Format Version,1.23,Take Name,Take 2024-01-17 05.46.02 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.46.02.203 PM,Capture Start Frame,13592676,Total Frames in Take,6090,Total Exported Frames,6090,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
115,1.150000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375062,0.364510,-0.914902,-1.330693,0.364284,-0.852729,-1.280729,0.363067,-0.787148,-0.761308,0.324700,0.749133,-0.701713,0.325446,0.755038,-0.669165,0.330825,0.999115,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524185,0.326779,0.776341,-0.327008,0.373894,-0.833594,-0.102648,0.368159,-0.735832,-0.082415,0.369017,-0.833117,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865457,0.329196,0.375105,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1.160000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375062,0.364510,-0.914902,-1.330666,0.364307,-0.852718,-1.280729,0.363067,-0.787148,-0.761488,0.324735,0.749151,-0.701713,0.325446,0.755038,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524408,0.326695,0.776477,-0.326920,0.372217,-0.830215,-0.101802,0.366520,-0.736160,-0.080989,0.369118,-0.831732,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337755,0.151765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1.170000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375617,0.364008,-0.915042,-1.330693,0.364284,-0.852729,-1.280729,0.363067,-0.787148,-0.761344,0.324925,0.748214,-0.701713,0.325446,0.755038,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523885,0.326787,0.776393,-0.324359,0.373346,-0.831496,-0.101337,0.367380,-0.736248,-0.080082,0.368513,-0.830718,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1.180000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.377557,0.364036,-0.917393,-1.330704,0.364182,-0.853425,-1.280729,0.363067,-0.787148,-0.761424,0.324813,0.749040,-0.701713,0.325446,0.755038,-0.669355,0.330795,0.997918,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524185,0.326779,0.776341,-0.323180,0.372643,-0.828126,-0.099108,0.368226,-0.732822,-0.079571,0.368501,-0.829872,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1.190000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.379018,0.364228,-0.917067,-1.330466,0.364100,-0.853300,-1.280764,0.363224,-0.787274,-0.761307,0.324635,0.748956,-0.701713,0.325446,0.755038,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523885,0.326787,0.776393,-0.322784,0.371841,-0.827791,-0.098051,0.366860,-0.734092,-0.077703,0.368478,-0.828217,0.744119,0.336145,0.171447,0.805607,0.335144,0.274233,0.865457,0.329196,0.375105,1.008215,0.337675,0.151686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.200000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375062,0.364510,-0.914902,-1.330629,0.364293,-0.853568,-1.280729,0.363067,-0.787148,-0.761202,0.324672,0.748942,-0.701676,0.325382,0.755145,-0.669524,0.331151,0.997994,-0.643066,0.326065,0.763398,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.321349,0.373923,-0.828923,-0.097285,0.367395,-0.733140,-0.076341,0.368824,-0.827653,0.744042,0.336207,0.171438,0.805607,0.335144,0.274233,0.865464,0.329128,0.375238,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.210000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.374975,0.364853,-0.914850,-1.330789,0.364523,-0.853503,-1.280864,0.363142,-0.787280,-0.761266,0.324604,0.749052,-0.701604,0.325519,0.754935,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776443,-0.320532,0.372700,-0.824746,-0.095946,0.367006,-0.731282,-0.075965,0.368649,-0.826870,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.866034,0.330799,0.376735,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.220000,-1.544076,0.369723,-0.740056,-1.424164,0.362785,-0.978728,-1.377466,0.363891,-0.917295,-1.330470,0.364206,-0.853599,-1.280729,0.363067,-0.787148,-0.761250,0.324612,0.749148,-0.701568,0.325455,0.755043,-0.669524,0.331151,0.997994,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.318335,0.373473,-0.825612,-0.095327,0.367324,-0.731200,-0.074498,0.368662,-0.825614,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008215,0.337693,0.151623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.230000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.378844,0.363962,-0.917441,-1.330390,0.363854,-0.853523,-1.280729,0.363067,-0.787148,-0.761178,0.324634,0.748944,-0.702793,0.324697,0.756263,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523983,0.326534,0.776595,-0.318389,0.372393,-0.822363,-0.092989,0.366512,-0.730036,-0.073274,0.369050,-0.824673,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.240000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.375062,0.364510,-0.914902,-1.330310,0.363842,-0.853373,-1.280764,0.363224,-0.787274,-0.761158,0.324643,0.749039,-0.702578,0.324911,0.756095,-0.668828,0.330536,0.998691,-0.643066,0.326065,0.763398,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.315431,0.373491,-0.821427,-0.091704,0.367693,-0.726599,-0.071848,0.368616,-0.823736,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.250000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.374975,0.364853,-0.914850,-1.330470,0.364206,-0.853599,-1.280764,0.363224,-0.787274,-0.761291,0.324641,0.749050,-0.701568,0.325455,0.755043,-0.669586,0.331109,0.997984,-0.643066,0.326065,0.763398,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.314261,0.373034,-0.823260,-0.090871,0.367279,-0.728315,-0.070544,0.368215,-0.823017,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.865457,0.329196,0.375105,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.260000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.374975,0.364853,-0.914850,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761250,0.324612,0.749148,-0.701676,0.325382,0.755145,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524041,0.326636,0.776690,-0.313682,0.373976,-0.822495,-0.089529,0.367491,-0.727796,-0.068833,0.368266,-0.822101,0.744119,0.336145,0.171447,0.805725,0.335113,0.274257,0.865519,0.329226,0.375007,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.270000,-1.544076,0.369723,-0.740056,-1.425403,0.364313,-0.980819,-1.375062,0.364510,-0.914902,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761250,0.324612,0.749148,-0.701676,0.325382,0.755145,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524050,0.326667,0.776574,-0.311343,0.373433,-0.818861,-0.087151,0.366891,-0.726225,-0.066902,0.368729,-0.821048,0.744119,0.336145,0.171447,0.805809,0.335261,0.274380,0.865578,0.329468,0.375918,1.008456,0.337763,0.151787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.280000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.375062,0.364510,-0.914902,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761330,0.324708,0.749151,-0.701676,0.325382,0.755145,-0.669649,0.331073,0.998023,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524050,0.326667,0.776574,-0.311035,0.372908,-0.817664,-0.086521,0.367001,-0.725290,-0.066071,0.367853,-0.819916,0.744119,0.336145,0.171447,0.805809,0.335261,0.274380,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.290000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375062,0.364510,-0.914902,-1.330466,0.364100,-0.853300,-1.280729,0.363067,-0.787148,-0.761406,0.324871,0.748328,-0.701676,0.325382,0.755145,-0.669604,0.330944,0.998118,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524337,0.326565,0.776680,-0.309304,0.372080,-0.816975,-0.085636,0.367346,-0.723905,-0.063990,0.367834,-0.818312,0.744147,0.336120,0.171428,0.805701,0.335184,0.274292,0.865578,0.329468,0.375918,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.300000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.374975,0.364853,-0.914850,-1.330363,0.364070,-0.853246,-1.280042,0.363680,-0.786673,-0.761486,0.324618,0.748959,-0.701713,0.325446,0.755038,-0.669649,0.331073,0.998023,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524627,0.326560,0.776629,-0.307353,0.372815,-0.816017,-0.082710,0.367491,-0.720320,-0.062815,0.368269,-0.817681,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.865519,0.329226,0.375007,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.310000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.374975,0.364853,-0.914850,-1.330207,0.363812,-0.853319,-1.280729,0.363067,-0.787148,-0.761370,0.324621,0.749244,-0.701676,0.325382,0.755145,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524632,0.326554,0.776633,-0.305959,0.373083,-0.817041,-0.081494,0.367374,-0.718976,-0.061730,0.368166,-0.815897,0.744147,0.336120,0.171428,0.805618,0.335037,0.274171,0.865519,0.329226,0.375007,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.320000,-1.544076,0.369723,-0.740056,-1.425403,0.364313,-0.980819,-1.374975,0.364853,-0.914850,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761486,0.324618,0.748959,-0.701676,0.325382,0.755145,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524419,0.326631,0.776504,-0.304602,0.373093,-0.815416,-0.081014,0.366715,-0.719750,-0.060102,0.367665,-0.814341,0.744119,0.336145,0.171447,0.805725,0.335113,0.274257,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.330000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.379018,0.364228,-0.917067,-1.330525,0.364144,-0.853219,-1.280729,0.363067,-0.787148,-0.761456,0.324709,0.749252,-0.701676,0.325382,0.755145,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524408,0.326695,0.776477,-0.302520,0.372880,-0.814236,-0.079450,0.367161,-0.716590,-0.058619,0.368506,-0.814041,0.744119,0.336145,0.171447,0.805589,0.334901,0.274076,0.865527,0.329160,0.375137,1.008456,0.337763,0.151787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.340000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.374975,0.364853,-0.914850,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761395,0.324629,0.749266,-0.701676,0.325382,0.755145,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524185,0.326779,0.776341,-0.301722,0.372101,-0.811611,-0.078398,0.365384,-0.716436,-0.057022,0.368542,-0.812916,0.744147,0.336120,0.171428,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.350000,-1.544216,0.369653,-0.740027,-1.422434,0.364095,-0.978401,-1.378937,0.364093,-0.917252,-1.330390,0.363854,-0.853523,-1.280729,0.363067,-0.787148,-0.761307,0.324635,0.748956,-0.701713,0.325446,0.755038,-0.669488,0.330880,0.997801,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524441,0.326685,0.776398,-0.300663,0.372168,-0.810999,-0.075675,0.366158,-0.717622,-0.055187,0.369181,-0.812170,0.744070,0.336181,0.171418,0.805618,0.335037,0.274171,0.865519,0.329226,0.375007,1.008456,0.337763,0.151787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.360000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375062,0.364510,-0.914902,-1.330385,0.364020,-0.853482,-1.280729,0.363067,-0.787148,-0.761344,0.324699,0.749054,-0.701713,0.325446,0.755038,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524110,0.326706,0.776525,-0.298139,0.372699,-0.812835,-0.074480,0.366586,-0.717067,-0.054225,0.368159,-0.814002,0.744147,0.336120,0.171428,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.370000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.378844,0.363962,-0.917441,-1.330385,0.364020,-0.853482,-1.280764,0.363224,-0.787274,-0.761266,0.324604,0.749052,-0.702793,0.324697,0.756263,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776443,-0.296742,0.373644,-0.809249,-0.072614,0.367849,-0.714003,-0.052834,0.367958,-0.810422,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865519,0.329226,0.375007,1.008299,0.337203,0.151712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1.380000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.378844,0.363962,-0.917441,-1.330390,0.363854,-0.853523,-1.280764,0.363224,-0.787274,-0.761158,0.324643,0.749039,-0.702822,0.324788,0.756244,-0.669293,0.330838,0.997929,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776443,-0.295935,0.373517,-0.810736,-0.071391,0.366437,-0.715260,-0.051279,0.367568,-0.809521,0.744190,0.336155,0.171415,0.805618,0.335037,0.274171,0.865519,0.329226,0.375007,1.008144,0.337210,0.151625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.390000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.378844,0.363962,-0.917441,-1.330390,0.363854,-0.853523,-1.280729,0.363067,-0.787148,-0.761178,0.324634,0.748944,-0.702793,0.324697,0.756263,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523885,0.326787,0.776393,-0.293851,0.372667,-0.809340,-0.069233,0.367230,-0.711618,-0.049975,0.367729,-0.808457,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.400000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.377557,0.364036,-0.917393,-1.330475,0.364040,-0.853640,-1.280729,0.363067,-0.787148,-0.761250,0.324612,0.749148,-0.702578,0.324911,0.756095,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.292677,0.372834,-0.808321,-0.068934,0.366794,-0.710603,-0.048832,0.367706,-0.807622,0.744147,0.336120,0.171428,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008144,0.337210,0.151625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.410000,-1.544076,0.369723,-0.740056,-1.425224,0.364115,-0.980889,-1.378844,0.363962,-0.917441,-1.330390,0.363854,-0.853523,-1.280729,0.363067,-0.787148,-0.761158,0.324643,0.749039,-0.701676,0.325382,0.755145,-0.669524,0.331151,0.997994,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.291475,0.372860,-0.807378,-0.067447,0.366039,-0.711962,-0.047309,0.368110,-0.809146,0.744147,0.336120,0.171428,0.805589,0.334901,0.274076,0.865527,0.329160,0.375137,1.008144,0.337210,0.151625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.420000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.377394,0.363877,-0.917453,-1.330546,0.364249,-0.853416,-1.280909,0.362818,-0.787794,-0.761158,0.324643,0.749039,-0.702767,0.324727,0.756361,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523824,0.326748,0.776442,-0.290011,0.372357,-0.806769,-0.065777,0.365852,-0.710795,-0.046113,0.367639,-0.805681,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337755,0.151765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.430000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.375062,0.364510,-0.914902,-1.330282,0.363986,-0.853428,-1.280729,0.363067,-0.787148,-0.761250,0.324612,0.749148,-0.701676,0.325382,0.755145,-0.669586,0.331109,0.997984,-0.643066,0.326065,0.763398,-0.584648,0.325501,0.766257,-0.524050,0.326667,0.776574,-0.288854,0.373237,-0.805540,-0.065169,0.366149,-0.710343,-0.045499,0.367467,-0.804962,0.744147,0.336120,0.171428,0.805809,0.335261,0.274380,0.865527,0.329160,0.375137,1.008456,0.337763,0.151787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.440000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.375062,0.364510,-0.914902,-1.330282,0.363986,-0.853428,-1.280729,0.363067,-0.787148,-0.761266,0.324604,0.749052,-0.702793,0.324697,0.756263,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524050,0.326667,0.776574,-0.287670,0.372316,-0.805550,-0.064035,0.366380,-0.709414,-0.042536,0.368999,-0.804490,0.744147,0.336120,0.171428,0.805701,0.335184,0.274292,0.865464,0.329128,0.375238,1.008456,0.337763,0.151787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1.450000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.374975,0.364853,-0.914850,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761344,0.324699,0.749054,-0.701676,0.325382,0.755145,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524276,0.326525,0.776728,-0.286893,0.372806,-0.804931,-0.062692,0.365993,-0.709139,-0.042350,0.367861,-0.803452,0.744119,0.336145,0.171447,0.805725,0.335113,0.274257,0.865578,0.329468,0.375918,1.008456,0.337743,0.151850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.460000,-1.544076,0.369723,-0.740056,-1.422434,0.364095,-0.978401,-1.375062,0.364510,-0.914902,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761370,0.324621,0.749244,-0.701676,0.325382,0.755145,-0.668828,0.330536,0.998691,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524277,0.326721,0.776583,-0.285933,0.373021,-0.803966,-0.061727,0.366279,-0.708100,-0.041060,0.368339,-0.802742,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.470000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.377293,0.363838,-0.917399,-1.330310,0.363842,-0.853373,-1.280729,0.363067,-0.787148,-0.761472,0.324665,0.748762,-0.701713,0.325446,0.755038,-0.669165,0.330825,0.999115,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524564,0.326708,0.776544,-0.284468,0.372759,-0.802543,-0.060510,0.366975,-0.704729,-0.040482,0.367740,-0.801946,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.865578,0.329468,0.375918,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.480000,-1.544216,0.369653,-0.740027,-1.425143,0.363952,-0.980790,-1.378609,0.363622,-0.917403,-1.330207,0.363812,-0.853319,-1.280729,0.363067,-0.787148,-0.761530,0.324681,0.748682,-0.701713,0.325446,0.755038,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524419,0.326631,0.776504,-0.283945,0.372105,-0.799023,-0.059280,0.366150,-0.703671,-0.038962,0.368056,-0.800690,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.865527,0.329160,0.375137,1.008215,0.337693,0.151623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1.490000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.374975,0.364853,-0.914850,-1.330542,0.364278,-0.853409,-1.280729,0.363067,-0.787148,-0.761402,0.324575,0.748771,-0.701713,0.325446,0.755038,-0.669586,0.331109,0.997984,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524219,0.326766,0.776261,-0.282762,0.371567,-0.798427,-0.058719,0.364989,-0.704453,-0.038446,0.367429,-0.800661,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.500000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.375062,0.364510,-0.914902,-1.330627,0.364464,-0.853525,-1.280729,0.363067,-0.787148,-0.761466,0.324587,0.748694,-0.701713,0.325446,0.755038,-0.669355,0.330795,0.997918,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524235,0.326789,0.776268,-0.281902,0.371272,-0.798219,-0.056927,0.366107,-0.704535,-0.036539,0.368402,-0.799090,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008144,0.337210,0.151625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1.510000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.374975,0.364853,-0.914850,-1.330385,0.364020,-0.853482,-1.280729,0.363067,-0.787148,-0.761291,0.324641,0.749050,-0.701676,0.325382,0.755145,-0.669293,0.330838,0.997929,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524185,0.326779,0.776341,-0.280565,0.371594,-0.797062,-0.055886,0.365871,-0.703904,-0.035011,0.368073,-0.799078,0.744119,0.336145,0.171447,0.805701,0.335184,0.274292,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.520000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.378609,0.363622,-0.917403,-1.330390,0.363854,-0.853523,-1.280764,0.363224,-0.787274,-0.761291,0.324641,0.749050,-0.702876,0.324801,0.756161,-0.669293,0.330838,0.997929,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.524185,0.326779,0.776341,-0.279001,0.372849,-0.799277,-0.055025,0.365577,-0.703556,-0.033881,0.367781,-0.797990,0.744092,0.336182,0.171401,0.805618,0.335037,0.274171,0.865527,0.329160,0.375137,1.008302,0.337774,0.151703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.530000,-1.544076,0.369723,-0.740056,-1.424010,0.362886,-0.978719,-1.378844,0.363962,-0.917441,-1.330385,0.364020,-0.853482,-1.280729,0.363067,-0.787148,-0.761266,0.324604,0.749052,-0.701676,0.325382,0.755145,-0.669524,0.331151,0.997994,-0.643411,0.325981,0.763340,-0.584648,0.325501,0.766257,-0.523885,0.326787,0.776393,-0.277219,0.372678,-0.795942,-0.052520,0.366785,-0.700090,-0.032641,0.367617,-0.797649,0.744119,0.336145,0.171447,0.805618,0.335037,0.274171,0.865464,0.329128,0.375238,1.008302,0.337755,0.151765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
