Format Version,1.23,Take Name,Take 2024-01-17 05.18.39 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.18.39.694 PM,Capture Start Frame,13428415,Total Frames in Take,7376,Total Exported Frames,7376,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.607669,0.366777,-1.008104,0.392107,0.351690,-0.528184,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694633,0.362927,-0.785939,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951915,0.335203,0.498197,-0.986062,0.339182,0.425738,0.406807,0.347381,-0.794366,0.458402,0.348161,-0.765467,0.509942,0.347798,-0.735113,0.561336,0.347403,-0.705601,0.612575,0.346376,-0.676571,0.924941,0.335330,0.803997,1.021824,0.334625,0.579997,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.070000,-0.607669,0.366777,-1.008104,0.389940,0.351855,-0.526718,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694633,0.362927,-0.785939,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951653,0.334966,0.497620,-0.985878,0.339294,0.425707,0.405756,0.347279,-0.793671,0.457287,0.347825,-0.764279,0.508003,0.347422,-0.734436,0.559570,0.346510,-0.704090,0.611693,0.346248,-0.674643,0.925045,0.335563,0.804135,1.021824,0.334625,0.579997,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.080000,-0.607669,0.366777,-1.008104,0.387993,0.351479,-0.525754,-0.652359,0.364374,-0.896651,-0.886554,0.328768,0.642546,-0.872851,0.372572,-0.982765,-0.694651,0.363175,-0.785991,-0.920338,0.332353,0.570364,-0.719101,0.344260,0.433259,-0.951915,0.335203,0.498197,-0.985878,0.339294,0.425707,0.405064,0.348121,-0.793061,0.455437,0.346870,-0.762570,0.506753,0.347508,-0.733303,0.559443,0.347718,-0.703751,0.610688,0.346734,-0.673304,0.924932,0.335462,0.804057,1.021682,0.334399,0.579990,1.102645,0.333519,0.637737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.090000,-0.607669,0.366777,-1.008104,0.387599,0.351910,-0.525261,-0.652233,0.364707,-0.896585,-0.885404,0.330240,0.641644,-0.872851,0.372572,-0.982765,-0.694308,0.363394,-0.786158,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951653,0.334966,0.497620,-0.985878,0.339294,0.425707,0.403829,0.347336,-0.791678,0.455229,0.347503,-0.762204,0.506224,0.347284,-0.731613,0.557656,0.347191,-0.702103,0.608913,0.346055,-0.672823,0.924932,0.335462,0.804057,1.021824,0.334625,0.579997,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.100000,-0.607669,0.366777,-1.008104,0.385791,0.350971,-0.523350,-0.652233,0.364707,-0.896585,-0.885029,0.330446,0.641325,-0.872851,0.372572,-0.982765,-0.694044,0.363276,-0.786709,-0.919156,0.333512,0.569244,-0.719101,0.344260,0.433259,-0.951653,0.334966,0.497620,-0.985878,0.339294,0.425707,0.402365,0.346724,-0.790091,0.453604,0.347685,-0.761151,0.505271,0.347491,-0.730686,0.556947,0.346761,-0.701099,0.608032,0.346363,-0.671002,0.924930,0.335535,0.804164,1.021831,0.334521,0.579941,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.110000,-0.607669,0.366777,-1.008104,0.384621,0.351657,-0.521913,-0.652233,0.364707,-0.896585,-0.885029,0.330446,0.641325,-0.872851,0.372572,-0.982765,-0.694051,0.363203,-0.786599,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951653,0.334966,0.497620,-0.985878,0.339294,0.425707,0.401432,0.348177,-0.789756,0.452880,0.346837,-0.759748,0.503547,0.347271,-0.729450,0.555482,0.347900,-0.700399,0.606752,0.346076,-0.669988,0.924932,0.335462,0.804057,1.021674,0.334504,0.580047,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.120000,-0.607669,0.366777,-1.008104,0.384174,0.351483,-0.521203,-0.652233,0.364707,-0.896585,-0.885029,0.330446,0.641325,-0.872851,0.372572,-0.982765,-0.693912,0.363353,-0.786765,-0.919500,0.332758,0.570038,-0.719101,0.344260,0.433259,-0.951915,0.335203,0.498197,-0.986062,0.339182,0.425738,0.400156,0.348551,-0.788444,0.450743,0.346679,-0.758421,0.502591,0.347259,-0.728334,0.554197,0.347023,-0.699446,0.606072,0.346250,-0.669424,0.924817,0.335434,0.804087,1.021824,0.334625,0.579997,1.102457,0.333475,0.637667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.130000,-0.607669,0.366777,-1.008104,0.383522,0.351101,-0.518967,-0.652233,0.364707,-0.896585,-0.885029,0.330446,0.641325,-0.873194,0.372492,-0.982652,-0.694051,0.363203,-0.786599,-0.919500,0.332758,0.570038,-0.719237,0.344362,0.433212,-0.951653,0.334966,0.497620,-0.986059,0.338958,0.425977,0.398861,0.347699,-0.787332,0.450029,0.347272,-0.757485,0.501359,0.346873,-0.727341,0.553118,0.347051,-0.698407,0.605144,0.345970,-0.668636,0.924932,0.335462,0.804057,1.021152,0.333458,0.579859,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.140000,-0.607669,0.366777,-1.008104,0.382621,0.351502,-0.518632,-0.652233,0.364707,-0.896585,-0.885029,0.330446,0.641325,-0.872851,0.372572,-0.982765,-0.694856,0.362909,-0.785861,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951653,0.334966,0.497620,-0.986062,0.339182,0.425738,0.397417,0.348118,-0.786393,0.448212,0.346904,-0.756045,0.500430,0.347095,-0.726916,0.551531,0.346858,-0.697241,0.604201,0.346132,-0.667808,0.924932,0.335462,0.804057,1.021831,0.334521,0.579941,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.150000,-0.607669,0.366777,-1.008104,0.380853,0.351206,-0.518284,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694148,0.363466,-0.786228,-0.919644,0.333118,0.569198,-0.719237,0.344362,0.433212,-0.951653,0.334966,0.497620,-0.987286,0.340019,0.423982,0.396560,0.348193,-0.785440,0.447376,0.347153,-0.755663,0.499234,0.347516,-0.726028,0.551376,0.347517,-0.696911,0.603066,0.345809,-0.666977,0.924932,0.335462,0.804057,1.021824,0.334625,0.579997,1.102645,0.333519,0.637737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
