Format Version,1.23,Take Name,Take 2024-01-17 05.50.54 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.50.54.543 PM,Capture Start Frame,13621912,Total Frames in Take,6077,Total Exported Frames,6077,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
855,8.550000,-1.475731,0.369922,-0.741428,-1.436771,0.363809,-1.008689,-1.371416,0.364876,-0.962990,-1.306870,0.365669,-0.916786,-1.239296,0.364312,-0.869377,-0.440005,0.317706,1.028305,-0.396926,0.319169,0.987212,-0.353442,0.322136,0.950567,-0.309384,0.323707,0.910147,-0.265230,0.325125,0.868677,-0.190103,0.325677,1.124566,-0.578016,0.355385,0.036516,-0.449423,0.356452,-0.170132,-0.377894,0.354658,-0.102332,0.500355,0.334127,0.432044,0.589854,0.330784,0.510283,0.677192,0.324998,0.588356,0.747621,0.337965,0.331667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,8.560000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.371270,0.364760,-0.963034,-1.306583,0.365658,-0.916841,-1.239242,0.364295,-0.869463,-0.440414,0.317966,1.028474,-0.396926,0.319169,0.987212,-0.353288,0.322429,0.950473,-0.309384,0.323707,0.910147,-0.265132,0.325050,0.868680,-0.190059,0.325694,1.124636,-0.575854,0.356936,0.038424,-0.449666,0.355455,-0.169818,-0.377839,0.354554,-0.102252,0.498511,0.331483,0.431315,0.588701,0.331132,0.512241,0.677468,0.327645,0.591297,0.746712,0.337411,0.333652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,8.570000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.371270,0.364760,-0.963034,-1.306653,0.365607,-0.916846,-1.239242,0.364295,-0.869463,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.352435,0.321664,0.948391,-0.309184,0.323836,0.909997,-0.265616,0.324826,0.868597,-0.190103,0.325677,1.124566,-0.575801,0.356870,0.038442,-0.450035,0.355390,-0.169735,-0.377826,0.354592,-0.102352,0.498775,0.334049,0.434380,0.587916,0.331119,0.513670,0.675631,0.324758,0.591549,0.745964,0.337480,0.334920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,8.580000,-1.476378,0.370208,-0.743629,-1.436771,0.363809,-1.008689,-1.371532,0.364987,-0.963042,-1.306105,0.365971,-0.914733,-1.239242,0.364295,-0.869463,-0.440414,0.317966,1.028474,-0.396951,0.319414,0.987023,-0.353288,0.322429,0.950473,-0.309041,0.324027,0.909844,-0.264967,0.325024,0.868528,-0.190059,0.325694,1.124636,-0.575801,0.356870,0.038442,-0.449887,0.355623,-0.169824,-0.377826,0.354592,-0.102352,0.497880,0.334303,0.435979,0.587659,0.331156,0.514850,0.674462,0.324399,0.591846,0.745386,0.337706,0.336523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,8.590000,-1.476340,0.369624,-0.741186,-1.436664,0.363728,-1.008617,-1.371270,0.364760,-0.963034,-1.306653,0.365607,-0.916846,-1.239242,0.364295,-0.869463,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.353288,0.322429,0.950473,-0.309184,0.323836,0.909997,-0.265356,0.324772,0.868513,-0.190103,0.325677,1.124566,-0.577809,0.355402,0.036532,-0.450031,0.355377,-0.169929,-0.377894,0.354658,-0.102332,0.497078,0.334040,0.437059,0.587153,0.331007,0.516188,0.673961,0.324236,0.593997,0.744652,0.337718,0.337694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,8.600000,-1.475269,0.370579,-0.740986,-1.436534,0.363657,-1.008648,-1.371270,0.364760,-0.963034,-1.306654,0.365628,-0.916809,-1.239242,0.364295,-0.869463,-0.440414,0.317966,1.028474,-0.396742,0.319410,0.986998,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265567,0.324753,0.868533,-0.189929,0.325779,1.124432,-0.575801,0.356870,0.038442,-0.450035,0.355390,-0.169735,-0.378695,0.354963,-0.103999,0.497004,0.334100,0.438446,0.586465,0.331489,0.517316,0.675063,0.326789,0.596840,0.744809,0.337466,0.339030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,8.610000,-1.475347,0.370394,-0.741346,-1.436664,0.363728,-1.008617,-1.370012,0.365235,-0.960403,-1.306583,0.365658,-0.916841,-1.239944,0.365153,-0.869526,-0.439592,0.317545,1.028167,-0.396951,0.319414,0.987023,-0.352987,0.322671,0.950353,-0.309014,0.323961,0.909792,-0.265400,0.324771,0.868444,-0.190103,0.325677,1.124566,-0.575753,0.356741,0.038456,-0.449666,0.355455,-0.169818,-0.378276,0.354493,-0.101629,0.496888,0.334149,0.439469,0.586120,0.331116,0.518503,0.675768,0.327847,0.598180,0.744871,0.337901,0.340253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,8.620000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.371416,0.364876,-0.962990,-1.306818,0.365746,-0.916798,-1.239296,0.364312,-0.869377,-0.439592,0.317545,1.028167,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265405,0.324722,0.868369,-0.189929,0.325779,1.124432,-0.577610,0.355156,0.036690,-0.449932,0.355306,-0.169943,-0.377826,0.354592,-0.102352,0.496623,0.334436,0.440891,0.585971,0.330960,0.519949,0.675686,0.327653,0.599139,0.742722,0.335641,0.339459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,8.630000,-1.475269,0.370579,-0.740986,-1.436664,0.363728,-1.008617,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.439465,0.317893,1.028422,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.308864,0.324094,0.909732,-0.264967,0.325024,0.868528,-0.190103,0.325677,1.124566,-0.575561,0.356666,0.038492,-0.450035,0.355390,-0.169735,-0.377894,0.354658,-0.102332,0.496645,0.334851,0.442425,0.586119,0.331515,0.521043,0.673882,0.324427,0.598458,0.743791,0.337871,0.342174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,8.640000,-1.476340,0.369624,-0.741186,-1.436664,0.363728,-1.008617,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.239242,0.364295,-0.869463,-0.439592,0.317545,1.028167,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.308834,0.324134,0.909625,-0.266399,0.324243,0.868181,-0.189929,0.325779,1.124432,-0.575854,0.356936,0.038424,-0.449932,0.355306,-0.169943,-0.377826,0.354592,-0.102352,0.495831,0.334357,0.443802,0.583838,0.328130,0.520855,0.673706,0.324630,0.599520,0.742528,0.336506,0.343192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,8.650000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.239242,0.364295,-0.869463,-0.439592,0.317545,1.028167,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.308864,0.324094,0.909732,-0.266140,0.324401,0.868301,-0.189885,0.325796,1.124502,-0.577893,0.355353,0.036467,-0.449778,0.355536,-0.170036,-0.377894,0.354658,-0.102332,0.495465,0.334414,0.444930,0.584938,0.330671,0.524199,0.674227,0.326422,0.601720,0.742438,0.337599,0.344544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,8.660000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306105,0.365971,-0.914733,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.396268,0.319381,0.986854,-0.352987,0.322671,0.950353,-0.308858,0.324199,0.909683,-0.265257,0.323448,0.865769,-0.189885,0.325796,1.124502,-0.579175,0.356284,0.035813,-0.449932,0.355306,-0.169943,-0.377826,0.354592,-0.102352,0.494532,0.334232,0.446369,0.584263,0.330904,0.525289,0.671981,0.324867,0.603149,0.741162,0.336504,0.345787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,8.670000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.396268,0.319381,0.986854,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265946,0.324654,0.868425,-0.190199,0.325513,1.120679,-0.575753,0.356741,0.038456,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.493582,0.334017,0.447810,0.583423,0.330465,0.526646,0.670967,0.324923,0.604139,0.740493,0.337647,0.347277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,8.680000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.439592,0.317545,1.028167,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265946,0.324654,0.868425,-0.190103,0.325677,1.124566,-0.577247,0.354954,0.036867,-0.450031,0.355377,-0.169929,-0.377883,0.354691,-0.102418,0.492746,0.333955,0.448748,0.582317,0.330169,0.527780,0.670741,0.325325,0.605422,0.739746,0.337432,0.348480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,8.690000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.439592,0.317545,1.028167,-0.396951,0.319414,0.987023,-0.353133,0.322389,0.950441,-0.309184,0.323836,0.909997,-0.264967,0.325024,0.868528,-0.190103,0.325677,1.124566,-0.577298,0.354895,0.036889,-0.449778,0.355536,-0.170036,-0.377946,0.354752,-0.102399,0.492352,0.333351,0.449418,0.581607,0.330139,0.528567,0.669057,0.325022,0.606511,0.738661,0.336237,0.349845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,8.700000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.396951,0.319414,0.987023,-0.352742,0.322791,0.950448,-0.309041,0.324027,0.909844,-0.264965,0.325074,0.868603,-0.190103,0.325677,1.124566,-0.577610,0.355156,0.036690,-0.450031,0.355377,-0.169929,-0.377826,0.354592,-0.102352,0.491093,0.333689,0.450487,0.580698,0.330669,0.529900,0.668406,0.325125,0.607923,0.739028,0.337195,0.351189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,8.710000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306105,0.365971,-0.914733,-1.238839,0.366906,-0.868868,-0.439592,0.317545,1.028167,-0.396951,0.319414,0.987023,-0.353442,0.322136,0.950567,-0.309384,0.323707,0.910147,-0.264965,0.325074,0.868603,-0.190059,0.325694,1.124636,-0.575753,0.356741,0.038456,-0.449666,0.355455,-0.169818,-0.377826,0.354592,-0.102352,0.491210,0.333913,0.451386,0.580235,0.330434,0.530522,0.668291,0.325346,0.609070,0.739168,0.337587,0.352712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,8.720000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.353288,0.322429,0.950473,-0.309184,0.323836,0.909997,-0.265356,0.324772,0.868513,-0.189929,0.325779,1.124432,-0.577610,0.355156,0.036690,-0.449637,0.355785,-0.169930,-0.377767,0.354669,-0.102205,0.490939,0.334028,0.452267,0.580271,0.330740,0.531983,0.667228,0.325110,0.610197,0.737364,0.334906,0.352161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,8.730000,-1.475269,0.370579,-0.740986,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.353288,0.322429,0.950473,-0.309184,0.323836,0.909997,-0.265356,0.324772,0.868513,-0.190103,0.325677,1.124566,-0.575753,0.356741,0.038456,-0.449932,0.355306,-0.169943,-0.377826,0.354592,-0.102352,0.489824,0.332422,0.451802,0.580046,0.331133,0.533104,0.666870,0.324914,0.610928,0.738826,0.337188,0.355076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,8.740000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.353556,0.322328,0.950375,-0.309041,0.324027,0.909844,-0.265567,0.324753,0.868533,-0.190103,0.325677,1.124566,-0.575753,0.356741,0.038456,-0.449423,0.356452,-0.170132,-0.377826,0.354592,-0.102352,0.490266,0.334180,0.455393,0.579475,0.330596,0.534768,0.666849,0.324707,0.612747,0.738326,0.336974,0.356468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,8.750000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.239242,0.364295,-0.869463,-0.439592,0.317545,1.028167,-0.397020,0.319316,0.987036,-0.352820,0.321692,0.948057,-0.309041,0.324027,0.909844,-0.265789,0.324748,0.868398,-0.190103,0.325677,1.124566,-0.575801,0.356870,0.038442,-0.449932,0.355306,-0.169943,-0.377826,0.354592,-0.102352,0.489949,0.333757,0.457152,0.578810,0.331191,0.536192,0.666603,0.324354,0.613660,0.737686,0.337060,0.358084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,8.760000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.239242,0.364295,-0.869463,-0.440005,0.317706,1.028305,-0.397020,0.319316,0.987036,-0.353642,0.321723,0.946170,-0.309041,0.324027,0.909844,-0.265400,0.324771,0.868444,-0.189929,0.325779,1.124432,-0.575753,0.356741,0.038456,-0.449637,0.355785,-0.169930,-0.377826,0.354592,-0.102352,0.489457,0.333623,0.458978,0.579074,0.331711,0.537788,0.666467,0.324678,0.615723,0.736970,0.336743,0.359206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,8.770000,-1.476334,0.370060,-0.743533,-1.436664,0.363728,-1.008617,-1.371535,0.364809,-0.963006,-1.306870,0.365669,-0.916786,-1.239296,0.364312,-0.869377,-0.439592,0.317545,1.028167,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265571,0.324696,0.868446,-0.189929,0.325779,1.124432,-0.577247,0.354954,0.036867,-0.449666,0.355455,-0.169818,-0.377826,0.354592,-0.102352,0.488722,0.333861,0.460529,0.578492,0.331106,0.539484,0.667214,0.327078,0.619065,0.735828,0.336565,0.360681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,8.780000,-1.476340,0.369624,-0.741186,-1.436870,0.364039,-1.008610,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.397020,0.319316,0.987036,-0.352987,0.322671,0.950353,-0.308858,0.324199,0.909683,-0.265748,0.324680,0.868332,-0.189929,0.325779,1.124432,-0.577298,0.354895,0.036889,-0.449637,0.355785,-0.169930,-0.377826,0.354592,-0.102352,0.487824,0.334032,0.461774,0.577717,0.331288,0.540778,0.666448,0.327136,0.620127,0.735202,0.336860,0.362156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,8.790000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.239242,0.364295,-0.869463,-0.439592,0.317545,1.028167,-0.396951,0.319414,0.987023,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265083,0.324575,0.868649,-0.189929,0.325779,1.124432,-0.577298,0.354895,0.036889,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.487028,0.334046,0.463146,0.576970,0.330882,0.542014,0.664457,0.323775,0.619467,0.734691,0.337034,0.363272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,8.800000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.371691,0.364979,-0.962946,-1.306870,0.365669,-0.916786,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.396951,0.319414,0.987023,-0.352987,0.322671,0.950353,-0.308654,0.324196,0.909518,-0.266399,0.324243,0.868181,-0.189929,0.325779,1.124432,-0.575561,0.356666,0.038492,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.486119,0.333977,0.464381,0.575726,0.330914,0.543118,0.662503,0.323675,0.621087,0.733903,0.336535,0.365110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,8.810000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306768,0.365588,-0.914480,-1.240087,0.365854,-0.869137,-0.439465,0.317893,1.028422,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.308681,0.324264,0.909572,-0.264967,0.325024,0.868528,-0.189929,0.325779,1.124432,-0.575561,0.356666,0.038492,-0.449932,0.355306,-0.169943,-0.377826,0.354592,-0.102352,0.486151,0.334281,0.465096,0.575148,0.330752,0.544343,0.664033,0.327392,0.624134,0.734273,0.337236,0.366586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,8.820000,-1.476340,0.369624,-0.741186,-1.437079,0.364087,-1.008582,-1.370012,0.365235,-0.960403,-1.306768,0.365588,-0.914480,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.396673,0.319508,0.986984,-0.352987,0.322671,0.950353,-0.308654,0.324196,0.909518,-0.265946,0.324654,0.868425,-0.189885,0.325796,1.124502,-0.575753,0.356741,0.038456,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.485443,0.333973,0.465781,0.573159,0.328490,0.543625,0.662903,0.327052,0.625431,0.733687,0.336487,0.368048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,8.830000,-1.476340,0.369624,-0.741186,-1.436924,0.363945,-1.008636,-1.371890,0.365037,-0.963021,-1.306768,0.365588,-0.914480,-1.240087,0.365854,-0.869137,-0.439592,0.317545,1.028167,-0.396742,0.319410,0.986998,-0.352987,0.322671,0.950353,-0.308681,0.324264,0.909572,-0.265257,0.323448,0.865769,-0.189929,0.325779,1.124432,-0.577247,0.354954,0.036867,-0.449877,0.355617,-0.170025,-0.377834,0.354656,-0.102457,0.485394,0.334123,0.466760,0.574097,0.330417,0.546660,0.661287,0.324147,0.624869,0.733847,0.337104,0.369502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,8.840000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.371876,0.364857,-0.963074,-1.306105,0.365971,-0.914733,-1.238839,0.366906,-0.868868,-0.439465,0.317893,1.028422,-0.396268,0.319381,0.986854,-0.352987,0.322671,0.950353,-0.308864,0.324094,0.909732,-0.265946,0.324654,0.868425,-0.190059,0.325694,1.124636,-0.575753,0.356741,0.038456,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.484838,0.333573,0.468196,0.573405,0.330459,0.548056,0.660837,0.324828,0.626938,0.732611,0.336121,0.370859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,8.850000,-1.475957,0.370096,-0.741103,-1.437079,0.364087,-1.008582,-1.371876,0.364857,-0.963074,-1.306105,0.365971,-0.914733,-1.238839,0.366906,-0.868868,-0.439592,0.317545,1.028167,-0.397020,0.319316,0.987036,-0.352987,0.322671,0.950353,-0.308864,0.324094,0.909732,-0.264967,0.325024,0.868528,-0.190083,0.325522,1.120741,-0.575753,0.356741,0.038456,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.484215,0.333837,0.470009,0.573305,0.330848,0.549679,0.661618,0.327190,0.629561,0.732480,0.337072,0.372026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,8.860000,-1.476340,0.369624,-0.741186,-1.436851,0.363794,-1.008710,-1.371865,0.364987,-0.963125,-1.306105,0.365971,-0.914733,-1.238839,0.366906,-0.868868,-0.440005,0.317706,1.028305,-0.396951,0.319414,0.987023,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265946,0.324654,0.868425,-0.189929,0.325779,1.124432,-0.575753,0.356741,0.038456,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.482607,0.331221,0.469791,0.571228,0.327874,0.549205,0.661679,0.327788,0.630984,0.731200,0.335820,0.373059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,8.870000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306105,0.365971,-0.914733,-1.238839,0.366906,-0.868868,-0.440005,0.317706,1.028305,-0.396926,0.319169,0.987212,-0.352987,0.322671,0.950353,-0.309042,0.324027,0.909844,-0.264965,0.325074,0.868603,-0.190103,0.325677,1.124566,-0.575753,0.356741,0.038456,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.483195,0.333924,0.474124,0.572900,0.330389,0.553244,0.659698,0.324591,0.630733,0.730579,0.337058,0.374432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,8.880000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306105,0.365971,-0.914733,-1.238839,0.366906,-0.868868,-0.440414,0.317966,1.028474,-0.396951,0.319414,0.987023,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265356,0.324772,0.868513,-0.190129,0.325443,1.120753,-0.577247,0.354954,0.036867,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.482705,0.333948,0.475949,0.572541,0.330447,0.554743,0.659988,0.324823,0.631986,0.729205,0.335943,0.375806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,8.890000,-1.475665,0.370105,-0.741069,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.440001,0.317800,1.028333,-0.396951,0.319414,0.987023,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265356,0.324772,0.868513,-0.190103,0.325677,1.124566,-0.575538,0.356649,0.038577,-0.449877,0.355617,-0.170025,-0.378523,0.354264,-0.101806,0.482247,0.333513,0.477919,0.572247,0.330482,0.556588,0.660234,0.324931,0.634498,0.729486,0.336943,0.377196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,8.900000,-1.476340,0.369624,-0.741186,-1.436771,0.363809,-1.008689,-1.370012,0.365235,-0.960403,-1.306870,0.365669,-0.916786,-1.240087,0.365854,-0.869137,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.352987,0.322671,0.950353,-0.309041,0.324027,0.909844,-0.265356,0.324772,0.868513,-0.190103,0.325677,1.124566,-0.577194,0.354961,0.036956,-0.449877,0.355617,-0.170025,-0.377826,0.354592,-0.102352,0.481623,0.332754,0.479696,0.571248,0.330086,0.558246,0.659300,0.324658,0.635862,0.728757,0.336455,0.379243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,8.910000,-1.475957,0.370096,-0.741103,-1.436771,0.363809,-1.008689,-1.371783,0.364954,-0.962947,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.353172,0.322666,0.950302,-0.309041,0.324027,0.909844,-0.265903,0.324652,0.868416,-0.190103,0.325677,1.124566,-0.577247,0.354954,0.036867,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.480414,0.331355,0.479703,0.571029,0.330762,0.559996,0.659471,0.325035,0.637503,0.728528,0.336635,0.380984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,8.920000,-1.475269,0.370579,-0.740986,-1.437026,0.364180,-1.008556,-1.371535,0.364809,-0.963006,-1.306870,0.365669,-0.916786,-1.239242,0.364295,-0.869463,-0.440414,0.317966,1.028474,-0.397020,0.319316,0.987036,-0.352649,0.321713,0.948185,-0.308858,0.324199,0.909683,-0.265083,0.324575,0.868649,-0.189573,0.325751,1.124807,-0.575561,0.356666,0.038492,-0.449778,0.355536,-0.170036,-0.377826,0.354592,-0.102352,0.480837,0.333847,0.482669,0.570405,0.331366,0.561632,0.658273,0.324077,0.639354,0.727987,0.336307,0.382613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,8.930000,-1.475957,0.370096,-0.741103,-1.437079,0.364087,-1.008582,-1.371783,0.364954,-0.962947,-1.306870,0.365669,-0.916786,-1.238839,0.366906,-0.868868,-0.440001,0.317800,1.028333,-0.396926,0.319169,0.987212,-0.353442,0.322563,0.950204,-0.309041,0.324027,0.909844,-0.265751,0.324633,0.868256,-0.190103,0.325677,1.124566,-0.577247,0.354954,0.036867,-0.449637,0.355785,-0.169930,-0.377826,0.354592,-0.102352,0.480004,0.333795,0.484095,0.569784,0.331092,0.563185,0.658806,0.325583,0.640887,0.727550,0.336705,0.384291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
