Format Version,1.23,Take Name,Take 2024-01-17 05.58.09 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.58.09.758 PM,Capture Start Frame,13665436,Total Frames in Take,4627,Total Exported Frames,4627,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
733,7.330000,-1.098459,0.324233,0.988175,-1.038168,0.323668,0.984861,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.389569,0.342494,0.203597,-0.920584,0.323684,0.978159,-0.310281,0.341034,0.194720,-0.859838,0.320874,0.972732,-0.296972,0.351992,-0.047530,-0.231130,0.338603,0.186745,-0.152333,0.335644,0.176548,0.527454,0.349601,-0.181793,0.547346,0.356230,-0.425178,0.625970,0.349358,-0.193069,0.551397,0.335296,0.579654,,,,,,,0.436573,0.328223,0.820210,,,,,,,0.674426,0.323311,0.814416,,,,,,,,,,,,,0.554527,0.324096,0.815609,,,,,,,,,
734,7.340000,-1.098459,0.324233,0.988175,-1.038493,0.323889,0.984538,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.388943,0.342176,0.203143,-0.920392,0.323672,0.978061,-0.309848,0.341104,0.194463,-0.859634,0.320682,0.973054,-0.295716,0.352406,-0.047573,-0.230229,0.338704,0.186432,-0.151702,0.335452,0.176609,0.527699,0.349733,-0.181615,0.547346,0.356230,-0.425178,0.626390,0.349479,-0.193243,0.551316,0.335367,0.580889,,,,,,,0.436289,0.327796,0.821557,,,,,,,0.673896,0.322759,0.816028,,,,,,,,,,,,,0.556576,0.324258,0.817162,,,,,,,,,
735,7.350000,-1.098459,0.324233,0.988175,-1.038367,0.324704,0.985518,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.387757,0.342827,0.203440,-0.918835,0.321064,0.977068,-0.308780,0.340685,0.194594,-0.859634,0.320682,0.973054,-0.295366,0.352500,-0.048069,-0.230056,0.337417,0.184890,-0.150393,0.335457,0.176820,0.527884,0.350089,-0.181364,0.547295,0.356360,-0.425069,0.626412,0.349463,-0.193190,0.551076,0.335061,0.581378,,,,,,,0.436342,0.327953,0.822508,,,,,,,0.675177,0.325386,0.818293,,,,,,,,,,,,,,,,,,,,,,,,
736,7.360000,-1.098459,0.324233,0.988175,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.387444,0.342514,0.203405,-0.920529,0.322887,0.975284,-0.308061,0.340172,0.194513,-0.859838,0.320874,0.972732,-0.294772,0.352581,-0.047405,-0.228924,0.338730,0.186344,-0.149713,0.335759,0.177228,0.527884,0.350089,-0.181364,0.547324,0.356557,-0.425329,0.626222,0.349360,-0.193073,0.550999,0.335344,0.582512,,,,,,,0.435900,0.327619,0.823427,,,,,,,0.674736,0.325078,0.819450,,,,,,,,,,,,,,,,,,,,,,,,
737,7.370000,-1.098177,0.324312,0.988301,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.386806,0.342431,0.203447,-0.918835,0.321064,0.977068,-0.307131,0.340221,0.194702,-0.861902,0.322528,0.972420,-0.294002,0.352577,-0.048084,-0.228054,0.338737,0.186330,-0.148989,0.336194,0.177883,0.527618,0.349832,-0.181221,0.546677,0.355909,-0.425313,0.625847,0.349199,-0.192934,0.551023,0.335568,0.583575,,,,,,,0.435205,0.326763,0.822701,,,,,,,0.672744,0.321837,0.818311,,,,,,,,,,,,,,,,,,,,,,,,
738,7.380000,-1.098260,0.324374,0.988185,-1.038535,0.324411,0.985764,-0.994780,0.336523,0.743221,-0.978955,0.322564,0.980492,-0.386328,0.342500,0.203327,-0.918835,0.321064,0.977068,-0.306258,0.341250,0.194140,-0.859634,0.320682,0.973054,-0.292318,0.352948,-0.048771,-0.228016,0.337972,0.184138,-0.148406,0.335849,0.177521,0.527403,0.349750,-0.181021,0.546528,0.355979,-0.425091,0.625625,0.348868,-0.192721,0.550811,0.335230,0.584594,,,,,,,0.434921,0.326083,0.823873,,,,,,,0.672583,0.321738,0.819499,,,,,,,,,,,,,0.553748,0.323999,0.821095,,,,,,,,,
739,7.390000,-1.098177,0.324312,0.988301,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978531,0.322760,0.980560,-0.385477,0.342084,0.203418,-0.920282,0.322721,0.975244,-0.305866,0.340384,0.194517,-0.861181,0.322976,0.972592,-0.292674,0.353255,-0.047699,-0.226104,0.338890,0.186609,-0.147381,0.337304,0.177481,0.527245,0.349755,-0.180970,0.546624,0.355968,-0.425242,0.625125,0.348399,-0.192470,0.550450,0.335086,0.585572,,,,,,,0.436204,0.328186,0.826739,,,,,,,0.672590,0.321581,0.819963,,,,,,,,,,,,,0.554451,0.326238,0.824312,,,,,,,,,
740,7.400000,-1.098260,0.324374,0.988185,-1.038268,0.324271,0.984757,-0.995023,0.336555,0.743428,-0.979124,0.322757,0.980451,-0.384527,0.342296,0.203317,-0.919528,0.321784,0.976447,-0.304715,0.340521,0.193859,-0.859634,0.320682,0.973054,-0.291452,0.353395,-0.048812,-0.226207,0.338193,0.186168,-0.146835,0.337640,0.177423,0.527245,0.349755,-0.180970,0.546948,0.356151,-0.425125,0.625200,0.348648,-0.192201,0.550192,0.334808,0.586488,,,,,,,0.435298,0.327754,0.828005,,,,,,,0.672587,0.321476,0.820283,,,,,,,,,,,,,0.552903,0.323632,0.823136,,,,,,,,,
741,7.410000,-1.098177,0.324312,0.988301,-1.038268,0.324271,0.984757,-0.995023,0.336555,0.743428,-0.978905,0.322904,0.980506,-0.383781,0.341994,0.202108,-0.919815,0.322201,0.976849,-0.305060,0.340251,0.193962,-0.859728,0.320946,0.972765,-0.290388,0.352997,-0.049185,-0.226126,0.337503,0.186039,-0.146158,0.336868,0.177741,0.527089,0.349575,-0.180872,0.546852,0.355865,-0.425065,0.625311,0.348800,-0.191966,0.550356,0.335215,0.587893,,,,,,,0.433921,0.325668,0.827083,,,,,,,0.674287,0.325234,0.824449,,,,,,,,,,,,,0.553402,0.323975,0.825248,,,,,,,,,
742,7.420000,-1.098288,0.324358,0.988248,-1.038263,0.324075,0.983942,-0.995021,0.336492,0.743342,-0.979443,0.323181,0.980323,-0.383775,0.341989,0.201772,-0.920203,0.323676,0.977966,-0.303677,0.340045,0.193794,-0.859634,0.320682,0.973054,-0.289504,0.352866,-0.048397,-0.224242,0.338864,0.186580,-0.145568,0.335717,0.176009,0.527249,0.349751,-0.180903,0.547137,0.356074,-0.424953,0.625343,0.348778,-0.192009,0.549729,0.334718,0.589371,,,,,,,0.434940,0.326385,0.828996,,,,,,,0.673769,0.324874,0.826004,,,,,,,,,,,,,0.552454,0.326134,0.823916,,,,,,,,,
743,7.430000,-1.098288,0.324358,0.988248,-1.038168,0.323668,0.984861,-0.995023,0.336555,0.743428,-0.979124,0.322757,0.980451,-0.381871,0.342802,0.202581,-0.919370,0.321539,0.976780,-0.302787,0.340741,0.193933,-0.859634,0.320682,0.973054,-0.288271,0.352061,-0.047777,-0.223301,0.338584,0.186125,-0.144125,0.337466,0.177315,0.527367,0.349777,-0.180859,0.547192,0.356033,-0.424958,0.625560,0.348811,-0.192096,0.549672,0.334735,0.590666,,,,,,,0.432286,0.326098,0.827659,,,,,,,0.672114,0.322056,0.825206,,,,,,,,,,,,,0.552927,0.324363,0.827792,,,,,,,,,
744,7.440000,-1.098404,0.324159,0.988348,-1.038168,0.323668,0.984861,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.381196,0.342852,0.202388,-0.920845,0.322906,0.977718,-0.301953,0.340711,0.193897,-0.859634,0.320682,0.973054,-0.287747,0.352048,-0.048168,-0.222297,0.338722,0.185869,-0.143952,0.336816,0.177186,0.527453,0.349664,-0.181040,0.547169,0.355932,-0.425320,0.625421,0.348472,-0.192392,0.549085,0.335122,0.592432,,,,,,,0.434979,0.328013,0.833615,,,,,,,0.671850,0.322113,0.826840,,,,,,,,,,,,,0.553883,0.326929,0.830782,,,,,,,,,
745,7.450000,-1.098404,0.324159,0.988348,-1.038374,0.324197,0.984854,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.380467,0.342679,0.202087,-0.920392,0.323672,0.978061,-0.300927,0.341130,0.193664,-0.859634,0.320682,0.973054,-0.286785,0.352442,-0.048322,-0.221342,0.339015,0.185594,-0.142607,0.337109,0.177043,0.527475,0.349828,-0.181209,0.547334,0.355868,-0.425318,0.625625,0.348868,-0.192721,0.547711,0.331987,0.591633,,,,,,,0.433199,0.326071,0.833184,,,,,,,0.673095,0.325037,0.830454,,,,,,,,,,,,,0.553937,0.326927,0.832100,,,,,,,,,
746,7.460000,-1.098404,0.324159,0.988348,-1.038374,0.324197,0.984854,-0.995023,0.336555,0.743428,-0.979124,0.322757,0.980451,-0.379975,0.342783,0.201918,-0.920567,0.322907,0.975358,-0.300122,0.340764,0.193362,-0.859634,0.320682,0.973054,-0.286071,0.352496,-0.048532,-0.220967,0.338382,0.185388,-0.142364,0.336833,0.176161,0.527472,0.349522,-0.181762,0.547493,0.355783,-0.425462,0.625847,0.349199,-0.192934,0.548113,0.335043,0.595248,,,,,,,0.433259,0.326231,0.834637,,,,,,,0.671507,0.322276,0.829716,,,,,,,,,,,,,0.553156,0.326537,0.833761,,,,,,,,,
747,7.470000,-1.098450,0.324170,0.988466,-1.038374,0.324197,0.984854,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379908,0.342542,0.201836,-0.919370,0.321539,0.976780,-0.299609,0.341050,0.193270,-0.859634,0.320682,0.973054,-0.285644,0.352458,-0.048773,-0.220475,0.338267,0.185136,-0.141729,0.336583,0.176357,0.527470,0.349305,-0.182317,0.547402,0.355814,-0.426214,0.626455,0.349436,-0.193395,0.548113,0.335282,0.596593,,,,,,,0.432748,0.326624,0.834522,,,,,,,0.670505,0.321837,0.831744,,,,,,,,,,,,,0.552226,0.325970,0.835169,,,,,,,,,
748,7.480000,-1.098487,0.324218,0.988235,-1.038374,0.324197,0.984854,-0.995023,0.336555,0.743428,-0.979124,0.322757,0.980451,-0.379038,0.341689,0.199597,-0.920584,0.323684,0.978159,-0.299372,0.340945,0.192897,-0.859634,0.320682,0.973054,-0.284620,0.352148,-0.051246,-0.219971,0.337828,0.184542,-0.141056,0.336773,0.176089,0.526831,0.348435,-0.183397,0.547336,0.355545,-0.426806,0.626207,0.348917,-0.194055,0.547429,0.334957,0.597621,,,,,,,0.432663,0.326238,0.837210,,,,,,,0.669726,0.321582,0.832771,,,,,,,,,,,,,0.551008,0.324241,0.834578,,,,,,,,,
749,7.490000,-1.098487,0.324218,0.988235,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.379262,0.341910,0.199343,-0.919850,0.322004,0.976852,-0.298688,0.341134,0.192653,-0.859634,0.320682,0.973054,-0.285339,0.352536,-0.049303,-0.219672,0.338415,0.184542,-0.140796,0.336636,0.175057,0.526399,0.348479,-0.184062,0.548247,0.356415,-0.428148,0.626599,0.348940,-0.195037,0.547012,0.335045,0.599145,,,,,,,0.432048,0.327913,0.840243,,,,,,,0.669409,0.322042,0.834452,,,,,,,,,,,,,0.547369,0.327561,0.833462,,,,,,,,,
750,7.500000,-1.098500,0.324197,0.988120,-1.038527,0.324125,0.984880,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379595,0.342204,0.198771,-0.919850,0.322004,0.976852,-0.298609,0.341020,0.192533,-0.859634,0.320682,0.973054,-0.285339,0.352536,-0.049303,-0.219822,0.338191,0.184386,-0.141002,0.336439,0.175314,0.526035,0.347511,-0.187183,0.548885,0.356532,-0.429200,0.626511,0.348538,-0.196518,0.546564,0.335672,0.601135,,,,,,,0.431516,0.328016,0.841690,,,,,,,0.665775,0.325368,0.833148,,,,,,,,,,,,,0.550194,0.326843,0.839667,,,,,,,,,
751,7.510000,-1.098288,0.324358,0.988248,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.378585,0.342232,0.201733,-0.920510,0.322851,0.975213,-0.298623,0.340841,0.192412,-0.859634,0.320682,0.973054,-0.285371,0.352566,-0.049360,-0.219733,0.337214,0.182704,-0.141088,0.336609,0.175005,0.529042,0.349694,-0.186313,0.549622,0.356524,-0.430388,0.626930,0.348548,-0.197473,0.546056,0.334865,0.602554,,,,,,,0.430617,0.328080,0.842921,,,,,,,0.668276,0.322949,0.838203,,,,,,,,,,,,,0.549361,0.326020,0.841333,,,,,,,,,
752,7.520000,-1.098459,0.324233,0.988175,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.379496,0.341094,0.201228,-0.920320,0.322741,0.975316,-0.298600,0.340797,0.192344,-0.859838,0.320874,0.972732,-0.285294,0.352899,-0.049468,-0.219799,0.338044,0.183989,-0.140760,0.336882,0.174478,0.529340,0.349446,-0.187547,0.550001,0.356869,-0.431825,0.628180,0.348715,-0.198373,0.545302,0.334978,0.604703,,,,,,,0.429291,0.327153,0.845350,,,,,,,0.666874,0.322263,0.839849,,,,,,,,,,,,,0.547272,0.322899,0.840760,,,,,,,,,
753,7.530000,-1.098375,0.324171,0.988292,-1.038367,0.324704,0.985518,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.378722,0.341448,0.199490,-0.920282,0.322721,0.975244,-0.298695,0.341091,0.192410,-0.859634,0.320682,0.973054,-0.285454,0.351771,-0.051646,-0.219835,0.338093,0.184035,-0.140808,0.336931,0.174438,0.528193,0.347429,-0.191137,0.549985,0.356490,-0.432733,0.628721,0.349378,-0.200648,0.544790,0.335389,0.606254,,,,,,,0.429220,0.328061,0.846962,,,,,,,0.665725,0.322133,0.841947,,,,,,,,,,,,,0.546578,0.323126,0.842713,,,,,,,,,
754,7.540000,-1.098177,0.324312,0.988301,-1.038367,0.324704,0.985518,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.378585,0.342232,0.201733,-0.920264,0.322686,0.975173,-0.298773,0.341205,0.192529,-0.861181,0.322976,0.972592,-0.285454,0.351771,-0.051646,-0.219868,0.338139,0.184087,-0.141021,0.337134,0.174465,0.531225,0.349477,-0.190833,0.551581,0.356598,-0.433216,0.629338,0.349241,-0.202140,0.543140,0.334815,0.608204,,,,,,,0.428920,0.327706,0.849681,,,,,,,0.665622,0.321917,0.842739,,,,,,,,,,,,,0.547592,0.326313,0.846935,,,,,,,,,
755,7.550000,-1.098177,0.324312,0.988301,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978701,0.322948,0.980518,-0.379038,0.341689,0.199597,-0.920301,0.322705,0.975244,-0.298902,0.341365,0.192528,-0.859634,0.320682,0.973054,-0.286067,0.352514,-0.049359,-0.220067,0.337970,0.184206,-0.141272,0.337031,0.174432,0.531490,0.348916,-0.192306,0.551804,0.357152,-0.435562,0.630228,0.349055,-0.204277,0.542567,0.334172,0.609599,,,,,,,0.424554,0.326728,0.847014,,,,,,,0.664646,0.321580,0.844349,,,,,,,,,,,,,0.546734,0.326620,0.848605,,,,,,,,,
756,7.560000,-1.098375,0.324171,0.988292,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978905,0.322904,0.980506,-0.379219,0.341722,0.199462,-0.920264,0.322686,0.975173,-0.299049,0.341358,0.192581,-0.859634,0.320682,0.973054,-0.286325,0.352346,-0.049485,-0.220232,0.338147,0.184170,-0.141564,0.336642,0.174574,0.533187,0.349637,-0.193755,0.552758,0.357303,-0.436894,0.631722,0.349479,-0.205630,0.541012,0.334626,0.611631,,,,,,,0.427613,0.325181,0.850667,,,,,,,0.664253,0.321660,0.845510,,,,,,,,,,,,,0.544258,0.326126,0.845645,,,,,,,,,
757,7.570000,-1.098177,0.324312,0.988301,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.979250,0.323337,0.980334,-0.379795,0.342543,0.201279,-0.920282,0.322721,0.975244,-0.299220,0.341148,0.192699,-0.859838,0.320874,0.972732,-0.286541,0.352416,-0.049577,-0.220392,0.337898,0.184071,-0.141894,0.336606,0.174638,0.534512,0.350056,-0.195751,0.554037,0.356765,-0.438133,0.631492,0.349064,-0.208341,0.540206,0.335311,0.613400,,,,,,,0.424891,0.325029,0.852880,,,,,,,0.663650,0.322498,0.848476,,,,,,,,,,,,,0.545384,0.326798,0.851971,,,,,,,,,
758,7.580000,-1.098206,0.324298,0.988360,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978900,0.322806,0.980459,-0.379809,0.341729,0.199633,-0.918835,0.321064,0.977068,-0.299400,0.341386,0.192505,-0.859634,0.320682,0.973054,-0.286299,0.352589,-0.049697,-0.220862,0.338109,0.184047,-0.141771,0.337169,0.174941,0.535287,0.349204,-0.197560,0.554096,0.356199,-0.441744,0.633802,0.350275,-0.209859,0.539555,0.334718,0.615393,,,,,,,0.424036,0.324964,0.854662,,,,,,,0.664360,0.324707,0.851553,,,,,,,,,,,,,0.544485,0.326575,0.853678,,,,,,,,,
759,7.590000,-1.098487,0.324218,0.988235,-1.038168,0.323668,0.984861,-0.995021,0.336492,0.743342,-0.978905,0.322904,0.980506,-0.380261,0.342011,0.199589,-0.920320,0.322741,0.975316,-0.299655,0.341340,0.192315,-0.859634,0.320682,0.973054,-0.286139,0.352836,-0.049810,-0.220906,0.338158,0.184064,-0.142182,0.336734,0.174563,0.536506,0.349789,-0.199781,0.554462,0.356186,-0.443857,0.634209,0.349677,-0.211538,0.539170,0.334706,0.617267,,,,,,,0.422470,0.325562,0.853618,,,,,,,0.662005,0.322216,0.852220,,,,,,,,,,,,,0.542262,0.323183,0.853746,,,,,,,,,
760,7.600000,-1.098404,0.324159,0.988348,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379694,0.341541,0.198504,-0.918835,0.321064,0.977068,-0.299810,0.341368,0.191683,-0.859634,0.320682,0.973054,-0.285645,0.352030,-0.051866,-0.220979,0.338140,0.183931,-0.142067,0.336711,0.174501,0.537283,0.349937,-0.201852,0.555904,0.356341,-0.445779,0.635569,0.349761,-0.213507,0.538438,0.334239,0.619029,,,,,,,0.421402,0.325151,0.855672,,,,,,,0.661248,0.321647,0.854049,,,,,,,,,,,,,0.542966,0.326263,0.857402,,,,,,,,,
761,7.610000,-1.098404,0.324159,0.988348,-1.038237,0.323626,0.984909,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379551,0.341812,0.198391,-0.920537,0.322779,0.975451,-0.299786,0.341330,0.191636,-0.859634,0.320682,0.973054,-0.285293,0.351888,-0.051840,-0.220609,0.338008,0.183907,-0.142037,0.336688,0.174326,0.538343,0.349803,-0.203561,0.557474,0.356492,-0.447054,0.636647,0.350051,-0.215673,0.537776,0.333695,0.620514,,,,,,,0.420792,0.324311,0.859966,,,,,,,0.659979,0.321929,0.856034,,,,,,,,,,,,,0.541614,0.326183,0.859760,,,,,,,,,
762,7.620000,-1.098404,0.324159,0.988348,-1.038237,0.323626,0.984909,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379585,0.342232,0.198164,-0.918835,0.321064,0.977068,-0.299963,0.340177,0.189889,-0.859634,0.320682,0.973054,-0.285927,0.352454,-0.049926,-0.220288,0.338026,0.183647,-0.141500,0.336816,0.174157,0.537935,0.348876,-0.206693,0.559278,0.357106,-0.449370,0.636650,0.348919,-0.218224,0.536701,0.334429,0.622733,,,,,,,0.421619,0.327328,0.863412,,,,,,,0.658820,0.321225,0.857195,,,,,,,,,,,,,0.540594,0.326270,0.861286,,,,,,,,,
763,7.630000,-1.098487,0.324218,0.988235,-1.038374,0.324197,0.984854,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.378937,0.341503,0.198622,-0.920537,0.322779,0.975451,-0.299457,0.340173,0.190353,-0.859634,0.320682,0.973054,-0.285284,0.352213,-0.052060,-0.219688,0.338119,0.183344,-0.141538,0.336999,0.173918,0.540470,0.349571,-0.208101,0.560254,0.356438,-0.451711,0.639013,0.350344,-0.219893,0.535931,0.335129,0.624637,,,,,,,0.421953,0.324220,0.863120,,,,,,,0.657672,0.321482,0.858997,,,,,,,,,,,,,0.539548,0.325795,0.863076,,,,,,,,,
764,7.640000,-1.098442,0.324120,0.988297,-1.038374,0.324197,0.984854,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379322,0.341432,0.198214,-0.920567,0.322907,0.975358,-0.299427,0.340220,0.189860,-0.861017,0.321540,0.971880,-0.285652,0.352161,-0.049811,-0.219688,0.338119,0.183344,-0.141151,0.337116,0.174026,0.541079,0.349152,-0.210295,0.560463,0.356793,-0.453757,0.638981,0.348691,-0.222830,0.534517,0.334665,0.625952,,,,,,,0.420007,0.327038,0.866828,,,,,,,0.657166,0.322068,0.861010,,,,,,,,,,,,,0.537394,0.323858,0.863536,,,,,,,,,
765,7.650000,-1.098487,0.324218,0.988235,-1.038815,0.323675,0.984594,-0.995021,0.336492,0.743342,-0.979443,0.323181,0.980323,-0.379322,0.341432,0.198214,-0.920584,0.323684,0.978159,-0.299099,0.340196,0.190350,-0.859634,0.320682,0.973054,-0.285652,0.352161,-0.049811,-0.219580,0.338069,0.183240,-0.140826,0.337141,0.173384,0.542343,0.349763,-0.212295,0.562201,0.356944,-0.456129,0.641215,0.350262,-0.224444,0.532807,0.334066,0.627627,,,,,,,0.417086,0.324786,0.867051,,,,,,,0.656294,0.321905,0.862168,,,,,,,,,,,,,0.537470,0.325684,0.866049,,,,,,,,,
766,7.660000,-1.098487,0.324218,0.988235,-1.038527,0.324125,0.984880,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.378773,0.341444,0.198833,-0.920567,0.322907,0.975358,-0.299099,0.340196,0.190350,-0.861017,0.321540,0.971880,-0.285858,0.352236,-0.049878,-0.219580,0.338069,0.183240,-0.140698,0.337160,0.173363,0.543833,0.350063,-0.214763,0.563059,0.357158,-0.457272,0.641568,0.349748,-0.226563,0.532487,0.333831,0.628543,,,,,,,0.415214,0.326604,0.865843,,,,,,,0.655428,0.321327,0.862686,,,,,,,,,,,,,0.536521,0.324858,0.864413,,,,,,,,,
767,7.670000,-1.098487,0.324218,0.988235,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379713,0.341996,0.197963,-0.920537,0.322779,0.975451,-0.299152,0.340035,0.190115,-0.859634,0.320682,0.973054,-0.286109,0.351993,-0.052098,-0.219688,0.338119,0.183344,-0.141054,0.336941,0.173854,0.544815,0.349864,-0.216280,0.562987,0.356747,-0.460432,0.642663,0.349404,-0.228987,0.531183,0.334587,0.629623,,,,,,,0.417305,0.325361,0.868686,,,,,,,0.653932,0.321282,0.864111,,,,,,,,,,,,,0.535132,0.323317,0.866786,,,,,,,,,
768,7.680000,-1.098459,0.324233,0.988175,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.979124,0.322757,0.980451,-0.379909,0.341973,0.198124,-0.920427,0.323629,0.977955,-0.299617,0.340119,0.189989,-0.859634,0.320682,0.973054,-0.286109,0.351993,-0.052098,-0.219688,0.338119,0.183344,-0.141353,0.337000,0.174017,0.545913,0.350047,-0.218598,0.563591,0.356458,-0.462900,0.644135,0.350035,-0.230553,0.530686,0.334960,0.630626,,,,,,,0.416308,0.327020,0.871752,,,,,,,0.653317,0.321114,0.864664,,,,,,,,,,,,,0.534740,0.324432,0.865994,,,,,,,,,
769,7.690000,-1.098459,0.324233,0.988175,-1.038312,0.324241,0.984809,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.380487,0.341765,0.200042,-0.920320,0.322741,0.975316,-0.299819,0.340288,0.189934,-0.859634,0.320682,0.973054,-0.286109,0.351993,-0.052098,-0.219996,0.338142,0.183480,-0.141715,0.337011,0.174162,0.546925,0.350206,-0.220462,0.564053,0.356626,-0.464717,0.645582,0.350735,-0.232628,0.529881,0.334659,0.631439,,,,,,,0.415232,0.327039,0.872527,,,,,,,0.652589,0.321493,0.865898,,,,,,,,,,,,,0.533374,0.323471,0.868771,,,,,,,,,
770,7.700000,-1.098459,0.324233,0.988175,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978955,0.322564,0.980492,-0.379749,0.342255,0.198046,-0.918835,0.321064,0.977068,-0.300122,0.340203,0.189950,-0.859634,0.320682,0.973054,-0.286109,0.351993,-0.052098,-0.220390,0.338134,0.183652,-0.141715,0.337011,0.174162,0.546301,0.348815,-0.223136,0.565101,0.356324,-0.466627,0.645554,0.349019,-0.235037,0.528727,0.334537,0.631771,,,,,,,0.414575,0.326834,0.872658,,,,,,,0.652700,0.324377,0.867997,,,,,,,,,,,,,0.532440,0.323370,0.868695,,,,,,,,,
771,7.710000,-1.098459,0.324233,0.988175,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.979443,0.323181,0.980323,-0.380873,0.341550,0.199791,-0.918835,0.321064,0.977068,-0.300173,0.340427,0.190267,-0.859634,0.320682,0.973054,-0.286094,0.352017,-0.050093,-0.220567,0.338399,0.183470,-0.141964,0.336374,0.173358,0.548424,0.350519,-0.224429,0.566598,0.357030,-0.468043,0.646254,0.349781,-0.236682,0.527990,0.334786,0.631584,,,,,,,0.412193,0.324488,0.871517,,,,,,,0.650506,0.321977,0.866595,,,,,,,,,,,,,0.530267,0.326397,0.865960,,,,,,,,,
772,7.720000,-1.098487,0.324218,0.988235,-1.038268,0.324271,0.984757,-0.995021,0.336492,0.743342,-0.978905,0.322904,0.980506,-0.380325,0.342490,0.197560,-0.918835,0.321064,0.977068,-0.300430,0.340372,0.189732,-0.861181,0.322976,0.972592,-0.285543,0.352050,-0.052055,-0.220567,0.338399,0.183470,-0.142086,0.336129,0.173468,0.549339,0.351046,-0.226120,0.566566,0.356736,-0.470261,0.647132,0.349867,-0.238353,0.526850,0.334648,0.631717,,,,,,,0.413045,0.327247,0.872789,,,,,,,0.649490,0.321771,0.866146,,,,,,,,,,,,,0.528099,0.327187,0.865371,,,,,,,,,
773,7.730000,-1.098206,0.324298,0.988360,-1.038168,0.323668,0.984861,-0.995021,0.336492,0.743342,-0.979443,0.323181,0.980323,-0.380052,0.341986,0.197608,-0.918835,0.321064,0.977068,-0.299851,0.341433,0.191083,-0.859634,0.320682,0.973054,-0.285888,0.351933,-0.050031,-0.220729,0.338172,0.183379,-0.142187,0.336277,0.173334,0.549977,0.350597,-0.227534,0.568494,0.357279,-0.471730,0.647833,0.349583,-0.240113,0.525929,0.334471,0.631440,,,,,,,0.410279,0.324201,0.870607,,,,,,,0.648642,0.321535,0.865881,,,,,,,,,,,,,0.529974,0.325751,0.870225,,,,,,,,,
