Format Version,1.23,Take Name,Take 2024-01-17 05.31.03 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.31.03.279 PM,Capture Start Frame,13502779,Total Frames in Take,6044,Total Exported Frames,6044,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
994,9.940000,-0.455719,0.344023,0.113176,-0.435357,0.346789,-0.003439,-0.417307,0.347073,-0.121485,-0.201146,0.349354,0.036334,-1.143045,0.360327,-0.919104,-1.122139,0.361542,-0.976528,-1.099375,0.363777,-1.031341,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.550265,0.335591,0.740761,0.672875,0.339698,0.529443,0.727612,0.353800,-0.429091,,,,,,,,,,,,,,,,,,,,,,,,,0.737239,0.339580,-0.162549,0.808142,0.339728,-0.200650,0.476643,0.337411,0.673939,,,,0.878501,0.339129,-0.239095,0.947869,0.338395,-0.277098,,,,,,
995,9.950000,-0.455596,0.343565,0.112803,-0.435183,0.346988,-0.004406,-0.416926,0.347294,-0.122379,-0.200296,0.349412,0.034669,-1.143598,0.360081,-0.918898,-1.122139,0.361542,-0.976528,-1.099567,0.363981,-1.031265,-1.075698,0.364681,-1.084572,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.549917,0.332987,0.737772,0.673839,0.340123,0.528651,0.726930,0.353902,-0.428752,,,,,,,,,,,,,,,,,,,,,,,,,0.736724,0.339380,-0.162396,0.807307,0.339219,-0.200681,0.477303,0.337638,0.673225,,,,0.877967,0.338660,-0.238586,0.947515,0.338713,-0.276710,,,,,,
996,9.960000,-0.455924,0.343702,0.112179,-0.435093,0.344592,-0.006326,-0.416087,0.347830,-0.123465,-0.200104,0.348757,0.032966,-1.143598,0.360081,-0.918898,-1.122139,0.361542,-0.976528,-1.099564,0.363711,-1.031170,-1.075756,0.364652,-1.084437,-1.053539,0.366069,-1.139525,-0.878536,0.366433,-0.938778,0.550325,0.332930,0.737430,0.675307,0.340380,0.527519,0.726372,0.353498,-0.428740,,,,,,,,,,,,,,,,,,,,,,,,,0.736029,0.339532,-0.161870,0.806878,0.339335,-0.200470,0.478042,0.337178,0.672239,,,,0.876635,0.337975,-0.238124,0.947177,0.338780,-0.276180,,,,,,
997,9.970000,-0.455921,0.343754,0.110806,-0.435766,0.345745,-0.007036,-0.417038,0.346496,-0.126967,-0.199749,0.348701,0.031781,-1.143598,0.360081,-0.918898,-1.122322,0.361695,-0.976472,-1.098202,0.364223,-1.028264,-1.075756,0.364652,-1.084437,-1.052734,0.366690,-1.139268,-0.878536,0.366433,-0.938778,0.550967,0.333229,0.736318,0.676392,0.339719,0.526415,0.725957,0.353218,-0.428300,,,,,,,,,,,,,,,,,,,,,,,,,0.734971,0.339499,-0.161770,0.806252,0.339867,-0.199449,0.478973,0.337571,0.671372,,,,0.875594,0.337921,-0.237301,0.946387,0.338705,-0.275326,,,,,,
998,9.980000,-0.455311,0.343854,0.107894,-0.434607,0.345279,-0.007777,-0.415713,0.347422,-0.126198,-0.199349,0.348934,0.031247,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075756,0.364652,-1.084437,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.553088,0.335292,0.736888,0.677048,0.339281,0.525530,0.725577,0.353043,-0.428051,,,,,,,,,,,,,,,,,,,,,,,,,0.734862,0.340725,-0.160859,0.805208,0.339518,-0.199019,0.479876,0.337615,0.670347,,,,0.875517,0.338914,-0.236870,0.945016,0.338061,-0.274514,,,,,,
999,9.990000,-0.455051,0.344324,0.107845,-0.434924,0.345353,-0.009044,-0.416341,0.347329,-0.127748,-0.199661,0.349791,0.030140,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.553905,0.335232,0.736199,0.677156,0.339794,0.524645,0.725496,0.353077,-0.427698,,,,,,,,,,,,,,,,,,,,,,,,,0.732945,0.339819,-0.160761,0.803926,0.339769,-0.198496,0.481079,0.337815,0.669301,,,,0.874650,0.338941,-0.235954,0.943898,0.337610,-0.273450,,,,,,
1000,10.000000,-0.455319,0.344023,0.107642,-0.434973,0.346381,-0.009666,-0.415734,0.348401,-0.128527,-0.199375,0.348734,0.028951,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.554883,0.335394,0.734920,0.678281,0.339646,0.523479,0.725351,0.353208,-0.427823,,,,,,,,,,,,,,,,,,,,,,,,,0.732207,0.339792,-0.160434,0.803175,0.339689,-0.198273,0.481702,0.337735,0.668558,,,,0.873835,0.338877,-0.235415,0.942833,0.337308,-0.272910,,,,,,
1001,10.010000,-0.454553,0.343174,0.106442,-0.433936,0.346942,-0.010912,-0.416008,0.347172,-0.128335,-0.198820,0.349969,0.028565,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.555854,0.335966,0.734187,0.678600,0.340245,0.523091,0.725222,0.353134,-0.427900,,,,,,,,,,,,,,,,,,,,,,,,,0.730419,0.338632,-0.161380,0.802617,0.339442,-0.198480,0.483079,0.336716,0.667932,,,,0.872936,0.338387,-0.234940,0.943494,0.339091,-0.272049,,,,,,
1002,10.020000,-0.454066,0.343998,0.105215,-0.434343,0.343895,-0.012644,-0.414063,0.346773,-0.131700,-0.198916,0.349356,0.027502,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053285,0.366448,-1.139414,-0.878536,0.366433,-0.938778,0.555234,0.333780,0.732853,0.679424,0.340163,0.522044,0.725139,0.353208,-0.428056,,,,,,,,,,,,,,,,,,,,,,,,,0.730161,0.338741,-0.161595,0.802462,0.339539,-0.198418,0.483056,0.337681,0.666767,,,,0.872940,0.338577,-0.234926,0.943160,0.338514,-0.271966,,,,,,
1003,10.030000,-0.453998,0.343669,0.104359,-0.433936,0.344982,-0.015508,-0.414804,0.347264,-0.130718,-0.198425,0.349408,0.026085,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.097697,0.364564,-1.028456,-1.075865,0.364596,-1.084399,-1.053285,0.366448,-1.139414,-0.878536,0.366433,-0.938778,0.555701,0.333323,0.731193,0.680569,0.341550,0.520610,0.724994,0.353223,-0.428142,,,,,,,,,,,,,,,,,,,,,,,,,0.730212,0.338734,-0.161529,0.802575,0.339535,-0.198502,0.483694,0.337069,0.665752,,,,0.871832,0.336577,-0.237258,0.943092,0.338669,-0.272841,,,,,,
1004,10.040000,-0.453170,0.343700,0.103124,-0.433965,0.345134,-0.016441,-0.413295,0.347779,-0.133468,-0.198230,0.349607,0.025685,-1.143598,0.360081,-0.918898,-1.120251,0.362223,-0.973364,-1.099569,0.363567,-1.031120,-1.075835,0.364623,-1.084389,-1.053285,0.366448,-1.139414,-0.878536,0.366433,-0.938778,0.557852,0.335901,0.731302,0.681688,0.339655,0.519920,0.724950,0.353254,-0.428154,,,,,,,,,,,,,,,,,,,,,,,,,0.731201,0.339000,-0.161224,0.802876,0.339585,-0.198701,0.484592,0.337207,0.664779,,,,0.873271,0.338727,-0.235972,0.943213,0.338317,-0.273213,,,,,,
1005,10.050000,-0.451960,0.345172,0.102366,-0.432246,0.343690,-0.015947,-0.413089,0.348063,-0.135162,-0.197650,0.349862,0.024421,-1.143598,0.360081,-0.918898,-1.122322,0.361695,-0.976472,-1.097697,0.364564,-1.028456,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.877914,0.367327,-0.941671,0.557315,0.333577,0.729326,0.682151,0.339794,0.519229,0.724792,0.353355,-0.428223,,,,,,,,,,,,,,,,,,,,,,,,,0.732159,0.339243,-0.161285,0.803351,0.339712,-0.198708,0.485000,0.337887,0.663903,,,,0.873004,0.337354,-0.237461,0.942570,0.337223,-0.274518,,,,,,
1006,10.060000,-0.451156,0.343553,0.101296,-0.431465,0.346618,-0.016477,-0.411664,0.347319,-0.136066,-0.196651,0.349299,0.023118,-1.143598,0.360081,-0.918898,-1.122139,0.361542,-0.976528,-1.099641,0.363909,-1.031267,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.557880,0.333310,0.728304,0.681835,0.339134,0.518715,0.724731,0.353313,-0.428011,,,,,,,,,,,,,,,,,,,,,,,,,0.733207,0.339520,-0.160801,0.804060,0.339523,-0.198710,0.485890,0.337602,0.663116,,,,0.874648,0.339204,-0.236672,0.942920,0.337091,-0.275164,,,,,,
1007,10.070000,-0.450176,0.344910,0.099565,-0.430404,0.346783,-0.017387,-0.410389,0.349449,-0.135360,-0.195165,0.349201,0.021514,-1.143598,0.360081,-0.918898,-1.122139,0.361542,-0.976528,-1.097482,0.364457,-1.028497,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.559424,0.334308,0.728370,0.683786,0.340141,0.517255,0.724746,0.353372,-0.427911,,,,,,,,,,,,,,,,,,,,,,,,,0.733577,0.339798,-0.161244,0.804842,0.339422,-0.199019,0.486992,0.337514,0.662168,,,,0.875320,0.339126,-0.236956,0.944313,0.338156,-0.275132,,,,,,
1008,10.080000,-0.450441,0.345329,0.096569,-0.430070,0.345563,-0.018353,-0.409859,0.346742,-0.137353,-0.194652,0.349327,0.020585,-1.143598,0.360081,-0.918898,-1.122139,0.361542,-0.976528,-1.097482,0.364457,-1.028497,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.560991,0.335373,0.727795,0.684496,0.340320,0.516619,0.724784,0.353334,-0.427817,,,,,,,,,,,,,,,,,,,,,,,,,0.734287,0.339732,-0.161295,0.805579,0.339925,-0.199326,0.488600,0.337023,0.661258,,,,0.875637,0.338945,-0.237035,0.944956,0.338513,-0.275807,,,,,,
1009,10.090000,-0.448532,0.344335,0.098109,-0.428863,0.344206,-0.019934,-0.410142,0.347382,-0.138265,-0.193899,0.349427,0.019829,-1.143045,0.360327,-0.919104,-1.122139,0.361542,-0.976528,-1.099375,0.363777,-1.031341,-1.075756,0.364652,-1.084437,-1.053611,0.365979,-1.139837,-0.878536,0.366433,-0.938778,0.561154,0.334026,0.726730,0.685344,0.340690,0.515960,0.724948,0.353223,-0.427707,,,,,,,,,,,,,,,,,,,,,,,,,0.734546,0.339583,-0.161500,0.805975,0.339836,-0.199299,0.489064,0.336713,0.660757,,,,0.875746,0.338740,-0.237209,0.945359,0.338640,-0.275939,,,,,,
1010,10.100000,-0.447094,0.343916,0.097686,-0.427694,0.346773,-0.019775,-0.408971,0.347328,-0.137277,-0.192453,0.349737,0.018790,-1.143045,0.360327,-0.919104,-1.122063,0.361588,-0.976515,-1.099567,0.363981,-1.031265,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.562397,0.333541,0.725616,0.685873,0.338230,0.512574,0.725062,0.353315,-0.427714,,,,,,,,,,,,,,,,,,,,,,,,,0.734338,0.339426,-0.161486,0.805847,0.339938,-0.199271,0.489502,0.337170,0.659893,,,,0.875745,0.338884,-0.237146,0.945519,0.338629,-0.275652,,,,,,
1011,10.110000,-0.445886,0.344512,0.096718,-0.428506,0.345840,-0.023687,-0.407252,0.347421,-0.138498,-0.192493,0.349555,0.018527,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.099567,0.363981,-1.031265,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.563136,0.333281,0.724362,0.687101,0.340483,0.513758,0.725066,0.353239,-0.427824,,,,,,,,,,,,,,,,,,,,,,,,,0.733932,0.339566,-0.161551,0.805579,0.339925,-0.199326,0.490482,0.337181,0.658857,,,,0.875600,0.338967,-0.237016,0.945034,0.338463,-0.275284,,,,,,
1012,10.120000,-0.445020,0.344481,0.095694,-0.426133,0.346516,-0.021208,-0.405972,0.348278,-0.139014,-0.190439,0.349876,0.017622,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.099567,0.363981,-1.031265,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.563891,0.333300,0.723737,0.686698,0.338167,0.510972,0.725036,0.353169,-0.427892,,,,,,,,,,,,,,,,,,,,,,,,,0.733505,0.339736,-0.161190,0.804591,0.339247,-0.198910,0.491442,0.337559,0.658134,,,,0.875348,0.339109,-0.236917,0.944763,0.338412,-0.274639,,,,,,
1013,10.130000,-0.443607,0.344489,0.095293,-0.424663,0.346094,-0.022043,-0.405122,0.347402,-0.140072,-0.189041,0.349245,0.016317,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.098202,0.364223,-1.028264,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.564890,0.333738,0.723186,0.686797,0.338474,0.510616,0.725118,0.353025,-0.428029,,,,,,,,,,,,,,,,,,,,,,,,,0.732731,0.339012,-0.161368,0.804094,0.339382,-0.198707,0.491725,0.337205,0.657448,,,,0.874744,0.339144,-0.236601,0.943157,0.336884,-0.274909,,,,,,
1014,10.140000,-0.442173,0.343537,0.094702,-0.423382,0.346595,-0.022904,-0.404176,0.347800,-0.140104,-0.187637,0.349433,0.015379,-1.143598,0.360081,-0.918898,-1.122134,0.361648,-0.976383,-1.098202,0.364223,-1.028264,-1.075756,0.364652,-1.084437,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.565262,0.333861,0.722832,0.688938,0.340132,0.511505,0.725155,0.353096,-0.427996,,,,,,,,,,,,,,,,,,,,,,,,,0.733062,0.340470,-0.160539,0.803737,0.339854,-0.198540,0.492432,0.336959,0.657050,,,,0.874353,0.339079,-0.236302,0.942776,0.337208,-0.274441,,,,,,
1015,10.150000,-0.441142,0.344048,0.093618,-0.421435,0.345405,-0.023490,-0.402320,0.348429,-0.141575,-0.186459,0.349198,0.014095,-1.143598,0.360081,-0.918898,-1.122134,0.361648,-0.976383,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053285,0.366448,-1.139414,-0.878536,0.366433,-0.938778,0.565903,0.333926,0.722537,0.689626,0.340422,0.511058,0.725024,0.352931,-0.428180,,,,,,,,,,,,,,,,,,,,,,,,,0.731981,0.339248,-0.161225,0.803207,0.339701,-0.198503,0.493655,0.336813,0.655996,,,,0.874052,0.338867,-0.236021,0.943468,0.338088,-0.273683,,,,,,
1016,10.160000,-0.439313,0.344135,0.092222,-0.420056,0.346709,-0.024926,-0.400641,0.348652,-0.142602,-0.184961,0.349806,0.013410,-1.143598,0.360081,-0.918898,-1.120251,0.362223,-0.973364,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.052690,0.366434,-1.139009,-0.878536,0.366433,-0.938778,0.568095,0.335826,0.722124,0.690401,0.340100,0.510746,0.725138,0.353016,-0.428062,,,,,,,,,,,,,,,,,,,,,,,,,0.731609,0.339265,-0.161113,0.803090,0.339655,-0.198554,0.493804,0.337323,0.655763,,,,0.873750,0.338641,-0.235882,0.943540,0.338225,-0.273390,,,,,,
1017,10.170000,-0.438182,0.344158,0.090865,-0.418672,0.344588,-0.027377,-0.400621,0.347712,-0.143997,-0.183131,0.349937,0.012628,-1.143598,0.360081,-0.918898,-1.122134,0.361648,-0.976383,-1.098202,0.364223,-1.028264,-1.075918,0.364655,-1.084311,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.567510,0.333611,0.720310,0.690188,0.339820,0.510881,0.725155,0.353096,-0.427996,,,,,,,,,,,,,,,,,,,,,,,,,0.732248,0.339763,-0.160432,0.803206,0.339700,-0.198503,0.494404,0.337370,0.655071,,,,0.873790,0.338618,-0.235883,0.943605,0.338176,-0.273398,,,,,,
1018,10.180000,-0.437081,0.344843,0.090398,-0.417831,0.345674,-0.029571,-0.398119,0.347590,-0.144619,-0.181601,0.350127,0.011707,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053680,0.366085,-1.139259,-0.878536,0.366433,-0.938778,0.567940,0.333639,0.719830,0.691691,0.339885,0.509714,0.725163,0.353074,-0.427880,,,,,,,,,,,,,,,,,,,,,,,,,0.732540,0.339882,-0.160619,0.803598,0.339821,-0.198440,0.495959,0.338269,0.654630,,,,0.874300,0.338871,-0.235991,0.942784,0.337003,-0.274204,,,,,,
1019,10.190000,-0.435663,0.344691,0.088114,-0.415965,0.346067,-0.028010,-0.396088,0.348009,-0.146454,-0.181013,0.349145,0.011122,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075835,0.364623,-1.084389,-1.053129,0.366327,-1.139113,-0.878536,0.366433,-0.938778,0.568797,0.333608,0.719235,0.691951,0.339817,0.508660,0.725181,0.353140,-0.427749,,,,,,,,,,,,,,,,,,,,,,,,,0.733185,0.339618,-0.160710,0.803970,0.339576,-0.198571,0.496194,0.337973,0.654065,,,,0.874004,0.337955,-0.236412,0.943002,0.337113,-0.274414,,,,,,
1020,10.200000,-0.434460,0.344489,0.087933,-0.414265,0.345374,-0.028622,-0.394746,0.347761,-0.147014,-0.178660,0.349177,0.010527,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098202,0.364223,-1.028264,-1.075756,0.364652,-1.084437,-1.054245,0.365731,-1.139424,-0.878536,0.366433,-0.938778,0.569897,0.333116,0.718591,0.693430,0.338863,0.507861,0.725188,0.353129,-0.427700,,,,,,,,,,,,,,,,,,,,,,,,,0.732984,0.339276,-0.160951,0.804341,0.339394,-0.198618,0.496792,0.337264,0.653100,,,,0.875022,0.339061,-0.236512,0.943431,0.336862,-0.274893,,,,,,
1021,10.210000,-0.433007,0.344555,0.087100,-0.412858,0.345990,-0.029918,-0.393545,0.348194,-0.149835,-0.177127,0.350068,0.010088,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.097697,0.364564,-1.028456,-1.075756,0.364652,-1.084437,-1.053285,0.366448,-1.139414,-0.878536,0.366433,-0.938778,0.570422,0.333971,0.718549,0.694001,0.339267,0.506297,0.725179,0.353214,-0.427640,,,,,,,,,,,,,,,,,,,,,,,,,0.733790,0.339815,-0.161177,0.804917,0.339184,-0.198689,0.497382,0.337245,0.652386,,,,0.875463,0.338948,-0.236939,0.944544,0.337861,-0.274620,,,,,,
1022,10.220000,-0.431971,0.344342,0.087017,-0.412041,0.345928,-0.030337,-0.390928,0.346879,-0.148607,-0.175569,0.349746,0.009403,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.098202,0.364223,-1.028264,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.877528,0.367184,-0.941742,0.570654,0.333854,0.718221,0.694401,0.339336,0.506749,0.725111,0.353273,-0.427632,,,,,,,,,,,,,,,,,,,,,,,,,0.734814,0.339726,-0.160613,0.805338,0.339588,-0.199010,0.497786,0.337522,0.651776,,,,0.875492,0.338932,-0.236979,0.944322,0.337358,-0.275555,,,,,,
1023,10.230000,-0.429407,0.344111,0.085734,-0.410105,0.345800,-0.033617,-0.388953,0.347407,-0.149422,-0.173714,0.350287,0.008656,-1.143598,0.360081,-0.918898,-1.122139,0.361542,-0.976528,-1.099564,0.363711,-1.031170,-1.075756,0.364652,-1.084437,-1.053850,0.366094,-1.139580,-0.877528,0.367184,-0.941742,0.571152,0.334132,0.717279,0.694466,0.339780,0.506179,0.725078,0.353299,-0.427665,,,,,,,,,,,,,,,,,,,,,,,,,0.734259,0.339550,-0.161116,0.805485,0.339691,-0.199072,0.498470,0.337913,0.651177,,,,0.875527,0.338910,-0.236962,0.945025,0.338397,-0.275109,,,,,,
1024,10.240000,-0.427311,0.343196,0.084843,-0.407231,0.347255,-0.031893,-0.388054,0.348168,-0.150791,-0.172032,0.349959,0.007635,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.097482,0.364457,-1.028497,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.571842,0.333903,0.715383,0.695491,0.339774,0.505267,0.724983,0.353297,-0.427636,,,,,,,,,,,,,,,,,,,,,,,,,0.734023,0.339683,-0.161247,0.805111,0.339365,-0.199162,0.498835,0.338178,0.650669,,,,0.875492,0.338932,-0.236979,0.944853,0.338312,-0.275193,,,,,,
1025,10.250000,-0.425882,0.343629,0.085487,-0.406255,0.346654,-0.033994,-0.386531,0.348099,-0.150105,-0.169957,0.349334,0.005989,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.099564,0.363711,-1.031170,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.572416,0.333968,0.715660,0.694175,0.336876,0.503454,0.724899,0.353403,-0.427768,,,,,,,,,,,,,,,,,,,,,,,,,0.733425,0.339361,-0.161345,0.804706,0.339267,-0.198938,0.500129,0.336813,0.648166,,,,0.875320,0.339126,-0.236956,0.944415,0.338287,-0.275042,,,,,,
1026,10.260000,-0.423510,0.344125,0.084741,-0.403835,0.346474,-0.033138,-0.385204,0.348088,-0.152791,-0.168723,0.349456,0.005635,-1.143045,0.360327,-0.919104,-1.119460,0.362378,-0.973446,-1.099567,0.363981,-1.031265,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.572711,0.334163,0.714855,0.696228,0.340323,0.504371,0.724906,0.353197,-0.427905,,,,,,,,,,,,,,,,,,,,,,,,,0.732912,0.339271,-0.161080,0.804188,0.339119,-0.198779,0.499322,0.337153,0.649249,,,,0.874810,0.338943,-0.236721,0.944454,0.338381,-0.274536,,,,,,
1027,10.270000,-0.422223,0.344630,0.084540,-0.401611,0.345458,-0.033380,-0.382938,0.348836,-0.151003,-0.166995,0.349740,0.004950,-1.143045,0.360327,-0.919104,-1.119460,0.362378,-0.973446,-1.099489,0.363785,-1.031168,-1.075756,0.364652,-1.084437,-1.054084,0.365732,-1.139682,-0.878536,0.366433,-0.938778,0.573182,0.333859,0.714050,0.696518,0.340434,0.503751,0.725036,0.353169,-0.427892,,,,,,,,,,,,,,,,,,,,,,,,,0.733060,0.339591,-0.160904,0.803964,0.339580,-0.198596,0.500254,0.337595,0.648223,,,,0.874519,0.339212,-0.236614,0.942750,0.337021,-0.274971,,,,,,
1028,10.280000,-0.421306,0.343751,0.082136,-0.400523,0.345598,-0.033978,-0.382667,0.347752,-0.151611,-0.165697,0.350357,0.004640,-1.143598,0.360081,-0.918898,-1.119460,0.362378,-0.973446,-1.097013,0.364338,-1.028604,-1.075756,0.364652,-1.084437,-1.053098,0.366189,-1.139420,-0.878536,0.366433,-0.938778,0.573767,0.335278,0.714554,0.696658,0.336733,0.501902,0.725071,0.353067,-0.428063,,,,,,,,,,,,,,,,,,,,,,,,,0.732258,0.339261,-0.161321,0.803707,0.339874,-0.198574,0.500552,0.337304,0.647556,,,,0.874353,0.339079,-0.236302,0.942722,0.337110,-0.274412,,,,,,
1029,10.290000,-0.420215,0.344365,0.083218,-0.400512,0.346716,-0.034195,-0.380672,0.348016,-0.151896,-0.164851,0.350308,0.004193,-1.143598,0.360081,-0.918898,-1.121950,0.361496,-0.976439,-1.097394,0.364274,-1.028491,-1.075756,0.364652,-1.084437,-1.052974,0.366041,-1.139126,-0.878536,0.366433,-0.938778,0.573648,0.333642,0.713113,0.697522,0.340076,0.502810,0.725112,0.352966,-0.428211,,,,,,,,,,,,,,,,,,,,,,,,,0.732159,0.339243,-0.161285,0.803349,0.339711,-0.198589,0.501195,0.337394,0.646979,,,,0.874240,0.338912,-0.236133,0.942745,0.337007,-0.274264,,,,,,
1030,10.300000,-0.418955,0.344562,0.082345,-0.399406,0.346437,-0.034657,-0.379598,0.348021,-0.153048,-0.164085,0.349727,0.003851,-1.143598,0.360081,-0.918898,-1.121950,0.361496,-0.976439,-1.097394,0.364274,-1.028491,-1.075756,0.364652,-1.084437,-1.052580,0.366405,-1.139282,-0.878536,0.366433,-0.938778,0.574593,0.334683,0.713055,0.697194,0.339157,0.502585,0.725194,0.353046,-0.428343,,,,,,,,,,,,,,,,,,,,,,,,,0.732159,0.339243,-0.161285,0.803598,0.339821,-0.198440,0.501525,0.337108,0.646504,,,,0.874213,0.338968,-0.236039,0.942812,0.337007,-0.274138,,,,,,
1031,10.310000,-0.418787,0.343605,0.079677,-0.398640,0.345953,-0.035971,-0.379083,0.347972,-0.153834,-0.163017,0.349383,0.002760,-1.143661,0.359801,-0.918831,-1.121950,0.361496,-0.976439,-1.097876,0.363962,-1.028308,-1.075756,0.364652,-1.084437,-1.052974,0.366041,-1.139126,-0.878536,0.366433,-0.938778,0.575088,0.334099,0.712625,0.699020,0.339108,0.500979,0.725173,0.352832,-0.428215,,,,,,,,,,,,,,,,,,,,,,,,,0.732716,0.339886,-0.160709,0.803802,0.339780,-0.198530,0.501831,0.337014,0.646051,,,,0.874354,0.338843,-0.236077,0.942849,0.337088,-0.274242,,,,,,
1032,10.320000,-0.418890,0.343690,0.079502,-0.397209,0.347569,-0.037475,-0.377782,0.348495,-0.154662,-0.162654,0.349246,0.002347,-1.143661,0.359801,-0.918831,-1.122134,0.361648,-0.976383,-1.098089,0.364051,-1.028265,-1.075756,0.364652,-1.084437,-1.052690,0.366434,-1.139009,-0.878536,0.366433,-0.938778,0.576167,0.334227,0.710941,0.699820,0.338124,0.499450,0.725177,0.353004,-0.428012,,,,,,,,,,,,,,,,,,,,,,,,,0.733060,0.339591,-0.160904,0.804002,0.339556,-0.198600,0.502861,0.338226,0.645653,,,,0.874520,0.338797,-0.236052,0.943521,0.337169,-0.273964,,,,,,
1033,10.330000,-0.417456,0.344331,0.078794,-0.397209,0.346302,-0.038201,-0.378084,0.348168,-0.155671,-0.161828,0.349575,0.000807,-1.143598,0.360081,-0.918898,-1.119890,0.362243,-0.973303,-1.098089,0.364051,-1.028265,-1.075835,0.364623,-1.084389,-1.052690,0.366434,-1.139009,-0.878536,0.366433,-0.938778,0.576702,0.334011,0.710930,0.700259,0.339168,0.500083,0.725210,0.353123,-0.427767,,,,,,,,,,,,,,,,,,,,,,,,,0.732849,0.339295,-0.161130,0.804219,0.339297,-0.198693,0.503546,0.337140,0.643966,,,,0.875003,0.339075,-0.236563,0.943331,0.336923,-0.274888,,,,,,
