Format Version,1.23,Take Name,Take 2023-11-15 03.26.28 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-11-15 03.26.29.642 PM,Capture Start Frame,10871836,Total Frames in Take,1759,Total Exported Frames,1759,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
431,4.310000,-1.013412,0.379267,1.277935,-0.779426,0.378571,1.157612,-0.839862,0.375886,1.412918,-0.957501,0.378356,1.320847,-0.894189,0.377710,1.369746,0.359688,0.370267,-0.051999,0.270707,0.367975,0.196659,0.112971,0.369004,0.042840,0.190693,0.367238,0.119525,0.232475,0.375491,0.960548,0.046332,0.373819,1.116141,0.004076,0.371308,1.048446,-0.344403,0.377832,2.153881,-0.284742,0.378927,2.149217,-0.249793,0.378845,1.908134,-0.237269,0.377964,2.146202,-0.126929,0.378559,2.138359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,4.320000,-1.013422,0.379260,1.277921,-0.779410,0.378562,1.157698,-0.839922,0.375877,1.412991,-0.957555,0.378351,1.320856,-0.894265,0.377674,1.369776,0.359751,0.370263,-0.051906,0.270550,0.367969,0.196641,0.112936,0.368985,0.042629,0.190544,0.367246,0.119428,0.232565,0.375458,0.960638,0.046231,0.373796,1.116009,0.003975,0.371264,1.048215,-0.344486,0.377874,2.153671,-0.284795,0.378927,2.149177,-0.249117,0.379171,1.907566,-0.237269,0.377964,2.146204,-0.126985,0.378535,2.138577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,4.330000,-1.013555,0.379271,1.277752,-0.779461,0.378524,1.157769,-0.840141,0.375884,1.412961,-0.957705,0.378343,1.320738,-0.894431,0.377697,1.369706,0.359786,0.370272,-0.051846,0.270492,0.367967,0.196656,0.112936,0.369003,0.042546,0.190575,0.367224,0.119390,0.232612,0.375481,0.960606,0.046209,0.373839,1.115913,0.003951,0.371197,1.048147,-0.344545,0.377890,2.153576,-0.283744,0.377606,2.149212,-0.249173,0.378844,1.908072,-0.237474,0.378181,2.146203,-0.126977,0.378492,2.138741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,4.340000,-1.013674,0.379269,1.277692,-0.779587,0.378550,1.157668,-0.840302,0.375913,1.412853,-0.957841,0.378338,1.320664,-0.894569,0.377685,1.369616,0.359715,0.370270,-0.051924,0.270654,0.367987,0.196656,0.112952,0.368992,0.042763,0.190635,0.367236,0.119461,0.232514,0.375449,0.960465,0.046326,0.373824,1.115983,0.004071,0.371279,1.048291,-0.344465,0.377849,2.153657,-0.283733,0.377635,2.149224,-0.249040,0.379187,1.907529,-0.237313,0.377978,2.146194,-0.126954,0.378518,2.138619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,4.350000,-1.013665,0.379274,1.277757,-0.779631,0.378594,1.157547,-0.840188,0.375906,1.412830,-0.957773,0.378357,1.320703,-0.894485,0.377710,1.369625,0.359644,0.370227,-0.052025,0.270926,0.368205,0.196408,0.112927,0.368997,0.042935,0.190706,0.367233,0.119536,0.232466,0.375493,0.960272,0.046478,0.373827,1.116128,0.004153,0.371327,1.048479,-0.344308,0.377822,2.153870,-0.284680,0.378925,2.149229,-0.249690,0.378849,1.908151,-0.236835,0.379226,2.145911,-0.126827,0.378522,2.138419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,4.360000,-1.013379,0.378997,1.277720,-0.779589,0.378602,1.157582,-0.839982,0.375890,1.412922,-0.957649,0.378362,1.320844,-0.894354,0.377724,1.369750,0.359702,0.370260,-0.052001,0.270728,0.368001,0.196660,0.112950,0.368981,0.042853,0.190694,0.367200,0.119498,0.232466,0.375472,0.960353,0.046457,0.373826,1.116173,0.004172,0.371317,1.048477,-0.344201,0.377789,2.154018,-0.284581,0.378887,2.149322,-0.249885,0.378862,1.908201,-0.236852,0.379310,2.145878,-0.126789,0.378550,2.138272,,,,-0.186891,0.378309,2.143208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,4.370000,-1.013472,0.379265,1.278048,-0.779506,0.378606,1.157685,-0.839867,0.375879,1.413037,-0.957536,0.378392,1.320956,-0.894235,0.377686,1.369867,0.359775,0.370253,-0.051870,0.270531,0.367974,0.196648,0.112946,0.368989,0.042606,0.190604,0.367240,0.119409,0.232587,0.375489,0.960611,0.046297,0.373791,1.116075,0.004133,0.371339,1.048350,-0.344251,0.377817,2.153936,-0.284651,0.378921,2.149251,-0.249463,0.379196,1.907611,-0.237250,0.377968,2.146207,-0.126784,0.378545,2.138359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,4.380000,-1.013507,0.379274,1.278082,-0.779559,0.378554,1.157772,-0.839891,0.375902,1.413073,-0.957563,0.378382,1.320962,-0.894260,0.377695,1.369885,0.359789,0.370267,-0.051849,0.270482,0.367984,0.196650,0.112941,0.368981,0.042561,0.190576,0.367230,0.119400,0.232644,0.375481,0.960736,0.046194,0.373820,1.115972,0.004091,0.371240,1.048133,-0.344363,0.377846,2.153778,-0.284687,0.378909,2.149196,-0.249148,0.379204,1.907566,-0.236931,0.379314,2.145839,-0.126894,0.378543,2.138484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,4.390000,-1.013445,0.379011,1.277876,-0.779723,0.378569,1.157698,-0.839943,0.375892,1.412987,-0.957667,0.378376,1.320986,-0.894310,0.377692,1.369865,0.359710,0.370237,-0.051960,0.269192,0.366331,0.195946,0.112930,0.368981,0.042801,0.190617,0.367188,0.119467,0.232592,0.375472,0.960597,0.046228,0.373757,1.116026,0.004003,0.371221,1.048217,-0.344356,0.377865,2.153718,-0.284705,0.378922,2.149171,-0.249082,0.379173,1.907559,-0.236877,0.379285,2.145890,-0.126875,0.378506,2.138543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4.400000,-1.013675,0.379261,1.278152,-0.779865,0.378620,1.157513,-0.839950,0.375884,1.412926,-0.957710,0.378380,1.320980,-0.894312,0.377673,1.369812,0.359610,0.370262,-0.051993,0.270809,0.367992,0.196691,0.112948,0.369018,0.042969,0.190734,0.367203,0.119576,0.232476,0.375476,0.960293,0.046483,0.373818,1.116103,0.004149,0.371292,1.048438,-0.344230,0.377843,2.153877,-0.284610,0.378927,2.149212,-0.249272,0.379185,1.907571,-0.236837,0.379267,2.145864,-0.125207,0.376990,2.139401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,4.410000,-1.013676,0.379250,1.278228,-0.779917,0.378617,1.157501,-0.839863,0.375887,1.412921,-0.957705,0.378365,1.321024,-0.894303,0.377721,1.369841,0.359664,0.370270,-0.051959,0.269219,0.366339,0.195950,0.112940,0.368966,0.042834,0.190661,0.367247,0.119486,0.232445,0.375467,0.960196,0.046523,0.373833,1.116161,0.004194,0.371322,1.048521,-0.344054,0.377806,2.154065,-0.284446,0.378827,2.149333,-0.249879,0.378861,1.908181,-0.236259,0.378559,2.146495,-0.125096,0.377282,2.139318,,,,-0.186662,0.378170,2.143335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,4.420000,-1.013629,0.379281,1.278324,-0.779867,0.378621,1.157539,-0.839752,0.375895,1.412985,-0.957588,0.378393,1.321172,-0.894181,0.377666,1.369952,0.359773,0.370281,-0.051857,0.269049,0.366336,0.195935,0.112929,0.368973,0.042684,0.190515,0.367264,0.119414,0.232501,0.375483,0.960400,0.046452,0.373799,1.116087,0.004127,0.371302,1.048428,-0.343975,0.377787,2.154150,-0.284421,0.378884,2.149291,-0.249955,0.378802,1.908149,-0.236243,0.378550,2.146478,-0.125026,0.377269,2.139222,,,,-0.186576,0.378151,2.143312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4.430000,-1.013363,0.379007,1.278219,-0.779838,0.378577,1.157640,-0.839653,0.375867,1.413074,-0.957494,0.378397,1.321263,-0.894097,0.377686,1.370067,0.359775,0.370266,-0.051854,0.269041,0.366345,0.195954,0.112914,0.368993,0.042602,0.190514,0.367235,0.119421,0.232590,0.375469,0.960615,0.046287,0.373818,1.116026,0.004022,0.371256,1.048259,-0.343952,0.377619,2.154319,-0.284406,0.378875,2.149264,-0.249524,0.379095,1.907575,-0.236171,0.378523,2.146501,-0.124992,0.377255,2.139285,,,,-0.186630,0.378168,2.143295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,4.440000,-1.013424,0.378995,1.278211,-0.779854,0.378562,1.157702,-0.839725,0.375878,1.413104,-0.957573,0.378383,1.321271,-0.894187,0.377671,1.370085,0.359659,0.370241,-0.051960,0.270674,0.367956,0.196665,0.112940,0.368988,0.042837,0.190653,0.367224,0.119495,0.232597,0.375495,0.960609,0.046282,0.373795,1.116071,0.004091,0.371300,1.048325,-0.343897,0.377762,2.154171,-0.284157,0.379445,2.149810,-0.249256,0.379129,1.907545,-0.236129,0.378529,2.146538,-0.124958,0.377261,2.139354,,,,-0.186565,0.378163,2.143346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4.450000,-1.013567,0.378986,1.277993,-0.779883,0.378645,1.157651,-0.840004,0.375896,1.413048,-0.957753,0.378379,1.321063,-0.894407,0.377701,1.369964,0.359619,0.370210,-0.052069,0.270822,0.368002,0.196701,0.112974,0.368989,0.042921,0.190767,0.367245,0.119531,0.232490,0.375483,0.960431,0.046461,0.373826,1.116156,0.004192,0.371325,1.048511,-0.343918,0.377827,2.154010,-0.288393,0.381801,2.145805,-0.249107,0.379127,1.907535,-0.236999,0.379843,2.145239,-0.124971,0.377283,2.139430,,,,-0.186513,0.378078,2.143450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4.460000,-1.013861,0.379263,1.278131,-0.779960,0.378573,1.157676,-0.840150,0.375907,1.413005,-0.957869,0.378331,1.320999,-0.894548,0.377717,1.369884,0.359690,0.370263,-0.051961,0.270655,0.367988,0.196654,0.112946,0.368991,0.042780,0.190705,0.367255,0.119462,0.232339,0.375516,0.960118,0.046606,0.373829,1.116241,0.004199,0.371307,1.048631,-0.344044,0.377744,2.154105,-0.286025,0.380670,2.147110,-0.249129,0.379146,1.907519,-0.236897,0.379705,2.145362,-0.125066,0.377283,2.139477,,,,-0.187063,0.379824,2.141658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4.470000,-1.013800,0.379239,1.278281,-0.780041,0.378581,1.157642,-0.840015,0.375894,1.413017,-0.957803,0.378359,1.321106,-0.894427,0.377697,1.369949,0.359813,0.370260,-0.051895,0.269046,0.366350,0.195935,0.112934,0.369004,0.042587,0.190579,0.367249,0.119384,0.232343,0.375511,0.960033,0.046601,0.373808,1.116195,0.004208,0.371329,1.048610,-0.344168,0.377774,2.154058,-0.282248,0.376449,2.150582,-0.249304,0.379176,1.907501,-0.236806,0.379311,2.145864,-0.125128,0.376958,2.139385,,,,-0.186877,0.378315,2.143202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,4.480000,-1.013507,0.378964,1.278313,-0.780011,0.378581,1.157684,-0.839730,0.375898,1.413118,-0.957630,0.378387,1.321321,-0.894204,0.377685,1.370110,0.359740,0.370257,-0.051890,0.270552,0.367978,0.196662,0.112926,0.368992,0.042709,0.190547,0.367260,0.119429,0.232441,0.375486,0.960140,0.046505,0.373816,1.116073,0.004182,0.371313,1.048442,-0.344220,0.377772,2.154163,-0.282231,0.376413,2.150630,-0.249547,0.379148,1.907562,-0.236855,0.379312,2.145861,-0.125166,0.377001,2.139298,,,,-0.186879,0.378267,2.143218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,4.490000,-1.013485,0.378991,1.278334,-0.779922,0.378573,1.157780,-0.839736,0.375867,1.413240,-0.957589,0.378377,1.321407,-0.894203,0.377682,1.370195,0.359641,0.370213,-0.052015,0.270791,0.367939,0.196677,0.112948,0.368984,0.042874,0.190707,0.367212,0.119519,0.232491,0.375485,0.960231,0.046444,0.373790,1.116016,0.004125,0.371272,1.048359,-0.344159,0.377794,2.154208,-0.282141,0.376401,2.150707,-0.249928,0.378817,1.908168,-0.236798,0.379245,2.145938,-0.125196,0.377266,2.139366,,,,-0.186861,0.378320,2.143176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,4.500000,-1.013516,0.378988,1.278160,-0.779854,0.378566,1.157896,-0.839976,0.375888,1.413272,-0.957720,0.378391,1.321276,-0.894400,0.377720,1.370156,0.359624,0.370263,-0.052013,0.270763,0.367969,0.196668,0.112949,0.368989,0.042898,0.190750,0.367243,0.119532,0.232538,0.375479,0.960285,0.046447,0.373784,1.116007,0.004209,0.371335,1.048326,-0.344011,0.377755,2.154282,-0.282103,0.376509,2.150661,-0.249470,0.379129,1.907627,-0.236904,0.379764,2.145375,-0.125021,0.377019,2.139315,,,,-0.186666,0.378193,2.143382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,4.510000,-1.013859,0.379274,1.278284,-0.779940,0.378567,1.157827,-0.840170,0.375901,1.413178,-0.957868,0.378335,1.321172,-0.894557,0.377729,1.370054,0.359710,0.370259,-0.051941,0.270611,0.367964,0.196668,0.112940,0.368989,0.042758,0.190618,0.367229,0.119447,0.232509,0.375469,0.960228,0.046503,0.373807,1.116041,0.004293,0.371318,1.048362,-0.343987,0.377799,2.154128,-0.282120,0.376539,2.150601,-0.249115,0.379134,1.907574,-0.236979,0.379842,2.145334,-0.125003,0.377014,2.139466,,,,-0.186625,0.378200,2.143443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,4.520000,-1.013917,0.379256,1.278351,-0.780179,0.378541,1.157748,-0.840096,0.375904,1.413104,-0.957920,0.378371,1.321219,-0.894524,0.377723,1.370036,0.359787,0.370248,-0.051894,0.270492,0.367992,0.196668,0.112915,0.368993,0.042581,0.190512,0.367253,0.119417,0.232544,0.375479,0.960149,0.046587,0.373807,1.116079,0.004242,0.371288,1.048450,-0.344074,0.377757,2.154083,-0.282093,0.376435,2.150587,-0.248945,0.379127,1.907535,-0.236807,0.379289,2.145940,-0.125032,0.377023,2.139523,,,,-0.186726,0.378276,2.143409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,4.530000,-1.013685,0.378995,1.278282,-0.780208,0.378578,1.157713,-0.839948,0.375885,1.413116,-0.957794,0.378397,1.321310,-0.894378,0.377708,1.370127,0.359717,0.370256,-0.051957,0.270633,0.367989,0.196656,0.112958,0.369007,0.042774,0.190647,0.367227,0.119450,0.232525,0.375476,0.960108,0.046656,0.373800,1.116150,0.004322,0.371330,1.048511,-0.344137,0.377789,2.154050,-0.282199,0.376469,2.150602,-0.249085,0.379146,1.907496,-0.236878,0.379303,2.145889,-0.125131,0.376981,2.139480,,,,-0.186764,0.378227,2.143347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,4.540000,-1.013746,0.379244,1.278643,-0.780096,0.378542,1.157840,-0.839863,0.375896,1.413235,-0.957729,0.378371,1.321399,-0.894325,0.377683,1.370212,0.359642,0.370254,-0.052014,0.270792,0.368006,0.196675,0.112914,0.368996,0.042934,0.190743,0.367251,0.119533,0.232542,0.375473,0.960122,0.046673,0.373817,1.116125,0.004389,0.371331,1.048459,-0.344110,0.377749,2.154216,-0.282105,0.376397,2.150714,-0.249459,0.379080,1.907608,-0.236831,0.379273,2.145953,-0.125135,0.377006,2.139335,,,,-0.186761,0.378222,2.143312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,4.550000,-1.013553,0.379005,1.278340,-0.779947,0.378584,1.157935,-0.839892,0.375869,1.413365,-0.957693,0.378389,1.321424,-0.894318,0.377701,1.370288,0.359653,0.370214,-0.052059,0.270837,0.367927,0.196659,0.112961,0.368998,0.042882,0.190724,0.367256,0.119529,0.232637,0.375445,0.960195,0.046589,0.373822,1.116010,0.004352,0.371313,1.048331,-0.344063,0.377759,2.154349,-0.282145,0.376487,2.150754,-0.249708,0.379106,1.907652,-0.236964,0.379853,2.145337,-0.125162,0.377265,2.139401,,,,-0.186688,0.378188,2.143406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,4.560000,-1.013627,0.379032,1.278273,-0.780042,0.378534,1.157960,-0.840012,0.375920,1.413315,-0.957765,0.378403,1.321365,-0.894430,0.377690,1.370228,0.359732,0.370268,-0.051943,0.270591,0.367987,0.196652,0.112912,0.368983,0.042655,0.190621,0.367241,0.119429,0.232644,0.375444,0.960266,0.046515,0.373802,1.115909,0.004282,0.371268,1.048168,-0.344096,0.377761,2.154320,-0.282166,0.376510,2.150734,-0.249465,0.379092,1.907688,-0.236939,0.379830,2.145426,-0.125076,0.377028,2.139390,,,,-0.186694,0.378186,2.143464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,4.570000,-1.013752,0.379009,1.278200,-0.780183,0.378550,1.157852,-0.840119,0.375899,1.413226,-0.957886,0.378357,1.321288,-0.894527,0.377718,1.370158,0.359757,0.370278,-0.051889,0.270518,0.367970,0.196648,0.112929,0.368976,0.042612,0.190595,0.367228,0.119395,0.232636,0.375467,0.960141,0.046558,0.373812,1.115912,0.004314,0.371287,1.048203,-0.344175,0.377761,2.154145,-0.282194,0.376455,2.150720,-0.249077,0.379135,1.907650,-0.236803,0.379311,2.146015,-0.125134,0.377015,2.139597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,4.580000,-1.013781,0.378998,1.278177,-0.780229,0.378559,1.157819,-0.840166,0.375897,1.413187,-0.957957,0.378371,1.321301,-0.894535,0.377705,1.370098,0.359673,0.370259,-0.051969,0.270660,0.367967,0.196638,0.114684,0.370477,0.042582,0.190664,0.367244,0.119469,0.232548,0.375482,0.959939,0.046710,0.373797,1.116021,0.004424,0.371314,1.048365,-0.344181,0.377796,2.154039,-0.282211,0.376439,2.150684,-0.250343,0.377999,1.908753,-0.236780,0.379274,2.146054,-0.125161,0.377018,2.139652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,4.590000,-1.013693,0.378997,1.278297,-0.780208,0.378551,1.157834,-0.840013,0.375883,1.413216,-0.957843,0.378391,1.321362,-0.894458,0.377719,1.370179,0.359631,0.370241,-0.052030,0.270877,0.367953,0.196679,0.112968,0.368983,0.042900,0.190766,0.367251,0.119546,0.232516,0.375479,0.959869,0.046805,0.373817,1.116099,0.004475,0.371343,1.048469,-0.344106,0.377761,2.154151,-0.282111,0.376443,2.150717,-0.249193,0.379221,1.907610,-0.236946,0.379803,2.145385,-0.125063,0.377003,2.139547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4.600000,-1.013798,0.379260,1.278706,-0.780110,0.378561,1.157907,-0.839857,0.375898,1.413317,-0.957710,0.378401,1.321483,-0.894300,0.377690,1.370294,0.359649,0.370257,-0.052003,0.269257,0.366337,0.195930,0.112941,0.368978,0.042833,0.190697,0.367238,0.119483,0.232642,0.375446,0.960093,0.046747,0.373813,1.116076,0.004496,0.371336,1.048410,-0.343930,0.377774,2.154341,-0.282659,0.377079,2.152506,-0.249588,0.379214,1.907701,-0.236855,0.379786,2.145466,-0.125005,0.377271,2.139435,,,,-0.186524,0.378109,2.143512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,4.610000,-1.013587,0.379006,1.278418,-0.780084,0.378539,1.157981,-0.839894,0.375899,1.413386,-0.957702,0.378412,1.321508,-0.894349,0.377676,1.370348,0.359765,0.370245,-0.051949,0.270543,0.367981,0.196633,0.112938,0.368984,0.042621,0.190613,0.367250,0.119400,0.232751,0.375448,0.960328,0.046684,0.373766,1.115831,0.004441,0.371334,1.048254,-0.343892,0.377742,2.154490,-0.282038,0.376588,2.150743,-0.249766,0.379211,1.907719,-0.236861,0.379769,2.145506,-0.124940,0.377279,2.139369,,,,-0.186563,0.378180,2.143443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,4.620000,-1.013684,0.378992,1.278262,-0.780099,0.378556,1.157961,-0.840076,0.375910,1.413329,-0.957837,0.378371,1.321385,-0.894499,0.377719,1.370252,0.359775,0.370251,-0.051938,0.270574,0.367959,0.196631,0.112943,0.368993,0.042629,0.190605,0.367232,0.119409,0.232757,0.375463,0.960293,0.046572,0.373796,1.115901,0.004324,0.371233,1.048150,-0.343944,0.377802,2.154361,-0.282040,0.376514,2.150762,-0.249543,0.379220,1.907727,-0.236890,0.379821,2.145421,-0.125014,0.377284,2.139478,,,,-0.186603,0.378126,2.143521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4.630000,-1.013972,0.379283,1.278396,-0.780180,0.378577,1.157893,-0.840265,0.375899,1.413300,-0.957937,0.378405,1.321291,-0.894597,0.377686,1.370149,0.359684,0.370207,-0.052066,0.270744,0.367961,0.196641,0.112962,0.368973,0.042818,0.190732,0.367213,0.119491,0.232666,0.375461,0.960069,0.046704,0.373800,1.115980,0.004416,0.371305,1.048302,-0.344031,0.377774,2.154218,-0.282128,0.376545,2.150670,-0.249230,0.379244,1.907644,-0.236951,0.379844,2.145396,-0.125048,0.377016,2.139495,,,,-0.186574,0.378094,2.143595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,4.640000,-1.013748,0.378984,1.278262,-0.780242,0.378559,1.157828,-0.840096,0.375896,1.413202,-0.957922,0.378386,1.321347,-0.894530,0.377699,1.370178,0.359654,0.370253,-0.052064,0.270912,0.367960,0.196673,0.112975,0.368987,0.042893,0.190760,0.367231,0.119522,0.232487,0.375494,0.959786,0.046935,0.373759,1.115950,0.004511,0.371308,1.048475,-0.343983,0.377755,2.154237,-0.282130,0.376578,2.150659,-0.249188,0.379227,1.907664,-0.236890,0.379724,2.145526,-0.125002,0.376995,2.139513,,,,-0.186566,0.378104,2.143601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,4.650000,-1.013842,0.379259,1.278713,-0.780227,0.378535,1.157831,-0.839909,0.375879,1.413265,-0.957771,0.378407,1.321469,-0.894368,0.377687,1.370260,0.359718,0.370251,-0.052020,0.270695,0.367975,0.196620,0.112965,0.368969,0.042773,0.190671,0.367210,0.119445,0.232513,0.375505,0.959804,0.046838,0.373787,1.116055,0.004504,0.371295,1.048465,-0.343820,0.377791,2.154344,-0.282033,0.376638,2.150661,-0.249424,0.379219,1.907691,-0.236722,0.379673,2.145631,-0.124896,0.377284,2.139434,,,,-0.186457,0.378064,2.143589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4.660000,-1.013602,0.379007,1.278546,-0.780119,0.378569,1.157930,-0.839840,0.375912,1.413388,-0.957708,0.378411,1.321533,-0.894316,0.377725,1.370325,0.359802,0.370259,-0.051947,0.270570,0.367973,0.196627,0.112953,0.368999,0.042585,0.190621,0.367252,0.119403,0.232670,0.375472,0.960056,0.046727,0.373808,1.115969,0.004446,0.371310,1.048329,-0.343627,0.377743,2.154594,-0.281904,0.376674,2.150689,-0.249957,0.378865,1.908284,-0.236652,0.379652,2.145677,-0.124687,0.377340,2.139163,,,,-0.186281,0.377996,2.143596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,4.670000,-1.013782,0.379263,1.278747,-0.780123,0.378560,1.157976,-0.839887,0.375906,1.413397,-0.957712,0.378415,1.321542,-0.894325,0.377697,1.370352,0.359727,0.370245,-0.051981,0.270668,0.367993,0.196645,0.112949,0.368975,0.042724,0.190650,0.367234,0.119423,0.232721,0.375478,0.960173,0.046642,0.373791,1.115925,0.004433,0.371300,1.048275,-0.343584,0.377801,2.154592,-0.281828,0.376679,2.150683,-0.250039,0.378886,1.908260,-0.236603,0.379636,2.145681,-0.124659,0.377336,2.139112,,,,-0.186204,0.377911,2.143624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4.680000,-1.013681,0.378988,1.278539,-0.780269,0.378552,1.157865,-0.839892,0.375887,1.413280,-0.957781,0.378424,1.321524,-0.894357,0.377691,1.370302,0.359667,0.370217,-0.052084,0.270834,0.368008,0.196653,0.112965,0.368973,0.042880,0.190758,0.367226,0.119517,0.232690,0.375477,0.960068,0.046697,0.373817,1.115984,0.004468,0.371313,1.048352,-0.343571,0.377761,2.154515,-0.281811,0.376664,2.150645,-0.249838,0.378877,1.908220,-0.236578,0.379588,2.145700,-0.124628,0.377340,2.139112,,,,-0.186163,0.377905,2.143632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,4.690000,-1.013742,0.378978,1.278626,-0.780398,0.378591,1.157729,-0.839866,0.375894,1.413201,-0.957799,0.378430,1.321529,-0.894345,0.377708,1.370270,0.359670,0.370223,-0.052117,0.270908,0.367929,0.196666,0.112994,0.368994,0.042872,0.190775,0.367225,0.119499,0.232470,0.375525,0.959749,0.046858,0.373818,1.116084,0.004533,0.371305,1.048531,-0.343597,0.377819,2.154398,-0.281767,0.376686,2.150589,-0.249332,0.379215,1.907634,-0.236509,0.379491,2.145775,-0.124648,0.377334,2.139182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4.700000,-1.013904,0.379239,1.278885,-0.780433,0.378583,1.157703,-0.839807,0.375898,1.413190,-0.957753,0.378422,1.321568,-0.894295,0.377702,1.370257,0.359740,0.370212,-0.052043,0.270658,0.368003,0.196607,0.112966,0.368980,0.042728,0.190676,0.367274,0.119417,0.232432,0.375523,0.959558,0.046943,0.373841,1.116103,0.004569,0.371333,1.048592,-0.343624,0.377818,2.154284,-0.281839,0.376713,2.150532,-0.249197,0.379206,1.907590,-0.236581,0.379593,2.145699,-0.124697,0.377350,2.139294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,4.710000,-1.013837,0.379233,1.279002,-0.780355,0.378603,1.157762,-0.839761,0.375877,1.413261,-0.957695,0.378413,1.321615,-0.894230,0.377676,1.370337,0.359791,0.370257,-0.051985,0.269100,0.366314,0.195884,0.112971,0.369003,0.042550,0.190632,0.367230,0.119359,0.232445,0.375497,0.959540,0.046961,0.373803,1.115901,0.004538,0.371316,1.048460,-0.343715,0.377836,2.154257,-0.281845,0.376621,2.150595,-0.249244,0.379245,1.907590,-0.236691,0.379646,2.145616,-0.124782,0.377360,2.139306,,,,-0.186308,0.377998,2.143634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,4.720000,-1.013757,0.379220,1.279085,-0.780337,0.378568,1.157816,-0.839636,0.375872,1.413359,-0.957638,0.378424,1.321722,-0.894133,0.377665,1.370460,0.359734,0.370224,-0.052063,0.270705,0.367973,0.196628,0.112950,0.368982,0.042777,0.190708,0.367234,0.119434,0.232529,0.375495,0.959650,0.046866,0.373831,1.115784,0.004470,0.371302,1.048281,-0.343847,0.377822,2.154289,-0.281942,0.376555,2.150661,-0.249448,0.379220,1.907634,-0.236715,0.379673,2.145573,-0.124894,0.377328,2.139305,,,,-0.186351,0.378002,2.143613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
