,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,Unlabeled 1001,Unlabeled 1001,Unlabeled 1001,Unlabeled 1002,Unlabeled 1002,Unlabeled 1002,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1004,Unlabeled 1004,Unlabeled 1004,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1009,Unlabeled 1009,Unlabeled 1009,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011,Unlabeled 1012,Unlabeled 1012,Unlabeled 1012,Unlabeled 1013,Unlabeled 1013,Unlabeled 1013,Unlabeled 1014,Unlabeled 1014,Unlabeled 1014,Unlabeled 1015,Unlabeled 1015,Unlabeled 1015,Unlabeled 1016,Unlabeled 1016,Unlabeled 1016,Unlabeled 1017,Unlabeled 1017,Unlabeled 1017,Unlabeled 1018,Unlabeled 1018,Unlabeled 1018,Unlabeled 1019,Unlabeled 1019,Unlabeled 1019,Unlabeled 1020,Unlabeled 1020,Unlabeled 1020
,ID,"C3580","C3580","C3580","C3590","C3590","C3590","C35A0","C35A0","C35A0","C35C0","C35C0","C35C0","C35E0","C35E0","C35E0","C35F0","C35F0","C35F0","C3600","C3600","C3600","C3610","C3610","C3610","C3620","C3620","C3620","C3630","C3630","C3630","C3640","C3640","C3640","C3650","C3650","C3650","C3660","C3660","C3660","C3670","C3670","C3670","C3680","C3680","C3680","C3690","C3690","C3690","C3710","C3710","C3710","C3730","C3730","C3730","C3740","C3740","C3740","C36C0","C36C0","C36C0","C3750","C3750","C3750"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
510,5.100000,-0.942681,0.375879,0.808638,-0.823074,0.375624,1.019241,-0.761198,0.375608,0.970079,-0.015925,0.365218,-0.855494,0.025171,0.362954,-0.711743,0.443329,0.375830,1.730066,0.224794,0.364198,-0.882229,0.515714,0.373290,1.477091,0.561395,0.373705,1.516247,0.598386,0.373347,1.548340,0.635694,0.372466,1.579931,0.683228,0.371940,1.619209,1.067992,0.364573,0.691589,1.062447,0.364495,0.581895,1.056875,0.363200,0.472426,1.301731,0.367259,0.570518,,,,0.006525,0.363992,-0.779183,-0.033790,0.363560,-0.924594,,,,,,
511,5.110000,-0.941395,0.375854,0.809422,-0.821976,0.376006,1.019934,-0.759835,0.375757,0.970525,-0.015607,0.363776,-0.856163,0.024053,0.362926,-0.710921,0.443835,0.375762,1.728487,0.223659,0.364217,-0.881512,0.516504,0.373327,1.475384,0.562086,0.373903,1.514490,0.598911,0.373282,1.546689,0.637659,0.373056,1.578896,0.683240,0.371274,1.617776,1.067066,0.364540,0.691084,1.061442,0.364540,0.581327,1.055980,0.363369,0.472064,1.300786,0.367228,0.570007,,,,0.005387,0.363948,-0.778379,-0.034891,0.363503,-0.923810,,,,,,
512,5.120000,-0.940111,0.375739,0.809996,-0.820638,0.376076,1.020581,-0.758836,0.375849,0.970933,-0.016912,0.364219,-0.854845,0.023325,0.362974,-0.710577,0.444104,0.375799,1.726785,0.222735,0.364187,-0.881127,0.517186,0.373408,1.473910,0.562248,0.373291,1.513627,0.599680,0.373224,1.545410,0.638218,0.372903,1.577591,0.683814,0.371314,1.616368,1.065938,0.364579,0.690393,1.060588,0.364509,0.580816,1.054987,0.363154,0.471267,1.299901,0.367275,0.569613,,,,0.004511,0.364030,-0.777930,-0.035713,0.363549,-0.923328,,,,,,
513,5.130000,-0.938620,0.375657,0.810559,-0.819458,0.376153,1.021190,-0.757106,0.375389,0.971873,-0.017766,0.364206,-0.854721,0.022433,0.363035,-0.710465,0.444532,0.375887,1.725064,0.221861,0.364212,-0.880904,0.517582,0.373352,1.472238,0.562804,0.373341,1.511994,0.599954,0.373288,1.543753,0.638315,0.372632,1.575991,0.684239,0.371256,1.614879,1.064663,0.364622,0.689802,1.059574,0.364507,0.580321,1.054481,0.363347,0.470882,1.298881,0.367337,0.569481,,,,0.003701,0.364006,-0.777727,-0.036630,0.363633,-0.923101,,,,,,
514,5.140000,-0.937298,0.375699,0.811250,-0.818224,0.376122,1.022025,-0.755836,0.375445,0.972668,-0.018867,0.364158,-0.854694,0.021434,0.363008,-0.710345,0.445135,0.375846,1.723501,0.220881,0.364234,-0.880720,0.517721,0.373216,1.470577,0.563199,0.373352,1.510211,0.600630,0.373251,1.542267,0.639133,0.373462,1.573792,0.685231,0.371868,1.612948,1.063414,0.364554,0.689496,1.058338,0.364540,0.580023,1.053397,0.363365,0.470610,1.297705,0.367348,0.569449,,,,0.002761,0.363975,-0.777668,-0.037669,0.363527,-0.922949,,,,,,
515,5.150000,-0.936199,0.375778,0.812187,-0.816573,0.375524,1.022797,-0.754605,0.375464,0.973516,-0.019968,0.364035,-0.854503,0.020251,0.363077,-0.710115,0.445787,0.375891,1.721804,0.219765,0.364183,-0.880551,0.518227,0.373324,1.468708,0.563673,0.373268,1.508153,0.600993,0.373099,1.540291,0.638155,0.372417,1.571614,0.685897,0.372086,1.610775,1.062211,0.364471,0.689451,1.057098,0.364472,0.579945,1.051924,0.363291,0.470507,1.296316,0.367372,0.569361,,,,0.001642,0.364033,-0.777489,-0.038756,0.363421,-0.922790,,,,,,
516,5.160000,-0.935070,0.375691,0.813308,-0.815593,0.375901,1.023701,-0.753319,0.375474,0.974339,-0.020615,0.363663,-0.855159,0.019118,0.363087,-0.709818,0.446444,0.375882,1.719942,0.218729,0.364152,-0.880393,0.518767,0.373385,1.466916,0.564369,0.373285,1.506350,0.600528,0.373292,1.537633,0.639914,0.372881,1.570074,0.685783,0.371316,1.608906,1.060846,0.364480,0.689394,1.055757,0.364450,0.579812,1.050384,0.363218,0.470385,1.294863,0.367261,0.569092,,,,0.000497,0.364075,-0.777266,-0.039809,0.363259,-0.922558,,,,,,
517,5.170000,-0.933952,0.375761,0.814071,-0.814377,0.376031,1.024527,-0.752261,0.375436,0.975145,-0.021521,0.363635,-0.855006,0.018124,0.363069,-0.709583,0.447053,0.375879,1.718190,0.217743,0.364039,-0.880153,0.519302,0.373235,1.465191,0.564711,0.373289,1.504721,0.601971,0.373317,1.536482,0.640374,0.372497,1.568803,0.686382,0.371353,1.607321,1.059521,0.364441,0.689239,1.054274,0.364437,0.579556,1.049093,0.363210,0.470190,1.293574,0.367233,0.568753,,,,-0.000395,0.364023,-0.777073,-0.040872,0.363265,-0.922522,,,,,,
518,5.180000,-0.932763,0.375769,0.814608,-0.813446,0.376036,1.025285,-0.751270,0.375483,0.975885,-0.022585,0.363889,-0.854016,0.017405,0.363075,-0.709423,0.447551,0.375894,1.716719,0.216959,0.364043,-0.879925,0.520019,0.373216,1.463623,0.565367,0.373310,1.503356,0.602905,0.372757,1.535836,0.640884,0.372425,1.567271,0.686959,0.371251,1.605900,1.058394,0.364291,0.689029,1.053016,0.364237,0.579325,1.047853,0.363181,0.469922,1.292366,0.367294,0.568316,,,,-0.001275,0.364118,-0.776928,,,,,,,,,
519,5.190000,-0.931736,0.375734,0.815106,-0.812532,0.375944,1.025862,-0.750201,0.375473,0.976596,-0.022870,0.363700,-0.854696,0.016809,0.363120,-0.709269,0.448020,0.375856,1.715353,0.216295,0.364058,-0.879712,0.520587,0.373207,1.462403,0.566092,0.373303,1.502000,0.603652,0.372648,1.534685,0.641617,0.372382,1.565985,0.687429,0.371104,1.604553,1.057308,0.364287,0.688816,1.051915,0.364193,0.579169,1.046635,0.363207,0.469767,1.291256,0.367406,0.567981,,,,-0.001840,0.364188,-0.776769,-0.042083,0.363349,-0.922281,,,,,,
520,5.200000,-0.930659,0.375744,0.815747,-0.811525,0.376077,1.026441,-0.749166,0.375517,0.977180,-0.023435,0.363729,-0.854500,0.016260,0.363100,-0.709131,0.448633,0.375844,1.713960,0.215673,0.363943,-0.879482,0.521187,0.373357,1.460953,0.566808,0.373403,1.500754,0.604446,0.372682,1.533475,0.641900,0.372124,1.564461,0.688715,0.371883,1.602998,1.056200,0.364356,0.688777,1.050820,0.364207,0.579212,1.045348,0.363194,0.469739,1.290101,0.367386,0.567747,,,,-0.002450,0.364116,-0.776529,-0.042610,0.363381,-0.922091,,,,,,
521,5.210000,-0.929589,0.375814,0.816546,-0.810159,0.375784,1.027110,-0.748021,0.375618,0.977877,-0.024182,0.363790,-0.854133,0.015623,0.363083,-0.708906,0.449410,0.375814,1.712552,0.215053,0.363898,-0.879267,0.521677,0.373485,1.459376,0.567238,0.373717,1.498691,0.604462,0.373259,1.530954,0.643324,0.373051,1.562585,0.688622,0.371215,1.601504,1.055042,0.364359,0.688733,1.049557,0.364343,0.579180,1.044078,0.363299,0.469712,1.288692,0.367342,0.567661,,,,-0.003075,0.364089,-0.776361,-0.043339,0.363418,-0.921836,,,,,,
522,5.220000,-0.928524,0.375806,0.817547,-0.809019,0.375829,1.027951,-0.746852,0.375523,0.978737,-0.025399,0.364156,-0.852928,0.014853,0.363123,-0.708580,0.449888,0.375832,1.710996,0.214338,0.363807,-0.878990,0.522132,0.373488,1.457870,0.567880,0.373804,1.496947,0.604068,0.373231,1.528587,0.643339,0.373441,1.560785,0.689222,0.371294,1.599930,1.053723,0.364304,0.688524,1.048203,0.364297,0.578956,1.042583,0.363324,0.469552,1.287349,0.367347,0.567369,,,,-0.003736,0.364043,-0.776148,-0.044235,0.363482,-0.921492,,,,,,
523,5.230000,-0.927389,0.375733,0.818357,-0.808091,0.375786,1.028818,-0.745893,0.375452,0.979672,-0.026057,0.364119,-0.852709,0.014138,0.363109,-0.708322,0.450299,0.375880,1.709279,0.213780,0.363979,-0.878750,0.522684,0.373457,1.456477,0.568319,0.373272,1.495776,0.605339,0.373369,1.527360,0.643921,0.373173,1.559479,0.689762,0.371380,1.598420,1.052448,0.364207,0.688169,1.046862,0.364283,0.578604,1.041204,0.363199,0.469286,1.285977,0.367326,0.566951,,,,-0.004484,0.364154,-0.775947,-0.045052,0.363463,-0.921195,,,,,,
524,5.240000,-0.926322,0.375774,0.819034,-0.807299,0.375983,1.029822,-0.744947,0.375500,0.980566,-0.026681,0.364095,-0.852512,0.013383,0.363106,-0.708118,0.450813,0.375865,1.707726,0.213054,0.364015,-0.878465,0.523231,0.373416,1.454632,0.568775,0.373405,1.494207,0.605971,0.373323,1.526282,0.644429,0.372882,1.558192,0.690241,0.371361,1.596937,1.051163,0.364215,0.687838,1.045380,0.364296,0.578275,1.039575,0.362985,0.468729,1.284626,0.367402,0.566373,,,,-0.005209,0.364121,-0.775744,-0.045757,0.363578,-0.920951,,,,,,
525,5.250000,-0.925255,0.375736,0.819761,-0.806265,0.376029,1.030613,-0.743943,0.375491,0.981236,-0.027296,0.364127,-0.852321,0.012586,0.363243,-0.707919,0.451396,0.375896,1.706303,0.212399,0.363972,-0.878147,0.523756,0.373276,1.453316,0.569385,0.373549,1.492741,0.606624,0.373356,1.525345,0.643784,0.372279,1.556020,0.691302,0.371932,1.595449,1.049781,0.364363,0.687418,1.044045,0.364312,0.577916,1.038043,0.362950,0.468319,1.283251,0.367441,0.565829,,,,-0.006065,0.364254,-0.775449,-0.046401,0.363587,-0.920712,,,,,,
526,5.260000,-0.924435,0.375749,0.820442,-0.805379,0.376079,1.031146,-0.743060,0.375582,0.981801,-0.027936,0.364142,-0.852101,0.011760,0.363323,-0.707672,0.452086,0.375901,1.704905,0.211632,0.363967,-0.877846,0.524366,0.373324,1.451878,0.570067,0.373512,1.491624,0.607315,0.373353,1.524243,0.645161,0.372291,1.555161,0.691865,0.371816,1.594023,1.048456,0.364371,0.687062,1.042761,0.364202,0.577484,1.037042,0.363190,0.468091,1.281919,0.367478,0.565472,,,,-0.006817,0.364237,-0.775196,-0.046979,0.363610,-0.920504,,,,,,
527,5.270000,-0.923564,0.375748,0.821173,-0.804213,0.375757,1.031640,-0.742107,0.375630,0.982470,-0.028735,0.364194,-0.851808,0.010936,0.363388,-0.707378,0.452801,0.375936,1.703564,0.210791,0.363878,-0.877505,0.525127,0.373304,1.450485,0.570800,0.373923,1.489472,0.607847,0.373289,1.521876,0.646103,0.372338,1.554201,0.692065,0.371210,1.592564,1.047016,0.364279,0.686826,1.041373,0.364233,0.577075,1.035714,0.363269,0.467766,1.280613,0.367408,0.565207,,,,-0.007706,0.364284,-0.774777,-0.047540,0.363576,-0.920269,,,,,,
528,5.280000,-0.922531,0.375749,0.821776,-0.803500,0.376205,1.032413,-0.741176,0.375629,0.983176,-0.029189,0.363946,-0.852242,0.010013,0.363378,-0.706958,0.453445,0.375948,1.702192,0.209913,0.363908,-0.876994,0.525924,0.373425,1.449140,0.571285,0.373554,1.488489,0.608491,0.373135,1.520304,0.647232,0.373416,1.552256,0.692758,0.371297,1.591234,1.045585,0.364278,0.686579,1.039918,0.364288,0.576766,1.034147,0.363289,0.467513,1.279105,0.367390,0.564922,,,,-0.008446,0.364273,-0.774448,-0.048206,0.363603,-0.919937,,,,,,
529,5.290000,-0.921311,0.375715,0.822544,-0.802461,0.376169,1.033256,-0.740010,0.375726,0.984066,-0.030118,0.363927,-0.851787,0.009058,0.363314,-0.706467,0.454084,0.375895,1.700861,0.208964,0.363773,-0.876439,0.526608,0.373462,1.447902,0.572069,0.373539,1.487109,0.608391,0.373159,1.518536,0.646295,0.372444,1.550322,0.693502,0.371313,1.589944,1.044122,0.364221,0.686238,1.038341,0.364276,0.576411,1.032431,0.363156,0.466984,1.277612,0.367484,0.564537,,,,-0.009320,0.364133,-0.773975,-0.049122,0.363609,-0.919402,,,,,,
530,5.300000,-0.920156,0.375765,0.823408,-0.801184,0.376085,1.034091,-0.738682,0.375603,0.984842,-0.031566,0.364348,-0.850331,0.008239,0.363280,-0.706014,0.454670,0.375928,1.699481,0.208151,0.363823,-0.875761,0.527268,0.373451,1.446717,0.572769,0.373370,1.485983,0.609111,0.373133,1.517506,0.648349,0.373305,1.549589,0.694134,0.371311,1.588739,1.042670,0.364221,0.685726,1.036839,0.364310,0.575946,1.030907,0.363024,0.466578,1.276105,0.367576,0.564023,,,,-0.010158,0.364077,-0.773440,-0.050079,0.363630,-0.918806,,,,,,
531,5.310000,-0.919114,0.375757,0.824265,-0.799875,0.376060,1.034867,-0.737415,0.375444,0.985544,-0.032463,0.364360,-0.849755,0.007414,0.363321,-0.705447,0.455223,0.375893,1.698104,0.207241,0.363841,-0.875167,0.527718,0.373346,1.445310,0.573281,0.373536,1.484655,0.610439,0.373268,1.516701,0.649010,0.373240,1.548440,0.694659,0.371338,1.587538,1.040978,0.364340,0.685093,1.035255,0.364356,0.575443,1.029573,0.363207,0.466156,1.274556,0.367522,0.563538,,,,-0.011218,0.364160,-0.772732,-0.051257,0.363830,-0.918218,,,,,,
532,5.320000,-0.917852,0.375668,0.825273,-0.798429,0.375950,1.035702,-0.736204,0.375418,0.986260,-0.033439,0.364368,-0.849061,0.006417,0.363439,-0.704755,0.455674,0.375945,1.696830,0.206304,0.363831,-0.874534,0.528317,0.373359,1.443965,0.573808,0.373595,1.483520,0.611181,0.373280,1.515614,0.649036,0.372602,1.547190,0.695740,0.371979,1.586206,1.039443,0.364228,0.684505,1.033790,0.364282,0.574973,1.028063,0.363256,0.465551,1.272979,0.367398,0.563101,,,,-0.012237,0.364361,-0.772165,-0.052339,0.363867,-0.917465,,,,,,
533,5.330000,-0.916684,0.375650,0.825994,-0.797168,0.375627,1.036466,-0.735083,0.375496,0.987120,-0.034537,0.364356,-0.848322,0.005119,0.363544,-0.703924,0.456263,0.375926,1.695522,0.205200,0.363813,-0.873772,0.528965,0.373355,1.442682,0.574400,0.373426,1.482366,0.611832,0.373262,1.514891,0.649523,0.372456,1.545879,0.696322,0.371976,1.584843,1.037853,0.363929,0.684052,1.032162,0.364022,0.574460,1.026587,0.363088,0.465053,1.271412,0.367315,0.562672,,,,-0.013404,0.364407,-0.771336,-0.054970,0.365238,-0.914499,,,,,,
534,5.340000,-0.915230,0.375261,0.826328,-0.796306,0.376032,1.037151,-0.733787,0.375596,0.988011,-0.035325,0.364051,-0.848388,0.003958,0.363451,-0.703090,0.456876,0.375878,1.694261,0.203958,0.363783,-0.872893,0.529634,0.373418,1.441297,0.575073,0.373374,1.481291,0.613760,0.375175,1.511185,0.650242,0.372465,1.544663,0.696304,0.371243,1.583555,1.036219,0.363996,0.683783,1.030514,0.364092,0.574125,1.024532,0.362946,0.464550,1.269605,0.367462,0.562108,,,,-0.014562,0.364369,-0.770449,-0.055937,0.365211,-0.913971,,,,,,
535,5.350000,-0.913940,0.375565,0.827089,-0.795124,0.376123,1.037824,-0.732600,0.375711,0.988743,-0.036979,0.364347,-0.846498,0.002764,0.363373,-0.702220,0.457633,0.375902,1.693017,0.202673,0.363953,-0.871958,0.530325,0.373034,1.440267,0.575782,0.373894,1.479142,0.612971,0.373247,1.511539,0.651308,0.372681,1.543593,0.697107,0.371158,1.582219,1.034429,0.363977,0.683300,1.028704,0.364182,0.573644,1.023008,0.363129,0.464293,1.267886,0.367486,0.561630,,,,-0.015734,0.364316,-0.769582,-0.055672,0.363748,-0.915006,,,,,,
536,5.360000,-0.912571,0.375526,0.827822,-0.793768,0.376153,1.038628,-0.731545,0.375935,0.989358,-0.038354,0.364451,-0.845581,0.001474,0.363351,-0.701222,0.458524,0.375980,1.691861,0.201471,0.363981,-0.871151,0.530763,0.373334,1.438988,0.576393,0.373710,1.478156,0.613654,0.373159,1.509963,0.652080,0.372635,1.542371,0.697908,0.371125,1.580912,1.032464,0.364028,0.682543,1.026838,0.364011,0.572950,1.021238,0.363117,0.463636,1.266055,0.367550,0.561055,,,,-0.016905,0.364266,-0.768704,-0.057408,0.364220,-0.913203,,,,,,
537,5.370000,-0.911192,0.375560,0.828733,-0.792435,0.376231,1.039389,-0.730387,0.375999,0.989936,-0.039501,0.364382,-0.844758,0.000258,0.363372,-0.700427,0.459249,0.375962,1.690700,0.200225,0.363914,-0.870246,0.531372,0.373380,1.437761,0.576890,0.373474,1.477142,0.613355,0.373099,1.508261,0.652543,0.372632,1.540853,0.698512,0.371055,1.579754,1.030621,0.364039,0.681850,1.025037,0.364001,0.572128,1.019445,0.363000,0.462840,1.264330,0.367511,0.560453,,,,-0.018221,0.364397,-0.767748,-0.058568,0.364180,-0.912471,,,,,,
538,5.380000,-0.909909,0.375536,0.829666,-0.791034,0.376258,1.040280,-0.728608,0.375930,0.991083,-0.040273,0.364003,-0.844726,-0.001025,0.363447,-0.699593,0.459876,0.375988,1.689418,0.199075,0.363925,-0.869269,0.531705,0.373366,1.436465,0.577542,0.373357,1.475856,0.615067,0.372732,1.508092,0.653077,0.372498,1.539788,0.699093,0.371084,1.578341,1.028968,0.363878,0.681084,1.023465,0.363995,0.571398,1.017668,0.362893,0.461923,1.262632,0.367644,0.559788,,,,-0.019531,0.364451,-0.766844,-0.059704,0.364211,-0.911653,,,,,,
539,5.390000,-0.908564,0.375520,0.830492,-0.789415,0.375815,1.041132,-0.727264,0.375977,0.992023,-0.041458,0.363763,-0.843722,-0.002348,0.363463,-0.698736,0.460387,0.375989,1.688104,0.197770,0.363969,-0.868394,0.532266,0.373482,1.435059,0.577933,0.373454,1.474365,0.615276,0.373310,1.506246,0.654443,0.373360,1.537615,0.700119,0.371799,1.576890,1.027370,0.363960,0.680601,1.021830,0.363969,0.570904,1.016296,0.362986,0.461671,1.261032,0.367673,0.559167,,,,-0.020745,0.364345,-0.766103,-0.060667,0.363812,-0.911532,,,,,,
540,5.400000,-0.907372,0.375277,0.831045,-0.787747,0.375750,1.042129,-0.726292,0.375958,0.992539,-0.043133,0.364545,-0.842109,-0.003591,0.363517,-0.697947,0.460868,0.375966,1.686853,0.196522,0.364072,-0.867662,0.532771,0.373505,1.433589,0.578245,0.373338,1.473380,0.615874,0.373325,1.505540,0.653008,0.372568,1.536121,0.700523,0.371719,1.575510,1.025839,0.363931,0.680220,1.020187,0.363998,0.570560,1.014586,0.363025,0.461288,1.259508,0.367656,0.558714,,,,-0.022011,0.364372,-0.765169,-0.062016,0.364199,-0.909983,,,,,,
541,5.410000,-0.905886,0.375516,0.831998,-0.786240,0.375741,1.042767,-0.724303,0.375865,0.993322,-0.044642,0.364573,-0.841250,-0.004793,0.363524,-0.697170,0.461461,0.376022,1.685486,0.195141,0.364039,-0.866997,0.533189,0.373431,1.432360,0.578907,0.373291,1.472134,0.616471,0.373333,1.504640,0.654485,0.372295,1.535079,0.700462,0.371114,1.573961,1.024210,0.363854,0.679872,1.018654,0.363955,0.570204,1.012940,0.363106,0.460898,1.257802,0.367560,0.558418,,,,-0.023244,0.364275,-0.764314,-0.063514,0.364297,-0.909019,,,,,,
542,5.420000,-0.904432,0.375432,0.832735,-0.785229,0.376271,1.043242,-0.722784,0.375820,0.993897,-0.045958,0.364513,-0.840589,-0.006128,0.363652,-0.696368,0.462001,0.375997,1.684094,0.193775,0.364011,-0.866293,0.533748,0.373350,1.431012,0.579674,0.373391,1.470909,0.616768,0.373327,1.502145,0.655280,0.373060,1.533880,0.701030,0.371060,1.572775,1.022385,0.363792,0.679475,1.016765,0.363991,0.569881,1.011257,0.363098,0.460491,1.256055,0.367567,0.558073,,,,-0.024598,0.364421,-0.763543,-0.064899,0.364192,-0.908265,,,,,,
543,5.430000,-0.903029,0.375438,0.833566,-0.783750,0.376261,1.043920,-0.721721,0.375861,0.994298,-0.047097,0.364526,-0.839879,-0.007291,0.363724,-0.695650,0.462339,0.375954,1.682859,0.192556,0.364024,-0.865563,0.534454,0.373228,1.429889,0.580108,0.373714,1.468986,0.617199,0.373175,1.500734,0.655805,0.372968,1.532959,0.701549,0.371001,1.571837,1.020569,0.363641,0.679028,1.015031,0.363940,0.569437,1.009062,0.362817,0.459876,1.254104,0.367573,0.557651,,,,-0.025790,0.364426,-0.762807,-0.066090,0.364007,-0.908337,,,,,,
544,5.440000,-0.901514,0.375470,0.834572,-0.781648,0.375723,1.045230,-0.719870,0.375743,0.995609,-0.047909,0.364282,-0.839778,-0.008366,0.363708,-0.694784,0.462564,0.376040,1.681768,0.191340,0.364023,-0.864815,0.534963,0.373276,1.428856,0.580483,0.373491,1.468167,0.617759,0.373046,1.499985,0.656340,0.373030,1.532080,0.701936,0.370951,1.571003,1.018641,0.363582,0.678614,1.013195,0.363794,0.568953,1.007479,0.362953,0.459633,1.252358,0.367496,0.557216,,,,-0.026940,0.364503,-0.762014,-0.067207,0.364051,-0.907638,,,,,,
545,5.450000,-0.899860,0.375572,0.835728,-0.779960,0.375567,1.046241,-0.717968,0.375646,0.996711,-0.049517,0.364747,-0.838149,-0.009563,0.363611,-0.693939,0.462730,0.376073,1.680897,0.190355,0.364078,-0.864145,0.535221,0.373272,1.428131,0.580621,0.373382,1.467431,0.617838,0.373290,1.498866,0.654983,0.372084,1.530474,0.702165,0.370952,1.570129,1.016865,0.363507,0.678241,1.011241,0.363677,0.568575,1.005657,0.362952,0.459215,1.250498,0.367556,0.556707,,,,-0.028167,0.364574,-0.761346,-0.068393,0.364105,-0.906841,,,,,,
546,5.460000,-0.897967,0.375603,0.836999,-0.778170,0.375763,1.047678,-0.716312,0.375654,0.997748,-0.050718,0.364707,-0.837612,-0.010895,0.363624,-0.693382,0.462777,0.376054,1.680121,0.189025,0.364101,-0.863495,0.535105,0.373329,1.427164,0.580634,0.373387,1.466638,0.618088,0.373305,1.498223,0.655248,0.372009,1.529824,0.702147,0.370978,1.569225,1.015092,0.363523,0.677701,1.009602,0.363686,0.568063,1.003530,0.362833,0.458498,1.248788,0.367647,0.556152,,,,-0.029424,0.364536,-0.760803,-0.069742,0.364211,-0.906184,,,,,,
547,5.470000,-0.896747,0.375661,0.837811,-0.776560,0.375601,1.048594,-0.714649,0.375568,0.998645,-0.052137,0.364615,-0.837175,-0.012243,0.363591,-0.693043,0.462737,0.376043,1.679370,0.187630,0.364113,-0.863026,0.534881,0.373373,1.426301,0.580481,0.373421,1.465949,0.617867,0.373304,1.497491,0.655778,0.372187,1.529465,0.702525,0.371591,1.568213,1.013442,0.363538,0.676966,1.007887,0.363721,0.567431,1.002281,0.363052,0.458062,1.247026,0.367607,0.555508,,,,-0.030817,0.364585,-0.760333,-0.071283,0.364443,-0.904982,,,,,,
548,5.480000,-0.895185,0.375660,0.838347,-0.775035,0.375793,1.049232,-0.713143,0.375566,0.999250,-0.053459,0.364441,-0.836749,-0.013507,0.363592,-0.692671,0.462486,0.376020,1.678516,0.186270,0.363977,-0.862775,0.534445,0.373408,1.425352,0.580024,0.373534,1.465032,0.617679,0.373274,1.496918,0.655371,0.372527,1.528413,0.702263,0.371799,1.567084,1.011767,0.363592,0.676271,1.006164,0.363846,0.566599,1.000632,0.362951,0.457311,1.245432,0.367541,0.554852,,,,-0.032156,0.364577,-0.759858,-0.072430,0.363905,-0.905208,,,,,,
549,5.490000,-0.893549,0.375582,0.838827,-0.774105,0.376121,1.049193,-0.711746,0.375564,0.999808,-0.054541,0.364433,-0.836321,-0.014688,0.363682,-0.692122,0.462078,0.376066,1.677611,0.184953,0.363982,-0.862482,0.533945,0.373431,1.424449,0.579501,0.373454,1.463851,0.617100,0.373160,1.495757,0.653852,0.371983,1.526782,0.701261,0.371111,1.566136,1.010315,0.363642,0.675579,1.004820,0.363783,0.565977,0.999053,0.362838,0.456647,1.243962,0.367496,0.554123,,,,-0.033151,0.364566,-0.759462,-0.073618,0.363838,-0.904822,,,,,,
550,5.500000,-0.891766,0.375598,0.839214,-0.772582,0.376145,1.049539,-0.710226,0.375581,1.000209,-0.055571,0.364475,-0.835902,-0.015737,0.363630,-0.691623,0.461666,0.376089,1.676893,0.183974,0.363954,-0.861920,0.533370,0.373452,1.423779,0.578968,0.373479,1.462924,0.615568,0.373070,1.494011,0.654748,0.372559,1.526778,0.700797,0.371101,1.565372,1.008798,0.363573,0.674998,1.003151,0.363715,0.565406,0.997348,0.362884,0.456034,1.242255,0.367536,0.553418,,,,-0.034316,0.364576,-0.758942,-0.074505,0.363845,-0.904414,,,,,,
