Format Version,1.23,Take Name,Take 2023-11-20 04.33.16 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-11-20 04.33.16.833 PM,Capture Start Frame,5943418,Total Frames in Take,2850,Total Exported Frames,2850,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
408,4.080000,-1.089324,0.378703,1.991656,-1.015273,0.378490,2.020648,-0.966012,0.379922,1.783776,-0.920077,0.370199,-1.081700,-0.868410,0.367375,-1.128978,-0.752463,0.367429,-1.225908,-0.681092,0.372269,-0.971864,0.864147,0.369869,0.980246,1.000423,0.366943,1.205776,1.034013,0.367220,1.156127,1.061025,0.367522,1.116216,1.089930,0.367378,1.073853,1.123817,0.366241,1.024352,1.322936,0.356684,-0.601380,1.416746,0.356447,-0.658682,1.510257,0.355050,-0.715789,1.541111,0.358974,-0.454667,-0.805652,0.368298,-1.179861
409,4.090000,-1.088439,0.378722,1.990709,-1.014495,0.378517,2.019691,-0.965112,0.379966,1.782783,-0.920138,0.370193,-1.081616,-0.868493,0.367385,-1.128935,-0.752654,0.367408,-1.225892,-0.681172,0.372291,-0.971883,0.863759,0.369882,0.979586,0.999707,0.366877,1.204990,1.033351,0.367202,1.155659,1.060997,0.366994,1.116223,1.089267,0.367394,1.073353,1.123234,0.366183,1.023929,1.322515,0.356716,-0.601721,1.416357,0.356484,-0.658914,1.509949,0.355084,-0.715879,1.540465,0.358989,-0.454719,-0.805791,0.368300,-1.179829
410,4.100000,-1.087787,0.378692,1.989948,-1.013899,0.378478,2.019119,-0.964129,0.379601,1.782610,-0.920167,0.370162,-1.081480,-0.868573,0.367389,-1.128829,-0.752783,0.367439,-1.225781,-0.681251,0.372287,-0.971799,0.863177,0.369925,0.978927,0.999008,0.366953,1.204409,1.032422,0.367090,1.155465,1.061007,0.366408,1.116218,1.088238,0.366771,1.073168,1.122691,0.366311,1.023168,1.322191,0.356760,-0.601779,1.415997,0.356604,-0.659057,1.509521,0.355162,-0.716108,1.540267,0.358983,-0.454933,-0.805902,0.368330,-1.179721
411,4.110000,-1.087056,0.378598,1.989480,-1.013207,0.378445,2.018771,-0.963174,0.379574,1.782282,-0.920178,0.370152,-1.081459,-0.868570,0.367387,-1.128789,-0.752742,0.367471,-1.225710,-0.681300,0.372288,-0.971685,0.862441,0.369946,0.978263,0.998474,0.366983,1.203835,1.032076,0.367450,1.153771,1.060191,0.366626,1.110762,1.087340,0.366385,1.072944,1.122016,0.366228,1.022475,1.321955,0.356846,-0.601930,1.415642,0.356640,-0.659347,1.509057,0.355165,-0.716559,1.540243,0.358965,-0.455395,-0.805855,0.368284,-1.179669
412,4.120000,-1.086267,0.378470,1.989345,-1.012445,0.378316,2.018583,-0.962414,0.379544,1.782177,-0.920134,0.370205,-1.081564,-0.868520,0.367356,-1.128822,-0.752572,0.367446,-1.225736,-0.681245,0.372298,-0.971673,0.861615,0.369968,0.977709,0.997921,0.367037,1.203303,1.031474,0.367435,1.153204,1.059333,0.366032,1.109669,1.087049,0.366576,1.071432,1.121282,0.366204,1.021731,1.321720,0.356871,-0.602470,1.415389,0.356680,-0.659933,1.508786,0.355123,-0.717176,1.540105,0.358922,-0.455995,-0.805699,0.368283,-1.179617
413,4.130000,-1.085490,0.378507,1.989132,-1.011712,0.378310,2.018375,-0.961788,0.379508,1.782015,-0.920062,0.370192,-1.081661,-0.868394,0.367344,-1.128957,-0.752416,0.367426,-1.225846,-0.681147,0.372325,-0.971785,0.860880,0.369917,0.977090,0.997243,0.367008,1.202714,1.030793,0.367377,1.152681,1.059084,0.367393,1.109937,1.086434,0.366503,1.070940,1.120597,0.366106,1.021274,1.321511,0.356847,-0.603460,1.415284,0.356741,-0.660717,1.508760,0.355176,-0.717847,1.539720,0.358891,-0.456606,-0.805627,0.368318,-1.179819
414,4.140000,-1.084918,0.378498,1.988690,-1.011075,0.378336,2.017908,-0.961235,0.379424,1.781581,-0.920074,0.370212,-1.081651,-0.868397,0.367402,-1.128929,-0.752513,0.367449,-1.225907,-0.681092,0.372322,-0.971874,0.860353,0.369927,0.976548,0.996425,0.366923,1.202093,1.030574,0.367338,1.152029,1.058542,0.367549,1.109631,1.085711,0.366563,1.070626,1.119990,0.366079,1.020861,1.321208,0.356941,-0.604546,1.415135,0.356756,-0.661581,1.508749,0.355203,-0.718514,1.539179,0.358911,-0.457211,-0.805688,0.368331,-1.179867
415,4.150000,-1.084440,0.378532,1.987856,-1.010595,0.378335,2.017153,-0.960812,0.379388,1.780790,-0.920146,0.370185,-1.081519,-0.868534,0.367384,-1.128881,-0.752687,0.367416,-1.225883,-0.681132,0.372313,-0.971871,0.859853,0.369944,0.976072,0.995674,0.366981,1.201546,1.029894,0.367379,1.151606,1.058083,0.367793,1.109309,1.085042,0.366469,1.070178,1.119320,0.365958,1.020398,1.320845,0.357026,-0.605289,1.414801,0.356806,-0.662342,1.508476,0.355267,-0.719187,1.538721,0.358883,-0.457907,-0.805819,0.368295,-1.179790
416,4.160000,-1.083998,0.378631,1.986973,-1.010190,0.378310,2.016222,-0.960532,0.379353,1.779811,-0.920212,0.370231,-1.081407,-0.868542,0.367422,-1.128792,-0.752795,0.367436,-1.225780,-0.681213,0.372315,-0.971788,0.859232,0.369936,0.975576,0.995098,0.367027,1.201024,1.028773,0.367312,1.151335,1.054795,0.368145,1.110576,1.084186,0.366803,1.069468,1.118368,0.366293,1.019874,1.320472,0.357112,-0.605736,1.414287,0.356814,-0.662916,1.507909,0.355271,-0.719887,1.538615,0.358686,-0.458332,-0.805922,0.368305,-1.179661
417,4.170000,-1.083658,0.378704,1.986275,-1.009773,0.378359,2.015423,-0.960226,0.379387,1.778898,-0.920161,0.370216,-1.081400,-0.868589,0.367365,-1.128763,-0.752718,0.367467,-1.225658,-0.681250,0.372343,-0.971666,0.858297,0.369988,0.975084,0.994516,0.367012,1.200474,1.028094,0.367275,1.150729,1.054666,0.367642,1.110448,1.082904,0.366579,1.069312,1.117551,0.366352,1.019152,1.320117,0.357119,-0.606203,1.413861,0.356847,-0.663438,1.507412,0.355301,-0.720578,1.538435,0.358755,-0.458969,-0.805817,0.368302,-1.179543
418,4.180000,-1.083327,0.378684,1.985778,-1.009453,0.378401,2.014863,-0.959795,0.379368,1.778262,-0.920111,0.370199,-1.081509,-0.868416,0.367373,-1.128830,-0.752502,0.367420,-1.225714,-0.681183,0.372343,-0.971652,0.857263,0.370014,0.974425,0.993770,0.367013,1.199847,1.027286,0.367295,1.150094,1.054303,0.367161,1.110176,1.083176,0.367383,1.067824,1.116745,0.366359,1.018506,1.319742,0.357221,-0.606954,1.413553,0.356885,-0.664154,1.507123,0.355319,-0.721289,1.538043,0.358804,-0.459616,-0.805679,0.368320,-1.179606
419,4.190000,-1.082991,0.378691,1.985364,-1.009081,0.378403,2.014467,-0.959302,0.379388,1.777861,-0.919978,0.370161,-1.081598,-0.868250,0.367409,-1.128887,-0.752439,0.367402,-1.225798,-0.681044,0.372308,-0.971741,0.856289,0.370008,0.973509,0.992664,0.366745,1.198922,1.026265,0.367180,1.149425,1.054572,0.367131,1.106280,1.082346,0.367355,1.067340,1.115843,0.366343,1.017927,1.319364,0.357635,-0.608048,1.413141,0.356848,-0.665050,1.506840,0.355349,-0.721999,1.537427,0.358825,-0.460371,-0.805561,0.368252,-1.179685
420,4.200000,-1.082605,0.378657,1.984994,-1.008708,0.378387,2.014091,-0.958828,0.379466,1.777549,-0.920045,0.370173,-1.081574,-0.868411,0.367311,-1.128896,-0.752556,0.367409,-1.225866,-0.681015,0.372301,-0.971871,0.855425,0.369871,0.972668,0.991427,0.366861,1.198375,1.025211,0.367202,1.148867,1.053375,0.367001,1.105426,1.080122,0.366677,1.067579,1.114942,0.366539,1.017093,1.318742,0.357564,-0.609052,1.412661,0.356838,-0.665893,1.506332,0.355341,-0.722796,1.536606,0.358938,-0.461597,-0.805689,0.368300,-1.179807
421,4.210000,-1.082175,0.378669,1.984509,-1.008248,0.378413,2.013577,-0.958452,0.379516,1.777070,-0.920117,0.370160,-1.081459,-0.868519,0.367381,-1.128827,-0.752705,0.367387,-1.225834,-0.681106,0.372359,-0.971857,0.854677,0.369894,0.971787,0.990303,0.366927,1.197616,1.024769,0.367641,1.147267,1.052563,0.367253,1.104842,1.078518,0.366708,1.067325,1.114083,0.366560,1.016375,1.318143,0.357541,-0.609831,1.411994,0.356810,-0.666699,1.505575,0.355285,-0.723736,1.536144,0.358968,-0.462467,-0.805832,0.368281,-1.179736
422,4.220000,-1.081704,0.378674,1.983803,-1.007775,0.378381,2.012872,-0.958146,0.379555,1.776397,-0.920149,0.370159,-1.081344,-0.868551,0.367351,-1.128720,-0.752812,0.367407,-1.225748,-0.681158,0.372333,-0.971783,0.853790,0.369947,0.970669,0.989443,0.366927,1.196647,1.023261,0.367456,1.146593,1.051586,0.366818,1.103531,1.076725,0.367286,1.066656,1.113245,0.366624,1.015442,1.317491,0.357550,-0.610548,1.411301,0.356739,-0.667560,1.504821,0.355183,-0.724627,1.535648,0.359052,-0.463358,-0.805897,0.368270,-1.179661
423,4.230000,-1.081320,0.378778,1.982872,-1.007453,0.378404,2.012034,-0.957817,0.379518,1.775593,-0.920116,0.370186,-1.081327,-0.868496,0.367350,-1.128681,-0.752738,0.367397,-1.225688,-0.681186,0.372360,-0.971698,0.852992,0.369895,0.969592,0.988676,0.366880,1.195245,1.022367,0.367323,1.145574,1.051071,0.367406,1.102803,1.077068,0.366370,1.066700,1.112437,0.366633,1.014287,1.316934,0.357551,-0.611390,1.410724,0.356747,-0.668431,1.504301,0.355216,-0.725500,1.535040,0.359091,-0.464266,-0.805823,0.368266,-1.179533
424,4.240000,-1.080964,0.378822,1.981865,-1.007142,0.378388,2.011133,-0.957330,0.379513,1.774639,-0.920012,0.370144,-1.081418,-0.868383,0.367347,-1.128763,-0.752577,0.367419,-1.225719,-0.681087,0.372328,-0.971692,0.852245,0.369922,0.968342,0.987930,0.366870,1.194139,1.021554,0.367278,1.144454,1.047745,0.368210,1.103906,1.077227,0.366887,1.062791,1.111525,0.366548,1.012934,1.316530,0.357538,-0.612332,1.410255,0.356825,-0.669397,1.503864,0.355277,-0.726459,1.534523,0.359073,-0.465083,-0.805682,0.368296,-1.179581
425,4.250000,-1.080613,0.378881,1.980900,-1.006755,0.378420,2.010275,-0.956815,0.379573,1.773834,-0.919959,0.370174,-1.081508,-0.868182,0.367381,-1.128847,-0.752426,0.367403,-1.225807,-0.680996,0.372330,-0.971779,0.851270,0.369909,0.967084,0.987082,0.366837,1.192672,1.020707,0.367337,1.143353,1.048264,0.367086,1.103855,1.076478,0.366842,1.061289,1.110657,0.366505,1.011769,1.316056,0.357496,-0.613329,1.409799,0.356831,-0.670346,1.503433,0.355331,-0.727362,1.534202,0.358919,-0.465706,-0.805546,0.368270,-1.179669
426,4.260000,-1.080139,0.378817,1.980218,-1.006235,0.378430,2.009526,-0.956301,0.379553,1.773148,-0.919991,0.370155,-1.081509,-0.868381,0.367326,-1.128851,-0.752520,0.367394,-1.225858,-0.680977,0.372371,-0.971877,0.850143,0.369876,0.965838,0.986100,0.366946,1.191552,1.020332,0.367563,1.141494,1.047746,0.367085,1.098819,1.074850,0.366790,1.060810,1.109685,0.366624,1.010252,1.315399,0.357558,-0.614279,1.409212,0.356871,-0.671332,1.502861,0.355417,-0.728292,1.533626,0.358947,-0.466757,-0.805663,0.368299,-1.179802
427,4.270000,-1.079471,0.378706,1.979682,-1.005608,0.378367,2.008949,-0.955789,0.379621,1.772459,-0.920072,0.370202,-1.081387,-0.868490,0.367336,-1.128762,-0.752715,0.367406,-1.225817,-0.681044,0.372364,-0.971882,0.848898,0.369825,0.964807,0.985025,0.367120,1.190402,1.019308,0.367374,1.140024,1.047154,0.367292,1.097064,1.074197,0.366954,1.058685,1.108389,0.366450,1.009018,1.314685,0.357532,-0.615352,1.408487,0.356884,-0.672326,1.502065,0.355339,-0.729357,1.532800,0.359110,-0.468169,-0.805808,0.368283,-1.179722
428,4.280000,-1.078694,0.378641,1.979039,-1.004857,0.378324,2.008280,-0.955047,0.379608,1.771722,-0.920086,0.370147,-1.081246,-0.868541,0.367345,-1.128656,-0.752842,0.367421,-1.225726,-0.681103,0.372354,-0.971798,0.847741,0.369819,0.963747,0.984153,0.366984,1.188977,1.017833,0.367394,1.139230,1.046628,0.368026,1.096329,1.072598,0.366913,1.057925,1.107303,0.366508,1.007763,1.313987,0.357476,-0.616376,1.407559,0.356803,-0.673557,1.501308,0.355292,-0.730430,1.532107,0.359106,-0.469133,-0.807022,0.370104,-1.178969
429,4.290000,-1.077337,0.379111,1.977513,-1.004027,0.378372,2.007380,-0.954129,0.379628,1.770847,-0.920064,0.370148,-1.081178,-0.868500,0.367348,-1.128608,-0.752792,0.367401,-1.225674,-0.681049,0.372367,-0.971745,0.846817,0.369683,0.962593,0.983266,0.367005,1.187940,1.017000,0.367395,1.138124,1.042827,0.367922,1.098068,1.071624,0.366869,1.056831,1.106348,0.366569,1.006581,1.313202,0.357481,-0.617435,1.406934,0.356817,-0.674598,1.500685,0.355210,-0.731404,1.531377,0.359128,-0.470144,-0.807053,0.370146,-1.178918
430,4.300000,-1.076532,0.378963,1.976655,-1.003068,0.378405,2.006274,-0.953116,0.379645,1.769927,-0.919972,0.370182,-1.081136,-0.868326,0.367385,-1.128529,-0.752753,0.367441,-1.225703,-0.680854,0.372334,-0.971784,0.846085,0.369716,0.961211,0.982332,0.367059,1.186821,1.016061,0.367373,1.136992,1.042559,0.367157,1.097761,1.071291,0.366948,1.055063,1.105429,0.366433,1.005540,1.312554,0.357445,-0.618586,1.406162,0.356568,-0.675800,1.500018,0.355142,-0.732533,1.530684,0.359153,-0.471222,-0.806939,0.370140,-1.178901
431,4.310000,-1.075680,0.378822,1.975711,-1.002073,0.378443,2.005165,-0.952145,0.379594,1.768810,-0.919906,0.370201,-1.081083,-0.868244,0.367375,-1.128583,-0.752757,0.367414,-1.225788,-0.680634,0.372361,-0.971964,0.845269,0.369726,0.959577,0.981313,0.366894,1.185161,1.015202,0.367466,1.135116,,,,1.070005,0.366412,1.054707,1.104759,0.366462,1.004065,1.311991,0.357393,-0.619602,1.405788,0.356658,-0.676500,1.499407,0.355151,-0.733527,1.530131,0.359008,-0.471954,-0.805753,0.368305,-1.179487
432,4.320000,-1.074849,0.378656,1.974796,-1.001139,0.378392,2.004127,-0.951318,0.379613,1.767539,-0.919899,0.370180,-1.081114,-0.868425,0.367313,-1.128566,-0.752804,0.367382,-1.225848,-0.680590,0.372347,-0.972059,0.844456,0.369893,0.958221,0.980622,0.366921,1.183819,1.014445,0.367482,1.133851,1.042397,0.367271,1.090774,1.070453,0.367661,1.052110,1.103987,0.366425,1.002692,1.311191,0.357396,-0.620576,1.405110,0.356742,-0.677481,1.498759,0.355166,-0.734347,1.529104,0.359076,-0.473173,-0.806929,0.370085,-1.179011
433,4.330000,-1.073961,0.378523,1.973767,-1.000039,0.378412,2.002878,-0.950465,0.379671,1.766407,-0.919934,0.370174,-1.081168,-0.868445,0.367313,-1.128661,-0.752799,0.367402,-1.225857,-0.680681,0.372348,-0.972046,0.843713,0.369919,0.957024,0.980111,0.366847,1.182188,1.013855,0.367470,1.132580,1.042102,0.368022,1.089985,1.068174,0.366648,1.051593,1.103081,0.366393,1.001171,1.310348,0.357348,-0.621630,1.404326,0.356847,-0.678457,1.497943,0.355227,-0.735309,1.528216,0.359053,-0.474071,-0.806960,0.370084,-1.179019
434,4.340000,-1.072861,0.378577,1.972603,-0.998985,0.378388,2.001810,-0.949465,0.379614,1.765299,-0.919945,0.370156,-1.081227,-0.868446,0.367326,-1.128637,-0.752758,0.367379,-1.225807,-0.680801,0.372345,-0.971948,0.842719,0.369955,0.955673,0.979421,0.367075,1.180906,1.013090,0.367361,1.131246,1.040701,0.366459,1.087325,1.069058,0.368203,1.049496,1.102260,0.366373,0.999595,1.309470,0.357391,-0.622598,1.403432,0.356880,-0.679380,1.497125,0.355356,-0.736194,1.527314,0.359114,-0.474868,-0.806929,0.370058,-1.179002
435,4.350000,-1.071634,0.378609,1.971503,-0.997593,0.378358,2.000664,-0.948099,0.379618,1.764087,-0.919906,0.370170,-1.081172,-0.868280,0.367403,-1.128598,-0.752682,0.367382,-1.225755,-0.680721,0.372318,-0.971879,0.841748,0.369848,0.954066,0.978310,0.367104,1.179559,1.012018,0.367664,1.129301,1.040053,0.367143,1.086513,1.066181,0.366682,1.048922,1.101642,0.366966,0.997924,1.308515,0.357513,-0.623502,1.402464,0.356957,-0.680321,1.496121,0.355382,-0.737124,1.526371,0.359069,-0.475839,-0.806910,0.370086,-1.178974
436,4.360000,-1.070022,0.378576,1.970268,-0.995986,0.378301,1.999362,-0.946564,0.379637,1.762762,-0.919854,0.370180,-1.081061,-0.868259,0.367382,-1.128516,-0.752703,0.367434,-1.225730,-0.680585,0.372325,-0.971897,0.840827,0.369799,0.952340,0.976811,0.366994,1.177907,1.010607,0.367574,1.128111,1.038368,0.366026,1.084494,1.065070,0.366552,1.048699,1.100267,0.366476,0.996820,1.307539,0.357590,-0.624293,1.401469,0.356950,-0.681191,1.495014,0.355303,-0.738122,1.525557,0.358910,-0.476838,-0.806892,0.370133,-1.178909
437,4.370000,-1.068158,0.378611,1.968910,-0.994167,0.378254,1.997919,-0.944927,0.379671,1.761344,-0.919868,0.370190,-1.080990,-0.868198,0.367412,-1.128471,-0.752749,0.367431,-1.225705,-0.680527,0.372312,-0.971909,0.839852,0.369780,0.950878,0.975662,0.366980,1.176612,1.009285,0.367358,1.126812,1.036524,0.367793,1.086206,1.065448,0.367235,1.044863,1.099299,0.366481,0.995535,1.306631,0.357673,-0.625011,1.400554,0.356899,-0.681978,1.494083,0.355269,-0.739004,1.524646,0.358926,-0.477832,-0.806936,0.370159,-1.178855
438,4.380000,-1.066636,0.378637,1.967687,-0.992590,0.378313,1.996495,-0.943341,0.379585,1.760033,-0.919904,0.370190,-1.080950,-0.868263,0.367417,-1.128451,-0.752835,0.367452,-1.225699,-0.680591,0.372338,-0.971904,0.838627,0.369788,0.949391,0.974950,0.366879,1.174932,1.008582,0.367340,1.125429,1.036989,0.367580,1.082127,1.064947,0.367751,1.043271,1.098307,0.366424,0.993910,1.305679,0.357683,-0.625958,1.399441,0.356877,-0.682982,1.492981,0.355302,-0.739997,1.523633,0.358925,-0.478870,-0.806969,0.370126,-1.178809
439,4.390000,-1.065247,0.378559,1.966461,-0.991365,0.378329,1.995436,-0.941792,0.379595,1.758811,-0.919939,0.370185,-1.080983,-0.868287,0.367389,-1.128506,-0.752829,0.367405,-1.225680,-0.680679,0.372323,-0.971866,0.837811,0.369773,0.948297,0.974732,0.366928,1.173572,1.008241,0.367449,1.123369,1.036345,0.367425,1.080389,1.064130,0.367776,1.041621,1.097556,0.366437,0.991817,1.304369,0.357709,-0.626943,1.398156,0.356940,-0.683937,1.491665,0.355342,-0.741097,1.522572,0.358971,-0.479887,-0.807013,0.370128,-1.178853
440,4.400000,-1.063695,0.378557,1.965336,-0.989752,0.378385,1.994256,-0.940361,0.379610,1.757707,-0.919945,0.370186,-1.081079,-0.868417,0.367299,-1.128530,-0.752754,0.367401,-1.225699,-0.680736,0.372336,-0.971823,0.837089,0.369835,0.947259,0.974358,0.366878,1.171848,1.007725,0.367366,1.122008,1.036261,0.368428,1.079539,1.062327,0.366653,1.040601,1.096876,0.366434,0.990183,1.302984,0.357759,-0.627722,1.396623,0.357052,-0.684911,1.490124,0.355415,-0.742186,1.521358,0.359064,-0.480939,-0.806952,0.370115,-1.178876
441,4.410000,-1.062008,0.378613,1.964127,-0.987972,0.378348,1.993040,-0.938963,0.379652,1.756383,-0.919877,0.370186,-1.081151,-0.868164,0.367385,-1.128605,-0.752649,0.367398,-1.225744,-0.680644,0.372307,-0.971895,0.836283,0.369885,0.945840,0.973601,0.366903,1.170667,1.006950,0.367354,1.120847,1.032563,0.368218,1.080032,1.062070,0.366794,1.038581,1.096009,0.366330,0.988895,1.301400,0.357864,-0.628630,1.395113,0.357044,-0.685826,1.488512,0.355372,-0.743119,1.520055,0.359125,-0.481988,-0.806844,0.370086,-1.178961
442,4.420000,-1.060426,0.378625,1.962801,-0.986313,0.378369,1.991673,-0.937543,0.379667,1.754904,-0.919839,0.370176,-1.081134,-0.868149,0.367341,-1.128615,-0.752614,0.367403,-1.225774,-0.680519,0.372312,-0.971950,0.835334,0.369798,0.944384,0.972357,0.367113,1.169638,1.005916,0.367406,1.119877,1.032663,0.367330,1.079964,1.061071,0.366970,1.037664,1.094929,0.366202,0.987939,1.300187,0.357914,-0.629520,1.393743,0.357008,-0.686770,1.487097,0.355294,-0.744060,1.518715,0.359073,-0.483058,-0.806827,0.370130,-1.178980
443,4.430000,-1.058830,0.378651,1.961090,-0.984760,0.378367,1.990087,-0.936019,0.379564,1.753404,-0.919856,0.370166,-1.081023,-0.868203,0.367375,-1.128518,-0.752725,0.367408,-1.225760,-0.680490,0.372342,-0.971989,0.834264,0.369739,0.943199,0.970958,0.367111,1.168423,1.004506,0.367465,1.118924,1.032628,0.366161,1.080085,1.059464,0.366694,1.037335,1.093987,0.366409,0.986850,1.299013,0.357973,-0.630616,1.392715,0.356982,-0.687799,1.486058,0.355190,-0.745068,1.517388,0.359157,-0.484062,-0.806890,0.370151,-1.178910
444,4.440000,-1.057429,0.378669,1.959471,-0.983318,0.378430,1.988353,-0.934305,0.379825,1.751352,-0.919909,0.370200,-1.080925,-0.868326,0.367406,-1.128443,-0.752844,0.367417,-1.225666,-0.680574,0.372330,-0.971966,0.833081,0.369650,0.942196,0.969653,0.367129,1.167612,1.003214,0.367563,1.117582,,,,1.058188,0.366608,1.036677,1.092734,0.366465,0.985994,1.297991,0.357860,-0.631906,1.391798,0.356968,-0.688898,1.485249,0.355225,-0.745992,1.516309,0.359174,-0.484902,-0.807004,0.370191,-1.178824
445,4.450000,-1.055959,0.378774,1.957983,-0.981954,0.378458,1.986875,-0.932683,0.379483,1.750310,-0.919971,0.370194,-1.080942,-0.868287,0.367403,-1.128434,-0.752873,0.367440,-1.225636,-0.680703,0.372378,-0.971826,0.831909,0.369703,0.941419,0.968606,0.367120,1.166795,1.002755,0.367768,1.116375,1.030262,0.367509,1.073691,1.056970,0.366865,1.035302,1.091441,0.366410,0.985153,1.296880,0.357876,-0.633039,1.390794,0.357042,-0.690015,1.484238,0.355264,-0.747055,1.515152,0.359157,-0.485857,-0.807014,0.370142,-1.178810
446,4.460000,-1.054271,0.378751,1.956672,-0.980271,0.378417,1.985543,-0.931196,0.379513,1.748886,-0.919945,0.370178,-1.081057,-0.868244,0.367359,-1.128566,-0.752759,0.367427,-1.225641,-0.680732,0.372360,-0.971831,0.830992,0.369709,0.940588,0.967828,0.366861,1.165691,1.001960,0.367776,1.115733,1.029721,0.367870,1.073214,1.056060,0.366795,1.034598,1.090599,0.366404,0.984344,1.295689,0.357631,-0.633819,1.389530,0.357062,-0.690922,1.483028,0.355287,-0.748039,1.513881,0.359103,-0.486776,-0.806946,0.370143,-1.178880
447,4.470000,-1.052715,0.378736,1.955524,-0.978619,0.378441,1.984295,-0.929776,0.379540,1.747653,-0.919891,0.370131,-1.081125,-0.868161,0.367415,-1.128608,-0.752651,0.367401,-1.225747,-0.680650,0.372388,-0.971960,0.830439,0.369700,0.939526,0.966930,0.367060,1.164868,1.000665,0.367567,1.115084,1.028603,0.366836,1.071547,1.055359,0.366780,1.033643,1.089990,0.366395,0.983565,1.294412,0.357692,-0.634651,1.388181,0.357124,-0.691854,1.481639,0.355403,-0.748934,1.512461,0.359065,-0.487799,-0.805659,0.368273,-1.179513
448,4.480000,-1.051353,0.378723,1.954366,-0.977312,0.378433,1.983313,-0.928283,0.379911,1.746057,-0.919823,0.370191,-1.081132,-0.868180,0.367325,-1.128621,-0.752682,0.367435,-1.225814,-0.680487,0.372348,-0.972039,0.829946,0.369696,0.938185,0.966150,0.367073,1.163815,0.999837,0.367468,1.114096,1.025590,0.368191,1.073557,1.055202,0.366971,1.032125,1.089423,0.366397,0.982647,1.293099,0.357771,-0.635692,1.386905,0.357139,-0.692887,1.480485,0.355426,-0.750005,1.511259,0.358992,-0.488820,-0.805646,0.368281,-1.179568
449,4.490000,-1.049962,0.378758,1.952982,-0.975913,0.378510,1.981997,-0.926748,0.379827,1.744910,-0.919828,0.370180,-1.081035,-0.868225,0.367366,-1.128522,-0.752747,0.367435,-1.225761,-0.680477,0.372389,-0.972039,0.829261,0.369698,0.936962,0.965384,0.367123,1.162625,0.999262,0.367440,1.112970,1.026063,0.367190,1.073611,1.053935,0.366612,1.031581,1.088425,0.366087,0.981806,1.292035,0.357851,-0.636738,1.385965,0.357162,-0.693880,1.479484,0.355398,-0.751011,1.510201,0.359029,-0.489746,-0.806908,0.370152,-1.178920
450,4.500000,-1.048573,0.378766,1.951376,-0.974621,0.378567,1.980525,-0.925188,0.379404,1.743932,-0.919885,0.370136,-1.080920,-0.868245,0.367375,-1.128426,-0.752852,0.367435,-1.225655,-0.680588,0.372391,-0.971936,0.828379,0.369705,0.935921,0.964715,0.367070,1.161301,0.998491,0.367664,1.111143,1.026327,0.366744,1.068146,1.053124,0.366493,1.030609,1.087948,0.366372,0.979917,1.291218,0.357889,-0.637733,1.384980,0.357134,-0.694939,1.478615,0.355342,-0.751973,1.509256,0.359078,-0.490686,-0.806990,0.370144,-1.178822
451,4.510000,-1.047483,0.378761,1.949881,-0.973468,0.378674,1.978824,-0.923979,0.379427,1.742225,-0.919938,0.370214,-1.080878,-0.868302,0.367379,-1.128387,-0.752871,0.367454,-1.225588,-0.680640,0.372402,-0.971846,0.827322,0.369679,0.934850,0.964094,0.367040,1.160132,0.997799,0.367591,1.110056,1.025511,0.366683,1.066696,1.053571,0.367374,1.028045,1.087026,0.366402,0.978539,1.290325,0.357849,-0.638757,1.384118,0.357169,-0.695801,1.477719,0.355387,-0.752861,1.508441,0.359114,-0.491584,-0.807000,0.370172,-1.178749
452,4.520000,-1.046263,0.378861,1.948275,-0.972256,0.378684,1.977247,-0.922959,0.379725,1.740258,-0.919914,0.370170,-1.080953,-0.868246,0.367381,-1.128412,-0.752782,0.367450,-1.225631,-0.680598,0.372364,-0.971854,0.826325,0.369654,0.933968,0.963658,0.367011,1.158813,0.997068,0.367390,1.108957,1.025262,0.368298,1.066611,1.053117,0.368459,1.027130,1.086018,0.366280,0.977168,1.289402,0.357843,-0.639477,1.383068,0.357246,-0.696681,1.476662,0.355437,-0.753875,1.507630,0.359077,-0.492685,-0.806978,0.370192,-1.178807
453,4.530000,-1.044929,0.378834,1.946967,-0.970983,0.378608,1.975986,-0.921679,0.379804,1.738860,-0.919818,0.370177,-1.081052,-0.868166,0.367323,-1.128551,-0.752646,0.367444,-1.225726,-0.680505,0.372415,-0.971925,0.825526,0.369654,0.933094,0.962993,0.366970,1.157788,0.996455,0.367371,1.108003,1.024597,0.367825,1.064849,1.052572,0.368725,1.026213,1.085262,0.366223,0.976121,1.288266,0.357939,-0.640158,1.381894,0.357228,-0.697635,1.475348,0.355455,-0.754896,1.506602,0.359135,-0.493796,-0.805638,0.368289,-1.179453
