Format Version,1.23,Take Name,Take 2024-02-12 06.31.49 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.31.49.586 PM,Capture Start Frame,3639918,Total Frames in Take,5795,Total Exported Frames,5795,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.577511,0.362649,-0.878490,-0.605108,0.354780,-0.641573,-0.724492,0.356655,-0.655893,-0.486775,0.353170,-0.627086,0.162404,0.341991,0.735157,1.106808,0.336479,0.916673,0.849598,0.346287,-0.767231,0.771573,0.352561,-0.998480,1.000038,0.327074,1.161238,0.014198,0.333373,0.957544,0.190733,0.330870,0.981490,0.248688,0.332300,0.988416,0.131656,0.332513,0.972860,0.073649,0.334355,0.964089,0.752095,0.347811,-0.755516,1.159646,0.322376,1.152149,1.080009,0.325396,1.156491,1.239127,0.320386,1.147954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.070000,-0.577491,0.362634,-0.878479,-0.605098,0.354791,-0.641523,-0.724535,0.356680,-0.655910,-0.486770,0.353163,-0.627086,0.162436,0.341989,0.735126,1.106795,0.336480,0.916675,0.849386,0.346257,-0.765988,0.771364,0.352472,-0.997399,0.999995,0.327088,1.161246,0.014198,0.333371,0.957499,0.190739,0.330859,0.981476,0.248700,0.332300,0.988400,0.131861,0.332664,0.972704,0.073635,0.334404,0.964115,0.751796,0.347779,-0.754398,1.159608,0.322399,1.152167,1.079960,0.325378,1.156431,1.239120,0.320417,1.147960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.080000,-0.577500,0.362645,-0.878475,-0.605039,0.354779,-0.641562,-0.724517,0.356687,-0.655926,-0.486747,0.353168,-0.627089,0.162442,0.341976,0.735116,1.106775,0.336484,0.916664,0.849191,0.346391,-0.764672,0.771243,0.352615,-0.996151,1.000012,0.327095,1.161256,0.014204,0.333342,0.957483,0.190741,0.330860,0.981450,0.248656,0.332262,0.988386,0.131747,0.332592,0.972780,0.073663,0.334392,0.964091,0.751698,0.347836,-0.753299,1.159594,0.322358,1.152095,1.079977,0.325333,1.156467,1.239102,0.320416,1.147947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.090000,-0.577495,0.362636,-0.878479,-0.605040,0.354764,-0.641572,-0.724258,0.356374,-0.655947,-0.486760,0.353166,-0.627095,0.162488,0.341976,0.735088,1.106807,0.336484,0.916645,0.848795,0.346230,-0.763499,0.771130,0.352508,-0.994814,0.999990,0.327062,1.161214,0.014235,0.333359,0.957457,0.190750,0.330850,0.981444,0.248758,0.332304,0.988374,0.131775,0.332576,0.972697,0.073684,0.334349,0.964040,0.750963,0.348935,-0.752073,1.159584,0.322377,1.152097,1.079950,0.325336,1.156414,1.239124,0.320423,1.147943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.100000,-0.577501,0.362636,-0.878507,-0.605077,0.354779,-0.641610,-0.724485,0.356635,-0.655883,-0.486743,0.353206,-0.627116,0.162306,0.341916,0.734861,1.106800,0.336481,0.916643,0.848586,0.346361,-0.762338,0.770942,0.352499,-0.993523,1.000003,0.327102,1.161189,0.014258,0.333365,0.957420,0.190762,0.330850,0.981433,0.248706,0.332261,0.988344,0.131868,0.332616,0.972669,0.073679,0.334380,0.964030,0.750201,0.346676,-0.750827,1.159572,0.322357,1.152087,1.079985,0.325357,1.156418,1.239153,0.320404,1.147910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.110000,-0.577505,0.362650,-0.878480,-0.605034,0.354772,-0.641624,-0.724485,0.356702,-0.655918,-0.486733,0.353236,-0.627106,0.162602,0.341928,0.735061,1.106818,0.336494,0.916617,0.848592,0.346439,-0.761189,0.770645,0.352410,-0.992319,1.000028,0.327073,1.161165,0.014299,0.333347,0.957430,0.190764,0.330856,0.981417,0.248768,0.332278,0.988337,0.131961,0.332664,0.972621,0.073724,0.334421,0.964018,0.751222,0.347814,-0.749518,1.159592,0.322336,1.152072,1.079942,0.325340,1.156381,1.239133,0.320382,1.147886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.120000,-0.577500,0.362617,-0.878480,-0.604980,0.354771,-0.641569,-0.724463,0.356650,-0.655876,-0.486729,0.353204,-0.627100,0.162592,0.341946,0.735056,1.106834,0.336468,0.916621,0.848522,0.346407,-0.760100,0.770200,0.352439,-0.991097,1.000050,0.327063,1.161172,0.014328,0.333350,0.957443,0.190797,0.330812,0.981422,0.248794,0.332303,0.988330,0.131925,0.332607,0.972654,0.073741,0.334385,0.964031,0.751023,0.347344,-0.747703,1.159633,0.322372,1.152068,1.080035,0.325368,1.156399,1.239134,0.320359,1.147881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.130000,-0.577486,0.362626,-0.878475,-0.604980,0.354797,-0.641572,-0.724491,0.356680,-0.655917,-0.486719,0.353174,-0.627088,0.162376,0.341904,0.734858,1.106842,0.336507,0.916614,0.848539,0.346392,-0.759082,0.769880,0.352430,-0.989806,1.000035,0.327080,1.161177,0.014338,0.333360,0.957454,0.190804,0.330826,0.981444,0.248954,0.332409,0.988287,0.132005,0.332691,0.972615,0.073790,0.334158,0.964631,0.751280,0.347880,-0.747159,1.159660,0.322359,1.152075,1.080002,0.325318,1.156402,1.239154,0.320371,1.147886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.140000,-0.577449,0.362645,-0.878485,-0.604979,0.354795,-0.641546,-0.724204,0.356393,-0.655940,-0.486689,0.353186,-0.627089,0.162585,0.341998,0.735068,1.106867,0.336492,0.916610,0.848721,0.346557,-0.757894,0.769587,0.352439,-0.988605,1.000080,0.327053,1.161199,0.014360,0.333370,0.957469,0.190811,0.330816,0.981441,0.248873,0.332303,0.988322,0.132033,0.332671,0.972637,0.073856,0.334369,0.964020,0.751312,0.347866,-0.745972,1.159663,0.322332,1.152030,1.080088,0.325348,1.156404,1.239172,0.320369,1.147855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.150000,-0.577461,0.362643,-0.878500,-0.604969,0.354776,-0.641607,-0.724431,0.356657,-0.655891,-0.486702,0.353180,-0.627099,0.162359,0.341905,0.734905,1.106876,0.336478,0.916609,0.848670,0.346450,-0.756865,0.769388,0.352277,-0.987428,1.000109,0.327059,1.161191,0.014366,0.333363,0.957499,0.190816,0.330828,0.981454,0.248893,0.332298,0.988340,0.132044,0.332704,0.972637,0.073717,0.334342,0.964121,0.751325,0.347912,-0.744653,1.159675,0.322335,1.152070,1.080059,0.325338,1.156375,1.239171,0.320337,1.147881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
