Format Version,1.23,Take Name,Take 2024-02-12 08.12.12 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 08.12.13.068 PM,Capture Start Frame,4242300,Total Frames in Take,6100,Total Exported Frames,6100,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1049,10.490000,-0.399792,0.340975,1.017289,-0.319233,0.339154,1.011718,-0.295810,0.349514,0.769870,-0.240064,0.336521,1.007049,0.097042,0.350698,0.028654,-0.160727,0.334477,1.001862,0.105715,0.357051,-0.214301,0.195272,0.349100,0.012133,0.633676,0.329324,0.845520,0.740893,0.336312,0.601708,1.038264,0.336071,-0.141135,1.117479,0.340861,-0.395979,1.155278,0.334151,-0.160141,1.273137,0.331903,-0.179042,0.692843,0.328655,0.843545,0.811451,0.325990,0.838494,0.870898,0.324441,0.836282,0.753128,0.326541,0.840215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,10.500000,-0.399951,0.340930,1.018723,-0.319308,0.339203,1.013075,-0.295647,0.349570,0.771433,-0.240231,0.336265,1.009019,0.097193,0.351154,0.027068,-0.160827,0.334416,1.003661,0.105999,0.357166,-0.215740,0.195469,0.348909,0.010376,0.632324,0.329701,0.845946,0.739887,0.336436,0.601821,1.038426,0.336078,-0.140267,1.117595,0.340911,-0.395044,1.155843,0.333885,-0.159134,1.273366,0.332023,-0.178145,0.692147,0.328686,0.843638,0.811274,0.324934,0.838214,0.870137,0.324445,0.836278,0.751687,0.327137,0.840661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,10.510000,-0.399827,0.341071,1.019823,-0.319281,0.339165,1.014548,-0.295391,0.349425,0.772984,-0.240025,0.336529,1.010274,0.097800,0.351148,0.025563,-0.160828,0.334406,1.005204,0.106656,0.357048,-0.217299,0.196085,0.348989,0.008693,0.631221,0.329321,0.846657,0.739043,0.336195,0.601965,1.038570,0.336013,-0.139392,1.117825,0.340858,-0.394137,1.155615,0.334026,-0.158326,1.273711,0.332277,-0.177003,0.691854,0.328437,0.843444,0.810435,0.325037,0.838326,0.869585,0.324607,0.836254,0.749194,0.326329,0.841025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,10.520000,-0.399865,0.341183,1.020997,-0.319273,0.339193,1.016017,-0.295056,0.349242,0.774439,-0.240159,0.336467,1.011760,0.098845,0.350950,0.023882,-0.160887,0.334361,1.006799,0.107616,0.357083,-0.219013,0.197051,0.348996,0.007364,0.630891,0.329471,0.846626,0.737862,0.336147,0.602116,1.038741,0.336120,-0.138486,1.118045,0.340870,-0.393248,1.155815,0.334122,-0.157330,1.273754,0.332195,-0.176096,0.691291,0.328342,0.843517,0.809812,0.324994,0.838293,0.868960,0.324591,0.836150,0.749610,0.327538,0.841166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,10.530000,-0.400020,0.340964,1.022519,-0.319267,0.339128,1.017280,-0.294774,0.349193,0.775768,-0.240106,0.336390,1.013143,0.099545,0.350936,0.022170,-0.160792,0.334298,1.008364,0.108486,0.356877,-0.220833,0.197878,0.348896,0.005584,0.629952,0.329503,0.847005,0.736709,0.336114,0.602290,1.039140,0.336562,-0.137630,1.118222,0.340761,-0.392362,1.155969,0.334160,-0.156415,1.273780,0.331934,-0.175198,0.690552,0.328391,0.843787,0.809338,0.324961,0.838149,0.868154,0.324540,0.836056,0.749331,0.327192,0.841199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,10.540000,-0.399996,0.340927,1.023668,-0.319237,0.339131,1.018376,-0.294689,0.349177,0.776909,-0.240240,0.336255,1.014617,0.099629,0.351426,0.020283,-0.160742,0.334247,1.009568,0.109346,0.356942,-0.222433,0.198073,0.348835,0.003886,0.629286,0.329454,0.847141,0.735751,0.336102,0.602387,1.038869,0.336148,-0.136603,1.118458,0.340834,-0.391402,1.156012,0.334181,-0.155515,1.273934,0.331977,-0.174173,0.690034,0.328350,0.843889,0.808782,0.324901,0.838080,0.867525,0.324588,0.835959,0.748653,0.327165,0.841119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,10.550000,-0.400081,0.340927,1.024824,-0.319315,0.339028,1.019557,-0.294687,0.349070,0.777936,-0.240266,0.336416,1.015455,0.099939,0.350993,0.018417,-0.160883,0.334263,1.010597,0.109967,0.357014,-0.224177,0.198709,0.348946,0.002165,0.628519,0.329609,0.847193,0.734739,0.336255,0.602389,1.039019,0.336067,-0.135854,1.118806,0.340905,-0.390587,1.156013,0.334112,-0.154663,1.274154,0.332177,-0.173229,0.689527,0.328439,0.843973,0.808185,0.324825,0.838023,0.866646,0.324476,0.835995,0.748384,0.326888,0.841030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,10.560000,-0.400089,0.341227,1.025507,-0.319663,0.338960,1.020990,-0.295010,0.349003,0.778882,-0.240374,0.336399,1.016405,0.100974,0.351205,0.016771,-0.161085,0.334287,1.011537,0.110620,0.356966,-0.225932,0.199352,0.348947,0.000537,0.627879,0.329602,0.847191,0.734001,0.336221,0.602404,1.039193,0.335983,-0.135129,1.119048,0.340945,-0.389888,1.156178,0.334086,-0.153906,1.273905,0.332762,-0.173361,0.687318,0.328419,0.845116,0.807492,0.324796,0.837963,0.865874,0.324600,0.835987,0.747691,0.326936,0.840924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,10.570000,-0.400455,0.341210,1.026531,-0.319753,0.338994,1.021650,-0.295660,0.349020,0.779856,-0.240652,0.336357,1.017223,0.101352,0.351311,0.015214,-0.161418,0.334249,1.012315,0.110819,0.357207,-0.227460,0.199813,0.348954,-0.000982,0.627274,0.329610,0.847095,0.733339,0.336209,0.602401,1.039371,0.336040,-0.134425,1.119322,0.340940,-0.389085,1.156420,0.334152,-0.153006,1.274554,0.332064,-0.171656,0.686742,0.329109,0.844637,0.806076,0.324822,0.838351,0.864848,0.324500,0.836140,0.746534,0.327174,0.841142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,10.580000,-0.400749,0.341102,1.027654,-0.320172,0.339060,1.022533,-0.296372,0.349032,0.780815,-0.240974,0.336261,1.018158,0.101617,0.351252,0.013950,-0.161752,0.334317,1.013093,0.111250,0.357109,-0.228947,0.200031,0.348896,-0.002510,0.626548,0.329573,0.846952,0.732750,0.336195,0.602359,1.039507,0.335901,-0.133478,1.119443,0.340739,-0.388180,1.156660,0.334144,-0.152139,1.274744,0.331768,-0.170793,0.686003,0.329037,0.844491,0.803186,0.324384,0.838525,0.864011,0.324597,0.836170,0.746100,0.326760,0.840869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,10.590000,-0.401184,0.340900,1.029185,-0.320601,0.339100,1.023629,-0.297055,0.348847,0.781864,-0.241498,0.336102,1.019537,0.102539,0.351056,0.012487,-0.162157,0.334271,1.013994,0.111629,0.357140,-0.230524,0.200502,0.348823,-0.004041,0.625461,0.329714,0.847042,0.732053,0.336211,0.602367,1.039756,0.335994,-0.132471,1.119589,0.340812,-0.387188,1.156976,0.334233,-0.151222,1.274872,0.331718,-0.169841,0.685229,0.328986,0.844386,0.803842,0.326206,0.838771,0.863090,0.320511,0.838475,0.745414,0.326782,0.840777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,10.600000,-0.401432,0.340927,1.030460,-0.320955,0.339087,1.024771,-0.297465,0.348830,0.782915,-0.241798,0.336530,1.020245,0.103149,0.351022,0.010909,-0.162499,0.334249,1.015118,0.112137,0.357357,-0.232003,0.201133,0.348810,-0.005496,0.624588,0.329825,0.847005,0.731261,0.336196,0.602425,1.040052,0.336024,-0.131389,1.119636,0.340794,-0.386217,1.157147,0.334193,-0.150320,1.275053,0.331765,-0.168948,0.684746,0.328610,0.844007,0.803234,0.324878,0.838430,0.862288,0.324656,0.836238,0.742017,0.326500,0.841251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,10.610000,-0.401757,0.340888,1.031628,-0.321613,0.339192,1.026261,-0.297655,0.348946,0.784237,-0.242096,0.336453,1.021495,0.102336,0.350645,0.008992,-0.162808,0.334267,1.016436,0.112447,0.357166,-0.233532,0.201579,0.348904,-0.007130,0.623384,0.329955,0.846948,0.730310,0.336335,0.602422,1.040179,0.335998,-0.130343,1.119581,0.340823,-0.385100,1.157681,0.333832,-0.149182,1.275278,0.331847,-0.167921,0.684025,0.328611,0.843910,0.802412,0.324899,0.838374,0.861430,0.324617,0.836328,0.742190,0.327723,0.841426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,10.620000,-0.402052,0.340900,1.032915,-0.321795,0.339232,1.027410,-0.297611,0.349079,0.785744,-0.242424,0.336405,1.023020,0.103485,0.351296,0.007812,-0.163130,0.334297,1.018101,0.112758,0.357143,-0.235169,0.201845,0.349020,-0.008707,0.622172,0.329742,0.847145,0.729025,0.336590,0.602451,1.040410,0.335990,-0.129152,1.119560,0.340968,-0.383883,1.157396,0.333906,-0.148192,1.275483,0.332087,-0.166892,0.682995,0.328586,0.844026,0.801666,0.324907,0.838313,0.860484,0.324460,0.836428,0.741602,0.327725,0.841423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,10.630000,-0.402339,0.340894,1.034268,-0.321918,0.339275,1.028773,-0.297570,0.349184,0.787087,-0.242878,0.336282,1.024838,0.103908,0.351260,0.005917,-0.163307,0.334334,1.019586,0.113399,0.357292,-0.236995,0.202246,0.349028,-0.010415,0.621378,0.329754,0.847160,0.728511,0.336351,0.602511,1.040496,0.335937,-0.128154,1.119583,0.340941,-0.382898,1.157426,0.333867,-0.147073,1.275464,0.331798,-0.165992,0.682308,0.328522,0.843926,0.801034,0.324927,0.838311,0.859566,0.324464,0.836432,0.741230,0.326846,0.841079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,10.640000,-0.402583,0.340786,1.035748,-0.322469,0.339263,1.030492,-0.297909,0.349242,0.788503,-0.243108,0.336507,1.026009,0.104595,0.351213,0.004277,-0.163482,0.334350,1.021147,0.113900,0.357323,-0.238821,0.202608,0.349034,-0.012075,0.620579,0.329787,0.847121,0.727565,0.336291,0.602530,1.040540,0.335867,-0.127169,1.119650,0.340906,-0.382148,1.157627,0.333895,-0.146179,1.275593,0.331874,-0.165103,0.678725,0.324884,0.848331,0.799572,0.324977,0.838674,0.858456,0.324402,0.836474,0.740368,0.326788,0.840973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,10.650000,-0.402819,0.341008,1.036813,-0.322547,0.339196,1.031765,-0.298449,0.349148,0.790154,-0.243545,0.336438,1.027422,0.104716,0.351214,0.002534,-0.163910,0.334328,1.022703,0.114336,0.357294,-0.240542,0.202852,0.348967,-0.013677,0.619888,0.329777,0.847060,0.726624,0.336376,0.602444,1.040729,0.335841,-0.126234,1.119744,0.340761,-0.381231,1.157716,0.333917,-0.145203,1.275654,0.331840,-0.164189,0.679925,0.328564,0.844189,0.798794,0.325010,0.838553,0.857600,0.324605,0.836408,0.739405,0.327018,0.841035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,10.660000,-0.403440,0.340656,1.038832,-0.323015,0.339263,1.033205,-0.299055,0.349125,0.791447,-0.243797,0.336339,1.028796,0.104913,0.351217,0.000912,-0.164297,0.334292,1.023929,0.114612,0.357439,-0.241988,0.203156,0.348930,-0.015441,0.619316,0.329535,0.846809,0.725681,0.336450,0.602388,1.040815,0.335664,-0.125185,1.120052,0.340959,-0.380215,1.157904,0.333867,-0.144310,1.275952,0.332135,-0.163089,0.678545,0.329791,0.844527,0.797218,0.326402,0.838853,0.856738,0.324764,0.836349,0.738800,0.326987,0.840882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,10.670000,-0.403806,0.340599,1.040315,-0.323503,0.339228,1.034601,-0.299733,0.349104,0.792633,-0.244377,0.336285,1.030416,0.104988,0.351351,-0.000670,-0.164763,0.334246,1.024961,0.114796,0.357397,-0.243661,0.203401,0.348949,-0.016804,0.618507,0.329455,0.846674,0.724816,0.336395,0.602280,1.041021,0.335672,-0.124224,1.120250,0.340873,-0.379153,1.158060,0.333868,-0.143313,1.276195,0.332145,-0.162072,0.677797,0.329050,0.844151,0.796935,0.325127,0.838287,0.855857,0.324758,0.836191,0.738061,0.327026,0.840737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,10.680000,-0.404216,0.340544,1.041782,-0.323906,0.339248,1.035825,-0.300675,0.349041,0.794007,-0.244712,0.336356,1.031343,0.104751,0.351157,-0.002154,-0.165213,0.334220,1.026045,0.115000,0.357432,-0.245058,0.203801,0.349023,-0.018321,0.617079,0.329794,0.846852,0.723906,0.336349,0.602132,1.041283,0.335703,-0.123250,1.120632,0.340891,-0.378175,1.158380,0.333968,-0.142209,1.276371,0.332063,-0.161121,0.677136,0.328987,0.844029,0.796107,0.325060,0.838245,0.855123,0.324776,0.836041,0.737435,0.326912,0.840481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,10.690000,-0.404646,0.340650,1.043102,-0.324422,0.339230,1.037147,-0.301288,0.349031,0.795344,-0.245058,0.336374,1.032501,0.105475,0.351382,-0.003505,-0.165698,0.334156,1.027203,0.115278,0.357232,-0.246223,0.204096,0.349005,-0.019786,0.616346,0.329731,0.846750,0.722921,0.336414,0.601956,1.041573,0.335737,-0.122153,1.120858,0.340633,-0.377020,1.158655,0.333990,-0.141198,1.276494,0.331746,-0.159952,0.676545,0.329140,0.843913,0.793119,0.324288,0.838712,0.854388,0.324801,0.835831,0.733856,0.326623,0.840994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,10.700000,-0.405124,0.340593,1.044389,-0.324805,0.339188,1.038420,-0.301701,0.349085,0.796504,-0.245516,0.336305,1.033791,0.105774,0.351350,-0.004663,-0.166121,0.334074,1.028501,0.115281,0.357055,-0.247575,0.204366,0.348952,-0.021212,0.615564,0.329792,0.846700,0.722027,0.336461,0.601874,1.041849,0.335847,-0.121077,1.121008,0.340702,-0.375962,1.158882,0.333970,-0.140232,1.276719,0.331909,-0.158865,0.676190,0.328861,0.843514,0.794573,0.325052,0.837817,0.853575,0.324678,0.835676,0.734327,0.327811,0.840995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,10.710000,-0.405710,0.340769,1.045499,-0.325139,0.339147,1.039758,-0.301753,0.349077,0.797822,-0.245983,0.336190,1.035551,0.106170,0.351394,-0.006001,-0.166570,0.334212,1.029905,0.115021,0.357180,-0.249497,0.204715,0.348974,-0.022498,0.614697,0.330014,0.846667,0.721181,0.336452,0.601892,1.042018,0.335865,-0.120038,1.120938,0.340711,-0.375063,1.159043,0.334034,-0.139176,1.276821,0.331901,-0.158050,0.675244,0.328892,0.843623,0.794028,0.325024,0.837684,0.852797,0.324746,0.835595,0.733613,0.327876,0.840848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,10.720000,-0.406124,0.340851,1.046797,-0.325549,0.339032,1.041161,-0.301856,0.349165,0.799344,-0.246301,0.336334,1.036676,0.106457,0.351391,-0.007561,-0.167071,0.334143,1.031608,0.115929,0.357208,-0.250309,0.205126,0.348944,-0.023841,0.613835,0.330211,0.846546,0.720299,0.336453,0.601826,1.042077,0.335841,-0.119074,1.120968,0.340781,-0.374040,1.159057,0.334035,-0.137962,1.276925,0.331999,-0.157108,0.674662,0.328859,0.843527,0.793438,0.324977,0.837593,0.851889,0.324635,0.835578,0.731353,0.326554,0.841265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,10.730000,-0.406627,0.340897,1.048098,-0.326120,0.339125,1.042710,-0.301974,0.349182,0.800916,-0.246811,0.336211,1.038296,0.106802,0.351531,-0.008636,-0.167490,0.334156,1.033348,0.116410,0.357159,-0.251357,0.205594,0.348744,-0.025060,0.612680,0.329962,0.846805,0.718944,0.336742,0.601840,1.042034,0.335899,-0.118087,1.121008,0.340793,-0.373062,1.159142,0.333998,-0.137116,1.276970,0.332098,-0.156071,0.673966,0.328813,0.843421,0.792620,0.324977,0.837523,0.851130,0.324868,0.835575,0.732436,0.327498,0.840615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,10.740000,-0.407163,0.340970,1.049581,-0.326369,0.339051,1.044202,-0.302269,0.349215,0.802446,-0.247495,0.336185,1.040290,0.106928,0.351529,-0.009379,-0.167894,0.334363,1.035056,0.116610,0.357081,-0.252489,0.205426,0.348990,-0.025991,0.611961,0.329900,0.846824,0.717866,0.336676,0.601905,1.041976,0.335795,-0.117090,1.121078,0.340865,-0.372146,1.159070,0.333988,-0.136286,1.276936,0.331921,-0.155181,0.671337,0.328288,0.844869,0.791054,0.325104,0.837842,0.849818,0.324910,0.835710,0.732100,0.327152,0.840374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,10.750000,-0.407788,0.340945,1.051119,-0.327222,0.338899,1.046060,-0.302765,0.349216,0.803988,-0.248321,0.336066,1.041985,0.107193,0.351503,-0.010158,-0.168639,0.334310,1.036765,0.116932,0.357208,-0.253316,0.205610,0.348965,-0.026692,0.611168,0.329873,0.846816,0.717235,0.336472,0.601976,1.042015,0.335770,-0.116226,1.121201,0.340845,-0.371320,1.159091,0.334008,-0.135336,1.276915,0.331922,-0.154260,0.670816,0.329231,0.844160,0.789313,0.326390,0.838211,0.848958,0.324937,0.835629,0.731026,0.327184,0.840373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,10.760000,-0.408595,0.340997,1.052725,-0.327918,0.339022,1.047563,-0.303573,0.349190,0.805653,-0.248913,0.336373,1.043121,0.107303,0.351487,-0.010654,-0.169416,0.334343,1.038228,0.117200,0.357157,-0.253905,0.205757,0.348948,-0.027076,0.609775,0.329809,0.846943,0.716077,0.336462,0.601834,1.042138,0.335767,-0.115304,1.121434,0.340759,-0.370395,1.159196,0.334023,-0.134342,1.277171,0.332239,-0.153075,0.669958,0.329190,0.843966,0.788842,0.325282,0.837713,0.847809,0.324945,0.835508,0.730056,0.327087,0.840206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,10.770000,-0.409468,0.340841,1.054430,-0.329033,0.339234,1.049193,-0.304482,0.349120,0.807225,-0.249801,0.336389,1.044812,0.107254,0.351580,-0.011007,-0.170299,0.334282,1.039869,0.117157,0.357109,-0.254145,0.205578,0.348945,-0.027402,0.608495,0.330124,0.846613,0.714821,0.336596,0.601702,1.042313,0.335770,-0.114339,1.121904,0.340831,-0.369219,1.159314,0.333928,-0.133354,1.277407,0.332445,-0.151863,0.669353,0.328917,0.843499,0.787678,0.325315,0.837686,0.846804,0.324962,0.835327,0.727273,0.328027,0.840754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,10.780000,-0.410279,0.340859,1.056027,-0.329952,0.339262,1.050752,-0.305517,0.349169,0.808743,-0.250574,0.336355,1.046246,0.106723,0.351358,-0.011222,-0.171126,0.334343,1.041339,0.116764,0.357246,-0.254190,0.205178,0.348957,-0.027470,0.607444,0.330245,0.846388,0.713677,0.336534,0.601647,1.042505,0.335843,-0.113363,1.122162,0.340789,-0.368174,1.159479,0.334063,-0.132239,1.277411,0.332066,-0.150870,0.668344,0.328970,0.843264,0.785778,0.323542,0.839216,0.845522,0.324851,0.835170,0.725100,0.326574,0.840630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,10.790000,-0.411220,0.340640,1.057740,-0.330663,0.339277,1.052046,-0.306356,0.349137,0.810461,-0.251680,0.336128,1.048125,0.106174,0.351396,-0.011025,-0.172049,0.334309,1.042838,0.116277,0.357298,-0.254102,0.204768,0.348945,-0.027368,0.606314,0.330196,0.846275,0.712765,0.336495,0.601507,1.042637,0.335705,-0.112274,1.122305,0.340701,-0.367103,1.159538,0.333995,-0.131008,1.277547,0.331733,-0.149716,0.666923,0.328877,0.843111,0.785764,0.325189,0.837240,0.844305,0.324983,0.835202,0.724226,0.326764,0.840431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,10.800000,-0.411947,0.340723,1.059166,-0.331705,0.339234,1.053828,-0.307013,0.348996,0.811964,-0.252308,0.336298,1.049405,0.105754,0.351433,-0.010595,-0.172963,0.334012,1.044883,0.115656,0.357282,-0.253793,0.204266,0.348894,-0.027071,0.605272,0.330171,0.846068,0.712015,0.336553,0.601426,1.042912,0.335574,-0.111135,1.122361,0.340565,-0.365895,1.159752,0.334034,-0.129943,1.277885,0.332013,-0.148519,0.664536,0.328595,0.843995,0.783532,0.323577,0.839159,0.843279,0.325051,0.835263,0.724920,0.327328,0.840005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,10.810000,-0.412642,0.340715,1.060661,-0.332373,0.339139,1.055396,-0.307685,0.349175,0.813389,-0.253119,0.336141,1.051254,0.104914,0.351183,-0.010202,-0.173576,0.334209,1.046106,0.114876,0.357208,-0.253041,0.203785,0.348882,-0.026643,0.604002,0.329795,0.846098,0.711127,0.336485,0.601350,1.043253,0.335761,-0.109884,1.122545,0.340620,-0.364729,1.160130,0.334096,-0.128748,1.278143,0.332020,-0.147545,0.664551,0.329006,0.842832,0.782283,0.326536,0.837943,0.841847,0.325091,0.835558,0.723986,0.327239,0.839824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,10.820000,-0.413158,0.340699,1.062155,-0.332728,0.338990,1.056759,-0.308167,0.349161,0.815003,-0.253645,0.336159,1.052886,0.105109,0.351270,-0.009584,-0.174176,0.334317,1.047655,0.114378,0.357269,-0.252523,0.203407,0.348909,-0.026145,0.603233,0.329559,0.845662,0.710486,0.336534,0.601347,1.043466,0.335702,-0.108545,1.122751,0.340745,-0.363668,1.160528,0.334013,-0.127640,1.278508,0.331993,-0.146484,0.662726,0.329236,0.843347,0.781936,0.325343,0.837684,0.840933,0.325128,0.835750,0.722995,0.327161,0.839907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,10.830000,-0.413839,0.340906,1.063577,-0.333359,0.338963,1.058539,-0.308318,0.349107,0.816899,-0.254193,0.336347,1.054178,0.104986,0.351313,-0.009172,-0.174816,0.334111,1.049796,0.114350,0.357108,-0.251974,0.203262,0.348888,-0.025800,0.601750,0.329879,0.845716,0.709962,0.336563,0.601418,1.043690,0.335814,-0.107516,1.122868,0.340742,-0.362632,1.160803,0.334057,-0.126554,1.278717,0.331820,-0.145507,0.662037,0.329143,0.843270,0.781129,0.325376,0.837924,0.840203,0.325245,0.835993,0.722340,0.327026,0.839854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,10.840000,-0.414402,0.341012,1.065235,-0.333947,0.339024,1.060329,-0.309141,0.349038,0.818215,-0.254597,0.336394,1.055873,0.105084,0.351360,-0.009142,-0.175249,0.334336,1.051024,0.114703,0.357130,-0.251959,0.203347,0.348910,-0.025610,0.601098,0.329876,0.845569,0.709342,0.336842,0.601457,1.043936,0.335753,-0.106529,1.123035,0.340685,-0.361651,1.161062,0.334043,-0.125710,1.278897,0.331653,-0.144654,0.661472,0.329158,0.843216,0.780409,0.325500,0.838113,0.839543,0.325253,0.836266,0.720755,0.327582,0.840217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,10.850000,-0.414914,0.340943,1.067036,-0.334255,0.339056,1.061676,-0.310043,0.349095,0.819821,-0.255321,0.336181,1.057858,0.105221,0.351332,-0.009271,-0.175792,0.334376,1.052505,0.115227,0.357192,-0.252104,0.203555,0.348876,-0.025621,0.600712,0.329853,0.845460,0.709150,0.336807,0.601482,1.044198,0.335778,-0.105575,1.123369,0.340737,-0.360762,1.161333,0.334030,-0.124934,1.279208,0.331831,-0.143659,0.661151,0.329152,0.843124,0.780136,0.325459,0.838128,0.838987,0.325172,0.836532,0.719375,0.327965,0.840631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,10.860000,-0.415509,0.340963,1.068843,-0.334960,0.338979,1.063551,-0.311009,0.349100,0.821559,-0.255854,0.336563,1.058881,0.105401,0.351319,-0.009616,-0.176024,0.334666,1.053531,0.115791,0.357153,-0.252388,0.203913,0.348860,-0.025843,0.600459,0.329894,0.845431,0.709044,0.336855,0.601528,1.044469,0.335837,-0.104591,1.123680,0.340821,-0.359773,1.161604,0.333996,-0.123729,1.279562,0.332104,-0.142502,0.660905,0.329213,0.843113,0.779960,0.325503,0.838213,0.838635,0.325078,0.836673,0.719165,0.328033,0.840703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
