Format Version,1.23,Take Name,Take 2024-02-12 06.48.10 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.48.10.939 PM,Capture Start Frame,3738059,Total Frames in Take,6263,Total Exported Frames,6263,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,,,,1.020624,0.325556,0.942084,-0.569662,0.348103,1.022525,-0.460024,0.341664,1.266897,-0.699050,0.344305,1.257372,-0.579049,0.343115,1.260280,-0.944908,0.363617,-0.335676,-0.845435,0.361419,-0.342536,-0.912042,0.368002,-0.577519,0.609667,0.339301,-0.960555,0.668835,0.339581,-0.960890,0.847539,0.334713,-0.961703,0.726526,0.350172,-1.200680,0.787651,0.335710,-0.961225,0.727993,0.336392,-0.961398,0.941709,0.328504,0.932218,1.089477,0.335413,0.709200,1.100137,0.324159,0.952311,1.178834,0.321320,0.961881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.070000,,,,1.020644,0.325560,0.942048,-0.569647,0.348114,1.022512,-0.460011,0.341690,1.266814,-0.699061,0.344318,1.257366,-0.579017,0.343139,1.260262,-0.944132,0.363596,-0.334218,-0.844702,0.361401,-0.341072,-0.911295,0.367947,-0.575968,0.609610,0.339289,-0.960550,0.667219,0.338204,-0.961569,0.847755,0.333248,-0.961257,0.726479,0.350138,-1.200671,0.787629,0.335696,-0.961231,0.728003,0.336419,-0.961355,0.941711,0.328474,0.932197,1.089449,0.335441,0.709166,1.100125,0.324167,0.952295,1.178912,0.321405,0.961833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.080000,,,,1.020623,0.325547,0.942037,-0.569665,0.348086,1.022462,-0.460021,0.341658,1.266853,-0.699065,0.344305,1.257363,-0.579034,0.343145,1.260262,-0.943449,0.363456,-0.332723,-0.843742,0.361216,-0.339544,-0.910618,0.367927,-0.574641,0.609622,0.339336,-0.960540,0.667176,0.338184,-0.961573,0.847484,0.334684,-0.961685,0.726443,0.350163,-1.200664,0.787556,0.335664,-0.961213,0.727975,0.336426,-0.961325,0.941683,0.328488,0.932203,1.089479,0.335478,0.709156,1.100456,0.324697,0.952388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.090000,,,,1.020623,0.325539,0.942035,-0.569658,0.348121,1.022457,-0.459984,0.341660,1.266812,-0.699024,0.344310,1.257343,-0.578989,0.343167,1.260280,-0.942835,0.363389,-0.331113,-0.843011,0.361105,-0.337906,-0.909849,0.367852,-0.572928,0.609570,0.339288,-0.960525,0.667121,0.338180,-0.961581,0.847465,0.334701,-0.961681,0.726393,0.350116,-1.200666,0.788093,0.334803,-0.961119,0.727952,0.336437,-0.961363,0.941707,0.328470,0.932175,1.089468,0.335444,0.709127,1.100130,0.324149,0.952276,1.178924,0.321415,0.961810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.100000,,,,1.020660,0.325540,0.941996,-0.569645,0.348104,1.022508,-0.459999,0.341665,1.266889,-0.699021,0.344320,1.257354,-0.579025,0.343157,1.260279,-0.942157,0.363826,-0.329188,-0.842318,0.361059,-0.336286,-0.909236,0.367930,-0.571244,0.609532,0.339281,-0.960519,0.667153,0.338190,-0.961572,0.847434,0.334699,-0.961674,0.726384,0.350124,-1.200679,0.788109,0.334859,-0.961093,0.727899,0.336413,-0.961373,0.941748,0.328493,0.932172,1.089494,0.335431,0.709147,1.100160,0.324129,0.952265,1.178886,0.321353,0.961850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.110000,,,,1.020722,0.325526,0.942010,-0.569627,0.348045,1.022523,-0.459953,0.341664,1.266866,-0.699006,0.344275,1.257367,-0.578992,0.343155,1.260270,-0.941141,0.363402,-0.327736,-0.841560,0.361047,-0.334696,-0.908716,0.367905,-0.569536,0.609532,0.339318,-0.960565,0.667146,0.338269,-0.961553,0.847432,0.334723,-0.961674,0.726377,0.350119,-1.200688,0.788075,0.334855,-0.961098,0.727877,0.336422,-0.961385,0.941755,0.328494,0.932155,1.089507,0.335436,0.709120,1.100157,0.324139,0.952243,1.178894,0.321305,0.961806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.120000,,,,1.020664,0.325455,0.942011,-0.569581,0.348098,1.022480,-0.459950,0.341651,1.266872,-0.698990,0.344299,1.257355,-0.578984,0.343164,1.260281,-0.940397,0.363440,-0.325953,-0.840961,0.361355,-0.332999,-0.908048,0.368080,-0.567955,0.609539,0.339316,-0.960554,0.667069,0.338219,-0.961628,0.847398,0.334683,-0.961674,0.726416,0.350136,-1.200701,0.788076,0.334856,-0.961125,0.727922,0.336486,-0.961358,0.941792,0.328502,0.932165,1.089528,0.335453,0.709106,1.100190,0.324116,0.952259,1.178906,0.321319,0.961819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.130000,,,,1.020739,0.325501,0.941999,-0.569612,0.348076,1.022500,-0.459926,0.341662,1.266873,-0.698985,0.344292,1.257362,-0.578971,0.343167,1.260270,-0.939233,0.363215,-0.324172,-0.839907,0.361282,-0.331269,-0.906961,0.367842,-0.566117,0.609530,0.339311,-0.960561,0.667124,0.338237,-0.961606,0.847431,0.334710,-0.961686,0.726421,0.350136,-1.200706,0.788076,0.334857,-0.961127,0.727903,0.336466,-0.961394,0.941828,0.328502,0.932159,1.089537,0.335436,0.709087,1.100528,0.324665,0.952329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.140000,,,,1.020707,0.325466,0.942011,-0.569619,0.348106,1.022472,-0.459961,0.341671,1.266834,-0.699001,0.344283,1.257376,-0.578995,0.343154,1.260288,-0.938299,0.363318,-0.322486,-0.838899,0.361373,-0.329534,-0.906085,0.367946,-0.564425,0.609537,0.339298,-0.960590,0.667136,0.338206,-0.961610,0.847433,0.334714,-0.961710,0.726424,0.350141,-1.200717,0.788092,0.334855,-0.961172,0.727936,0.336487,-0.961400,0.942572,0.329793,0.932443,1.089566,0.335441,0.709104,1.100226,0.324102,0.952253,1.178968,0.321330,0.961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.150000,,,,1.020717,0.325449,0.942013,-0.569633,0.348092,1.022502,-0.459993,0.341661,1.266806,-0.699013,0.344293,1.257384,-0.578998,0.343167,1.260266,-0.937398,0.363351,-0.320833,-0.837643,0.360974,-0.327818,-0.905098,0.367843,-0.562634,0.609551,0.339312,-0.960631,0.667143,0.338225,-0.961638,0.847458,0.334699,-0.961725,0.726428,0.350122,-1.200739,0.788111,0.334849,-0.961179,0.727960,0.336485,-0.961404,0.941832,0.328484,0.932165,1.089573,0.335449,0.709116,1.100250,0.324103,0.952247,1.178972,0.321311,0.961809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.160000,,,,1.020724,0.325481,0.942035,-0.569655,0.348097,1.022499,-0.459994,0.341677,1.266833,-0.699034,0.344310,1.257383,-0.579004,0.343181,1.260296,-0.935732,0.362609,-0.318953,-0.836850,0.361259,-0.326054,-0.904101,0.367858,-0.560946,0.609581,0.339287,-0.960683,0.667197,0.338211,-0.961635,0.847504,0.334729,-0.961734,0.726488,0.350140,-1.200743,0.788188,0.334878,-0.961187,0.727986,0.336482,-0.961459,0.942593,0.329780,0.932460,1.089572,0.335427,0.709119,1.100250,0.324081,0.952274,1.178955,0.321320,0.961822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.170000,,,,1.020699,0.325443,0.942044,-0.569666,0.348083,1.022466,-0.460011,0.341687,1.266833,-0.699044,0.344302,1.257391,-0.579044,0.343157,1.260257,-0.934686,0.362722,-0.317206,-0.835772,0.360878,-0.324192,-0.903065,0.367699,-0.559129,0.609591,0.339311,-0.960632,0.667208,0.338247,-0.961660,0.847521,0.334723,-0.961749,0.726519,0.350128,-1.200748,0.788206,0.334840,-0.961183,0.727982,0.336478,-0.961446,0.941851,0.328500,0.932175,1.089591,0.335458,0.709116,1.100175,0.324091,0.952282,1.178965,0.321298,0.961840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.180000,,,,1.020698,0.325460,0.942042,-0.569671,0.348108,1.022517,-0.460034,0.341634,1.266898,-0.699061,0.344275,1.257395,-0.579026,0.343149,1.260289,-0.934215,0.363199,-0.315538,-0.834628,0.360801,-0.322511,-0.901997,0.367610,-0.557494,0.609623,0.339300,-0.960634,0.667232,0.338197,-0.961650,0.847523,0.334697,-0.961761,0.726534,0.350127,-1.200756,0.788188,0.334860,-0.961198,0.728019,0.336453,-0.961448,0.942563,0.329800,0.932469,1.089555,0.335436,0.709127,1.100252,0.324120,0.952297,1.178936,0.321306,0.961841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.190000,,,,1.020740,0.325529,0.942040,-0.569658,0.348101,1.022494,-0.460037,0.341679,1.266829,-0.699076,0.344310,1.257331,-0.579061,0.343171,1.260274,-0.932527,0.362377,-0.313895,-0.833493,0.360795,-0.320853,-0.901018,0.367620,-0.555703,0.609654,0.339330,-0.960614,0.667228,0.338222,-0.961659,0.847556,0.334706,-0.961762,0.726547,0.350126,-1.200745,0.788206,0.334824,-0.961190,0.728047,0.336457,-0.961443,0.941818,0.328527,0.932172,1.089556,0.335448,0.709175,1.100228,0.324115,0.952307,1.178999,0.321393,0.961806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.200000,,,,1.020723,0.325543,0.942050,-0.569652,0.348132,1.022492,-0.460055,0.341680,1.266809,-0.699072,0.344291,1.257375,-0.579073,0.343143,1.260273,-0.931989,0.363059,-0.311938,-0.832634,0.360978,-0.319144,-0.900158,0.367581,-0.554046,0.609649,0.339324,-0.960617,0.667262,0.338177,-0.961665,0.847562,0.334675,-0.961761,0.726546,0.350137,-1.200738,0.788213,0.334842,-0.961192,0.728039,0.336440,-0.961454,0.941784,0.328508,0.932187,1.089532,0.335425,0.709158,1.100186,0.324142,0.952288,1.178886,0.321335,0.961854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.210000,,,,1.020694,0.325545,0.942030,-0.569654,0.348088,1.022518,-0.460038,0.341683,1.266830,-0.699072,0.344309,1.257332,-0.579049,0.343158,1.260282,-0.931161,0.363192,-0.310552,-0.831777,0.360982,-0.317726,-0.899408,0.367600,-0.552375,0.609671,0.339289,-0.960606,0.667238,0.338177,-0.961638,0.847544,0.334674,-0.961735,0.726546,0.350134,-1.200716,0.788230,0.334842,-0.961182,0.728007,0.336409,-0.961453,0.941731,0.328488,0.932161,1.089507,0.335470,0.709139,1.100172,0.324127,0.952284,1.178882,0.321309,0.961845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.220000,,,,1.020658,0.325530,0.942001,-0.569661,0.348088,1.022471,-0.460049,0.341649,1.266829,-0.699054,0.344284,1.257350,-0.579050,0.343146,1.260268,-0.929677,0.362333,-0.308773,-0.830947,0.361030,-0.316011,-0.898920,0.368132,-0.550943,0.609647,0.339330,-0.960623,0.667230,0.338189,-0.961631,0.847587,0.334715,-0.961709,0.726517,0.350109,-1.200681,0.787652,0.335693,-0.961254,0.728044,0.336479,-0.961389,0.942482,0.329782,0.932460,1.089497,0.335453,0.709141,1.100139,0.324129,0.952273,1.178937,0.321403,0.961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.230000,,,,1.020627,0.325536,0.942007,-0.569670,0.348096,1.022466,-0.460041,0.341652,1.266845,-0.699074,0.344277,1.257334,-0.579050,0.343142,1.260249,-0.929389,0.362997,-0.306955,-0.830061,0.360983,-0.314411,-0.897819,0.367668,-0.549193,0.609660,0.339333,-0.960555,0.667228,0.338231,-0.961607,0.847538,0.334697,-0.961696,0.726486,0.350125,-1.200674,0.788198,0.334820,-0.961155,0.728037,0.336455,-0.961403,0.941707,0.328514,0.932140,1.089498,0.335443,0.709136,1.100460,0.324660,0.952345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.240000,,,,1.020645,0.325555,0.941987,-0.569678,0.348123,1.022485,-0.460020,0.341672,1.266789,-0.699061,0.344341,1.257324,-0.579037,0.343143,1.260249,-0.928790,0.363107,-0.305475,-0.829366,0.360969,-0.312757,-0.896931,0.367712,-0.547509,0.609602,0.339340,-0.960553,0.668800,0.339576,-0.960895,0.847520,0.334707,-0.961693,0.726460,0.350117,-1.200658,0.788171,0.334871,-0.961157,0.727994,0.336476,-0.961392,0.941712,0.328500,0.932117,1.089506,0.335487,0.709083,1.100119,0.324150,0.952256,1.178830,0.321343,0.961799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.250000,,,,1.020681,0.325556,0.941956,-0.569672,0.348102,1.022501,-0.460015,0.341660,1.266814,-0.699047,0.344310,1.257337,-0.579017,0.343149,1.260273,-0.928100,0.362946,-0.303915,-0.828462,0.360679,-0.311024,-0.896510,0.368022,-0.545892,0.609594,0.339320,-0.960573,0.667191,0.338262,-0.961572,0.847505,0.334724,-0.961694,0.726394,0.350095,-1.200677,0.788183,0.334870,-0.961134,0.727940,0.336440,-0.961387,0.941706,0.328509,0.932127,1.089483,0.335456,0.709087,1.100457,0.324673,0.952301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.260000,,,,1.020597,0.325475,0.941979,-0.569659,0.348094,1.022493,-0.459976,0.341668,1.266779,-0.699031,0.344313,1.257319,-0.579002,0.343137,1.260233,-0.926855,0.362249,-0.302205,-0.827863,0.360563,-0.309301,-0.895324,0.367730,-0.544260,0.609572,0.339348,-0.960559,0.667150,0.338261,-0.961566,0.847429,0.334686,-0.961675,0.726401,0.350107,-1.200671,0.788107,0.334816,-0.961123,0.727934,0.336476,-0.961367,0.942478,0.329810,0.932426,1.089491,0.335463,0.709088,1.100151,0.324117,0.952219,1.178886,0.321328,0.961783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.270000,,,,1.020667,0.325515,0.941959,-0.569635,0.348103,1.022447,-0.459967,0.341661,1.266792,-0.699009,0.344296,1.257333,-0.578995,0.343157,1.260228,-0.926233,0.362310,-0.300734,-0.827324,0.360605,-0.307674,-0.894394,0.367519,-0.542598,0.609512,0.339340,-0.960552,0.667371,0.338558,-0.961075,0.847421,0.334697,-0.961667,0.726354,0.350061,-1.200645,0.788141,0.334844,-0.961113,0.727911,0.336527,-0.961361,0.941744,0.328543,0.932127,1.089502,0.335480,0.709081,1.100175,0.324123,0.952229,1.178888,0.321322,0.961777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.280000,,,,1.020739,0.325525,0.941972,-0.569622,0.348102,1.022488,-0.459963,0.341665,1.266779,-0.699001,0.344278,1.257327,-0.579012,0.343130,1.260242,-0.925631,0.362343,-0.299362,-0.826811,0.360859,-0.306204,-0.893547,0.367594,-0.541113,0.609514,0.339339,-0.960574,0.667317,0.338529,-0.961078,0.847402,0.334694,-0.961641,0.726362,0.350094,-1.200656,0.788091,0.334827,-0.961131,0.727930,0.336490,-0.961358,0.941783,0.328503,0.932132,1.089513,0.335457,0.709080,1.100179,0.324088,0.952238,1.178924,0.321335,0.961786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.290000,,,,1.020734,0.325503,0.941985,-0.569613,0.348099,1.022514,-0.459959,0.341672,1.266803,-0.699007,0.344315,1.257321,-0.578971,0.343159,1.260252,-0.925479,0.362980,-0.297854,-0.826024,0.360739,-0.304768,-0.892732,0.367540,-0.539738,0.609505,0.339344,-0.960547,0.667086,0.338224,-0.961581,0.847393,0.334671,-0.961664,0.726349,0.350090,-1.200667,0.788085,0.334848,-0.961100,0.727900,0.336453,-0.961365,0.941810,0.328506,0.932140,1.089535,0.335468,0.709090,1.100222,0.324119,0.952262,1.178946,0.321312,0.961791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
