Format Version,1.23,Take Name,Take 2024-02-12 07.40.34 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 07.40.34.831 PM,Capture Start Frame,4052469,Total Frames in Take,5298,Total Exported Frames,5298,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,1.087796,0.331646,0.712099,-0.447669,0.356672,-0.902704,1.053101,0.323700,0.956170,1.229679,0.319334,0.938373,1.110874,0.321401,0.950166,1.170656,0.320468,0.944138,0.993156,0.323268,0.962068,1.180113,0.346052,-0.695495,1.293671,0.338692,-0.476868,1.196960,0.341411,-0.451001,-0.576473,0.366812,-1.136671,-0.566320,0.358773,-0.898336,-0.686503,0.359414,-0.893600,-0.677073,0.341398,0.774423,-0.833797,0.347441,0.741894,-0.599405,0.338655,0.790086,-0.755361,0.344895,0.757548,-0.668454,0.354874,0.530768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.070000,1.088287,0.331580,0.711849,-0.447318,0.356691,-0.901597,1.052704,0.323778,0.955778,1.229318,0.319349,0.938777,1.110353,0.321358,0.949965,1.170290,0.320509,0.944165,0.993042,0.323578,0.961124,1.180077,0.346042,-0.695496,1.293673,0.338680,-0.476856,1.196957,0.341429,-0.450979,-0.575857,0.366660,-1.135690,-0.565810,0.358721,-0.897198,-0.686044,0.359476,-0.892667,-0.677080,0.341431,0.774437,-0.833783,0.347489,0.741879,-0.599368,0.338631,0.790056,-0.755358,0.344878,0.757553,-0.668420,0.354878,0.530758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.080000,1.088679,0.331674,0.711240,-0.446935,0.356818,-0.900596,1.051985,0.323741,0.955019,1.229365,0.320461,0.938765,1.109713,0.321412,0.949436,1.169799,0.320774,0.943883,0.992432,0.323540,0.960029,1.180107,0.346075,-0.695476,1.293664,0.338694,-0.476827,1.196978,0.341429,-0.450975,-0.575689,0.366631,-1.134527,-0.565526,0.358816,-0.896114,-0.685635,0.359453,-0.891388,-0.677037,0.341425,0.774415,-0.833756,0.347484,0.741902,-0.599336,0.338632,0.790060,-0.755313,0.344866,0.757550,-0.668441,0.354855,0.530766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.090000,1.088864,0.331554,0.710316,-0.446631,0.356814,-0.899597,1.051685,0.323837,0.953904,1.228590,0.320369,0.938431,1.108971,0.321257,0.948637,1.168965,0.320422,0.943282,0.991329,0.323446,0.958873,1.180075,0.346046,-0.695469,1.293658,0.338727,-0.476824,1.198271,0.341577,-0.450158,-0.575899,0.366543,-1.133384,-0.565120,0.358794,-0.894852,-0.684930,0.359128,-0.889966,-0.677000,0.341469,0.774409,-0.833745,0.347490,0.741912,-0.599312,0.338617,0.790052,-0.755315,0.344905,0.757547,-0.668440,0.354863,0.530774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.100000,1.088929,0.331648,0.709126,-0.446241,0.356798,-0.898737,1.050576,0.323859,0.952715,1.227816,0.320691,0.937879,1.108186,0.321263,0.947709,1.168219,0.320501,0.942561,0.990517,0.323419,0.957415,1.180082,0.346022,-0.695459,1.293640,0.338691,-0.476821,1.196977,0.341468,-0.450936,-0.576281,0.366549,-1.132167,-0.564728,0.358760,-0.893710,-0.684661,0.358931,-0.888246,-0.676997,0.341417,0.774409,-0.833719,0.347479,0.741897,-0.599285,0.338608,0.790044,-0.755291,0.344905,0.757551,-0.668356,0.354876,0.530753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.110000,1.089038,0.331659,0.708101,-0.445864,0.356773,-0.897833,1.050025,0.323910,0.951503,1.227223,0.320668,0.937230,1.107412,0.320419,0.947544,1.167547,0.320315,0.941838,0.989919,0.323457,0.956051,1.180004,0.345900,-0.695449,1.293649,0.338694,-0.476821,1.196936,0.341406,-0.450957,-0.576575,0.366483,-1.130691,-0.564375,0.358733,-0.892360,-0.684269,0.359034,-0.886731,-0.676963,0.341432,0.774428,-0.833685,0.347454,0.741918,-0.599259,0.338610,0.790060,-0.755278,0.344896,0.757548,-0.668390,0.354847,0.530780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.120000,1.089152,0.331543,0.707115,-0.444871,0.355972,-0.896847,1.049485,0.323772,0.950388,1.226890,0.320704,0.936441,1.108307,0.322707,0.945485,1.167089,0.320296,0.940961,0.989495,0.323512,0.954731,1.180019,0.345893,-0.695437,1.293629,0.338699,-0.476809,1.198229,0.341603,-0.450175,-0.576457,0.366508,-1.129444,-0.563886,0.358688,-0.891007,-0.682858,0.359012,-0.884684,-0.676996,0.341454,0.774433,-0.833695,0.347492,0.741904,-0.599274,0.338630,0.790074,-0.755281,0.344902,0.757558,-0.668383,0.354871,0.530769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.130000,1.089307,0.331513,0.705966,-0.444335,0.356068,-0.895295,1.049182,0.323573,0.949290,1.226026,0.319373,0.935536,1.108222,0.322778,0.944416,1.166925,0.320341,0.939922,0.989310,0.323531,0.953519,1.180088,0.346062,-0.695465,1.293626,0.338689,-0.476831,1.196933,0.341429,-0.450962,-0.575356,0.365729,-1.128017,-0.563765,0.358331,-0.889860,-0.682418,0.358954,-0.883553,-0.676995,0.341418,0.774426,-0.833673,0.347451,0.741919,-0.599280,0.338624,0.790089,-0.755280,0.344904,0.757563,-0.668373,0.354861,0.530790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.140000,1.089403,0.331601,0.704768,-0.444382,0.356855,-0.893864,1.049340,0.323601,0.948136,1.226012,0.319264,0.934447,1.108187,0.322601,0.943268,1.166852,0.320184,0.938795,0.989521,0.323616,0.952347,1.180078,0.346051,-0.695487,1.293656,0.338699,-0.476821,1.196920,0.341430,-0.450979,-0.574301,0.365732,-1.127046,-0.562895,0.358693,-0.888685,-0.682393,0.359759,-0.882925,-0.676987,0.341447,0.774450,-0.833717,0.347464,0.741892,-0.599271,0.338633,0.790113,-0.755292,0.344901,0.757556,-0.668372,0.354860,0.530790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.150000,1.088578,0.330324,0.703235,-0.443900,0.356801,-0.892408,1.048462,0.321489,0.947671,1.227194,0.320462,0.932620,1.108516,0.322568,0.941798,1.166317,0.319193,0.938263,0.989769,0.323432,0.951321,1.180073,0.346041,-0.695479,1.293623,0.338687,-0.476860,1.196928,0.341428,-0.450986,-0.573440,0.366607,-1.125859,-0.562299,0.358553,-0.887440,-0.681902,0.359762,-0.882078,-0.677022,0.341433,0.774445,-0.833731,0.347493,0.741909,-0.599304,0.338618,0.790120,-0.755327,0.344879,0.757577,-0.668326,0.354853,0.530815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.160000,1.088149,0.330287,0.701635,-0.443327,0.356637,-0.890806,1.050360,0.323579,0.945367,1.227920,0.320776,0.930463,1.108573,0.321710,0.940088,1.168449,0.321344,0.935334,0.990153,0.323445,0.950065,1.180079,0.346045,-0.695488,1.293676,0.338635,-0.476823,1.196969,0.341452,-0.450978,-0.572338,0.366448,-1.124679,-0.561805,0.358462,-0.886231,-0.681348,0.359837,-0.881273,-0.677041,0.341422,0.774466,-0.833721,0.347472,0.741922,-0.599345,0.338655,0.790131,-0.755347,0.344891,0.757592,-0.668378,0.354886,0.530807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.170000,1.087942,0.330998,0.699945,-0.442707,0.356481,-0.889467,1.050492,0.323681,0.943759,1.227942,0.320690,0.928129,1.108207,0.321237,0.938500,1.168446,0.320572,0.933076,0.990797,0.323696,0.948610,1.180027,0.345865,-0.695489,1.293648,0.338699,-0.476840,1.196961,0.341449,-0.450975,-0.571615,0.366448,-1.123288,-0.561431,0.358532,-0.884977,-0.680818,0.359801,-0.880174,-0.677086,0.341437,0.774454,-0.833780,0.347472,0.741925,-0.599356,0.338616,0.790114,-0.755353,0.344868,0.757601,-0.668426,0.354851,0.530819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.180000,1.086988,0.330384,0.697815,-0.442146,0.356404,-0.888138,1.050964,0.323852,0.941724,1.227250,0.318376,0.926552,1.109480,0.322649,0.936215,1.168180,0.320110,0.930980,0.991026,0.323580,0.946873,1.180103,0.346039,-0.695494,1.293674,0.338633,-0.476850,1.196941,0.341410,-0.451000,-0.571139,0.366484,-1.121993,-0.561023,0.358388,-0.883665,-0.680346,0.359863,-0.878775,-0.677085,0.341437,0.774457,-0.833786,0.347476,0.741931,-0.599394,0.338654,0.790123,-0.755367,0.344900,0.757568,-0.668440,0.354838,0.530820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
