Format Version,1.23,Take Name,Take 2024-02-12 08.01.40 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 08.01.40.441 PM,Capture Start Frame,4179033,Total Frames in Take,4420,Total Exported Frames,4420,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.664290,0.343893,0.895583,-0.585421,0.341753,0.879408,-0.593776,0.353395,0.636856,-0.507023,0.338501,0.864590,-0.429986,0.336989,0.848503,1.162357,0.342382,-0.613656,1.206073,0.346913,-0.855134,1.261633,0.339555,-0.615069,1.052699,0.331181,0.683584,-0.379365,0.353657,-0.701013,-0.536851,0.362737,-0.916864,-0.615423,0.356790,-0.661916,-0.497105,0.354959,-0.681670,0.921243,0.324715,0.892203,1.090473,0.321935,0.948872,1.034008,0.322502,0.929635,0.978140,0.323667,0.910678,0.864419,0.325066,0.872979,,,,,,,,,,,,,,,
7,0.070000,-0.664285,0.343884,0.895575,-0.585398,0.341724,0.879414,-0.593782,0.353404,0.636845,-0.507018,0.338507,0.864576,-0.429915,0.337000,0.848482,1.162627,0.342600,-0.612598,1.208331,0.349380,-0.852984,1.261642,0.339497,-0.614175,1.052688,0.331185,0.683568,-0.379372,0.353649,-0.701023,-0.536872,0.362724,-0.916856,-0.615099,0.356418,-0.661925,-0.497110,0.354948,-0.681664,0.921192,0.324728,0.892213,1.090474,0.321942,0.948878,1.034023,0.322505,0.929648,0.978111,0.323666,0.910678,0.864397,0.325087,0.872978,,,,,,,,,,,,,,,
8,0.080000,-0.664269,0.343897,0.895579,-0.585400,0.341755,0.879390,-0.593488,0.353448,0.637005,-0.507015,0.338516,0.864539,-0.429938,0.337019,0.848452,1.162799,0.342774,-0.611487,1.208326,0.349467,-0.851969,1.261741,0.339786,-0.612865,1.052260,0.330575,0.683419,-0.379387,0.353646,-0.701014,-0.536871,0.362752,-0.916844,-0.614857,0.356128,-0.661964,-0.497142,0.354960,-0.681679,0.921205,0.324716,0.892192,1.090466,0.321930,0.948873,1.033993,0.322494,0.929658,0.978121,0.323642,0.910676,0.864406,0.325111,0.872983,,,,,,,,,,,,,,,
9,0.090000,-0.664243,0.343903,0.895574,-0.585547,0.341809,0.879159,-0.593482,0.353431,0.636994,-0.506974,0.338476,0.864527,-0.429926,0.336961,0.848443,1.162753,0.342683,-0.610398,1.208282,0.349378,-0.850576,1.261687,0.339502,-0.611602,1.052629,0.331170,0.683593,-0.379402,0.353642,-0.701006,-0.536881,0.362684,-0.916883,-0.615128,0.356407,-0.661926,-0.497145,0.354946,-0.681678,0.921159,0.324705,0.892204,1.090412,0.321912,0.948879,1.034004,0.322516,0.929654,0.978072,0.323662,0.910694,0.864387,0.325097,0.873006,,,,,,,,,,,,,,,
10,0.100000,-0.664239,0.343903,0.895547,-0.585360,0.341753,0.879361,-0.593474,0.353439,0.636993,-0.506951,0.338487,0.864509,-0.429915,0.336970,0.848415,1.162741,0.342659,-0.609016,1.206111,0.347314,-0.850182,1.261734,0.339425,-0.610421,1.052580,0.331180,0.683568,-0.379414,0.353655,-0.701005,-0.536873,0.362737,-0.916846,-0.615441,0.356784,-0.661901,-0.497133,0.354985,-0.681672,0.921145,0.324731,0.892201,1.090393,0.321905,0.948889,1.033970,0.322508,0.929644,0.978105,0.323683,0.910685,0.864377,0.325120,0.872999,,,,,,,,,,,,,,,
11,0.110000,-0.664239,0.343901,0.895538,-0.585329,0.341746,0.879361,-0.593711,0.353404,0.636839,-0.506929,0.338500,0.864517,-0.429846,0.337019,0.848412,1.162688,0.342528,-0.607410,1.206024,0.347264,-0.848862,1.261780,0.339361,-0.609001,1.052561,0.331164,0.683578,-0.379401,0.353627,-0.701000,-0.536895,0.362742,-0.916846,-0.614867,0.356117,-0.661970,-0.497131,0.354964,-0.681660,0.921134,0.324756,0.892208,1.090366,0.321893,0.948871,1.033960,0.322503,0.929641,0.978006,0.323585,0.910623,0.864335,0.325083,0.873015,,,,,,,,,,,,,,,
12,0.120000,-0.664204,0.343910,0.895544,-0.585325,0.341747,0.879360,-0.593722,0.353402,0.636841,-0.506881,0.338526,0.864554,-0.429843,0.337031,0.848429,1.162702,0.342578,-0.605902,1.205727,0.347167,-0.847274,1.261876,0.339289,-0.607590,1.052560,0.331180,0.683544,-0.379411,0.353641,-0.700995,-0.536876,0.362712,-0.916844,-0.615444,0.356786,-0.661904,-0.497149,0.354956,-0.681647,0.921126,0.324730,0.892206,1.090368,0.321932,0.948857,1.033928,0.322476,0.929645,0.977993,0.323575,0.910617,0.864323,0.325111,0.872981,,,,,,,,,,,,,,,
13,0.130000,-0.664219,0.343896,0.895547,-0.585327,0.341764,0.879383,-0.593427,0.353419,0.637010,-0.506875,0.338545,0.864552,-0.429853,0.337035,0.848435,1.162686,0.342472,-0.604276,1.205554,0.347103,-0.845942,1.261876,0.339351,-0.606037,1.052588,0.331153,0.683541,-0.379399,0.353627,-0.701002,-0.536898,0.362724,-0.916820,-0.614889,0.356134,-0.661947,-0.497137,0.354954,-0.681657,0.921138,0.324742,0.892182,1.090354,0.321905,0.948852,1.033942,0.322514,0.929636,0.977991,0.323599,0.910599,0.865301,0.325999,0.872663,,,,,,,,,,,,,,,
14,0.140000,-0.664203,0.343888,0.895594,-0.585342,0.341764,0.879391,-0.593686,0.353404,0.636857,-0.506927,0.338487,0.864587,-0.429848,0.337017,0.848467,1.162497,0.342323,-0.602672,1.207255,0.349309,-0.843058,1.261680,0.339388,-0.604338,1.052596,0.331187,0.683523,-0.379394,0.353622,-0.701006,-0.536859,0.362707,-0.916899,-0.615437,0.356784,-0.661916,-0.497121,0.354938,-0.681684,0.921118,0.324721,0.892159,1.090374,0.321928,0.948834,1.033944,0.322483,0.929618,0.978007,0.323584,0.910599,0.864348,0.325084,0.872957,,,,,,,,,,,,,,,
15,0.150000,-0.664236,0.343896,0.895603,-0.585319,0.341712,0.879407,-0.593677,0.353414,0.636859,-0.506895,0.338533,0.864590,-0.429864,0.337023,0.848483,1.162656,0.342363,-0.600653,1.207335,0.349372,-0.841384,1.261565,0.339399,-0.602455,1.052602,0.331165,0.683526,-0.379393,0.353623,-0.701023,-0.536889,0.362735,-0.916859,-0.614858,0.356133,-0.661957,-0.497122,0.354963,-0.681682,0.921154,0.324738,0.892163,1.090377,0.321890,0.948827,1.033955,0.322488,0.929600,0.978010,0.323579,0.910583,0.864340,0.325065,0.872941,,,,,,,,,,,,,,,
16,0.160000,-0.664234,0.343904,0.895634,-0.585377,0.341750,0.879424,-0.593689,0.353412,0.636897,-0.506946,0.338489,0.864620,-0.429868,0.337025,0.848502,1.162591,0.342374,-0.598834,1.207521,0.349299,-0.839466,1.261175,0.339506,-0.600982,1.052600,0.331176,0.683523,-0.379395,0.353625,-0.701037,-0.536864,0.362746,-0.916869,-0.615431,0.356812,-0.661916,-0.497089,0.354980,-0.681690,0.921149,0.324721,0.892159,1.090409,0.321915,0.948830,1.033983,0.322497,0.929602,0.978010,0.323534,0.910573,0.865347,0.326011,0.872636,,,,,,,,,,,,,,,
17,0.170000,-0.664250,0.343858,0.895648,-0.585554,0.341795,0.879237,-0.593676,0.353347,0.636858,-0.506983,0.338500,0.864634,-0.429913,0.337035,0.848532,1.162602,0.342320,-0.597167,1.206165,0.346255,-0.838829,1.261697,0.339402,-0.598821,1.052659,0.331174,0.683535,-0.379390,0.353618,-0.701051,-0.536847,0.362726,-0.916875,-0.615074,0.356395,-0.661937,-0.497085,0.354961,-0.681692,0.921214,0.324724,0.892157,1.090428,0.321929,0.948823,1.033972,0.322496,0.929601,0.978037,0.323574,0.910572,0.865370,0.326018,0.872638,,,,,,,,,,,,,,,
18,0.180000,-0.664307,0.343894,0.895634,-0.585601,0.341822,0.879252,-0.593738,0.353415,0.636910,-0.506990,0.338480,0.864629,-0.429929,0.337031,0.848551,1.162883,0.342515,-0.595433,1.206547,0.346563,-0.837003,1.261510,0.339582,-0.597461,1.052679,0.331179,0.683559,-0.379389,0.353617,-0.701051,-0.536845,0.362686,-0.916909,-0.615414,0.356795,-0.661922,-0.497063,0.354996,-0.681691,0.921258,0.324706,0.892158,1.090442,0.321907,0.948835,1.034033,0.322508,0.929611,0.978078,0.323609,0.910580,0.864394,0.325077,0.872939,,,,,,,,,,,,,,,
19,0.190000,-0.664307,0.343896,0.895596,-0.585406,0.341733,0.879459,-0.593750,0.353404,0.636909,-0.507033,0.338499,0.864616,-0.429932,0.337009,0.848552,1.162958,0.342692,-0.593991,1.206717,0.346399,-0.835470,1.261955,0.339467,-0.595470,1.052718,0.331188,0.683546,-0.379405,0.353616,-0.701050,-0.536900,0.362685,-0.916774,-0.615390,0.356798,-0.661919,-0.497051,0.354976,-0.681675,0.921233,0.324713,0.892164,1.090473,0.321908,0.948862,1.034024,0.322501,0.929626,0.978062,0.323583,0.910595,0.865392,0.326016,0.872642,,,,,,,,,,,,,,,
20,0.200000,-0.664322,0.343870,0.895642,-0.585445,0.341729,0.879452,-0.593762,0.353408,0.636890,-0.507047,0.338485,0.864621,-0.429955,0.337009,0.848528,1.162775,0.342574,-0.592705,1.206751,0.346246,-0.834143,1.261815,0.339403,-0.593863,1.052713,0.331195,0.683562,-0.379365,0.353620,-0.701027,-0.536843,0.362739,-0.916837,-0.615402,0.356806,-0.661893,-0.497033,0.354991,-0.681637,0.921272,0.324731,0.892169,1.090490,0.321918,0.948868,1.034037,0.322531,0.929619,0.978153,0.323687,0.910648,0.865396,0.325995,0.872651,,,,,,,,,,,,,,,
21,0.210000,-0.664352,0.343881,0.895607,-0.585622,0.341796,0.879200,-0.593786,0.353413,0.636875,-0.507052,0.338460,0.864612,-0.429998,0.336964,0.848531,1.162554,0.342558,-0.591295,1.208487,0.349246,-0.831436,1.261550,0.339268,-0.592475,1.052715,0.331158,0.683595,-0.379372,0.353617,-0.701003,-0.536832,0.362706,-0.916879,-0.615393,0.356771,-0.661888,-0.497051,0.354962,-0.681638,0.921271,0.324720,0.892181,1.090513,0.321926,0.948881,1.034030,0.322522,0.929649,0.978131,0.323664,0.910668,0.864428,0.325110,0.872975,,,,,,,,,,,,,,,
22,0.220000,-0.664338,0.343893,0.895603,-0.585423,0.341747,0.879416,-0.593781,0.353399,0.636856,-0.507040,0.338487,0.864592,-0.430003,0.336993,0.848501,1.162241,0.342617,-0.589731,1.208309,0.349330,-0.830252,1.261341,0.339210,-0.591055,1.052717,0.331184,0.683590,-0.378828,0.352977,-0.701016,-0.536825,0.362740,-0.916833,-0.614821,0.356121,-0.661940,-0.497067,0.354950,-0.681638,0.921250,0.324703,0.892199,1.090475,0.321895,0.948893,1.034032,0.322515,0.929658,0.978123,0.323684,0.910678,0.864435,0.325112,0.872983,,,,,,,,,,,,,,,
23,0.230000,-0.664321,0.343868,0.895582,-0.585424,0.341748,0.879400,-0.593778,0.353411,0.636840,-0.507052,0.338475,0.864552,-0.429940,0.336994,0.848465,1.162136,0.342623,-0.588362,1.205921,0.347437,-0.829689,1.261287,0.339217,-0.589931,1.052686,0.331164,0.683584,-0.379392,0.353623,-0.701020,-0.536859,0.362704,-0.916873,-0.615408,0.356797,-0.661865,-0.497072,0.354961,-0.681642,0.921237,0.324705,0.892211,1.090473,0.321910,0.948909,1.034008,0.322481,0.929664,0.978117,0.323647,0.910694,0.864388,0.325087,0.872997,,,,,,,,,,,,,,,
24,0.240000,-0.664297,0.343901,0.895557,-0.585395,0.341749,0.879385,-0.593758,0.353411,0.636825,-0.506999,0.338482,0.864535,-0.429919,0.337016,0.848444,1.162200,0.342628,-0.586957,1.205726,0.347549,-0.828361,1.261389,0.339413,-0.588593,1.052662,0.331162,0.683595,-0.379418,0.353613,-0.701011,-0.536846,0.362736,-0.916828,-0.615445,0.356808,-0.661888,-0.497086,0.354979,-0.681657,0.921187,0.324749,0.892209,1.090472,0.321945,0.948904,1.033998,0.322500,0.929671,0.978089,0.323693,0.910686,0.865353,0.326006,0.872686,,,,,,,,,,,,,,,
25,0.250000,-0.664279,0.343904,0.895554,-0.585380,0.341751,0.879381,-0.593782,0.353419,0.636815,-0.506965,0.338491,0.864522,-0.429909,0.337025,0.848416,1.162350,0.342460,-0.585703,1.205758,0.347344,-0.827112,1.261562,0.339468,-0.587358,1.052646,0.331158,0.683607,-0.379405,0.353635,-0.701015,-0.536859,0.362740,-0.916835,-0.615468,0.356849,-0.661870,-0.497109,0.354966,-0.681653,0.921141,0.324741,0.892209,1.090421,0.321929,0.948897,1.033973,0.322479,0.929670,0.978088,0.323665,0.910689,0.864381,0.325108,0.872993,,,,,,,,,,,,,,,
26,0.260000,-0.664233,0.343859,0.895560,-0.585328,0.341725,0.879357,-0.593754,0.353397,0.636831,-0.506900,0.338536,0.864516,-0.429889,0.337025,0.848421,1.162818,0.342648,-0.584383,1.205776,0.347178,-0.825874,1.261756,0.339481,-0.586291,1.052622,0.331180,0.683600,-0.379428,0.353613,-0.700998,-0.536879,0.362697,-0.916854,-0.615455,0.356823,-0.661925,-0.497143,0.354959,-0.681667,0.921149,0.324769,0.892214,1.090386,0.321879,0.948889,1.033959,0.322536,0.929660,0.978050,0.323667,0.910704,0.864339,0.325095,0.872987,,,,,,,,,,,,,,,
27,0.270000,-0.664219,0.343884,0.895570,-0.585342,0.341752,0.879368,-0.593747,0.353418,0.636816,-0.506881,0.338544,0.864499,-0.429860,0.336992,0.848412,1.162997,0.342700,-0.583446,1.205983,0.346856,-0.825066,1.261926,0.339588,-0.585123,1.052583,0.331174,0.683602,-0.379414,0.353626,-0.701023,-0.536853,0.362709,-0.916883,-0.615479,0.356815,-0.661922,-0.497156,0.354962,-0.681677,0.921132,0.324758,0.892198,1.090377,0.321907,0.948887,1.033927,0.322498,0.929645,0.978058,0.323674,0.910683,0.864301,0.325105,0.872968,,,,,,,,,,,,,,,
28,0.280000,-0.664199,0.343889,0.895566,-0.585333,0.341768,0.879358,-0.593710,0.353417,0.636818,-0.506866,0.338531,0.864506,-0.429843,0.337016,0.848414,1.163005,0.342640,-0.582694,1.206370,0.346843,-0.824249,1.261900,0.339478,-0.584132,1.052575,0.331157,0.683587,-0.379422,0.353622,-0.701014,-0.536858,0.362741,-0.916853,-0.614879,0.356123,-0.661970,-0.497123,0.354977,-0.681647,0.921106,0.324731,0.892205,1.090346,0.321896,0.948872,1.033928,0.322490,0.929658,0.977978,0.323582,0.910614,0.864301,0.325095,0.872982,,,,,,,,,,,,,,,
29,0.290000,-0.664215,0.343861,0.895566,-0.585333,0.341768,0.879367,-0.593731,0.353398,0.636815,-0.506914,0.338485,0.864520,-0.429850,0.337018,0.848423,1.162879,0.342587,-0.581962,1.209026,0.349265,-0.822266,1.261813,0.339265,-0.583201,1.052581,0.331171,0.683554,-0.379419,0.353626,-0.701030,-0.536860,0.362729,-0.916851,-0.615120,0.356424,-0.661919,-0.497125,0.354934,-0.681660,0.921106,0.324725,0.892191,1.090347,0.321889,0.948852,1.033909,0.322460,0.929637,0.978019,0.323653,0.910670,0.864297,0.325100,0.872982,,,,,,,,,,,,,,,
30,0.300000,-0.664206,0.343890,0.895571,-0.585336,0.341745,0.879388,-0.593692,0.353414,0.636832,-0.506922,0.338475,0.864536,-0.429824,0.337005,0.848438,1.162525,0.342494,-0.581020,1.208997,0.349194,-0.821373,1.261657,0.339331,-0.582311,1.052576,0.331173,0.683563,-0.379383,0.353637,-0.701028,-0.536874,0.362762,-0.916825,-0.614868,0.356129,-0.661973,-0.497129,0.354958,-0.681676,0.921103,0.324727,0.892190,1.090352,0.321910,0.948863,1.033928,0.322478,0.929638,0.978067,0.323705,0.910670,0.864307,0.325071,0.872976,,,,,,,,,,,,,,,
31,0.310000,-0.664216,0.343861,0.895567,-0.585542,0.341806,0.879166,-0.593718,0.353413,0.636841,-0.506932,0.338490,0.864538,-0.429850,0.336987,0.848454,1.162298,0.342467,-0.580263,1.208689,0.349168,-0.820590,1.261473,0.339349,-0.581511,1.052581,0.331169,0.683565,-0.379394,0.353612,-0.701023,-0.536869,0.362747,-0.916860,-0.614864,0.356149,-0.661959,-0.497128,0.354958,-0.681672,0.921115,0.324743,0.892184,1.090358,0.321878,0.948855,1.033958,0.322517,0.929611,0.977977,0.323583,0.910595,0.864358,0.325118,0.872978,,,,,,,,,,,,,,,
32,0.320000,-0.664264,0.343875,0.895562,-0.585549,0.341811,0.879187,-0.593690,0.353417,0.636859,-0.506898,0.338520,0.864570,-0.429873,0.337020,0.848485,1.162195,0.342436,-0.579336,1.208304,0.349345,-0.819807,1.261276,0.339396,-0.580788,1.052607,0.331183,0.683538,-0.378857,0.352983,-0.701042,-0.536852,0.362704,-0.916889,-0.614826,0.356137,-0.661969,-0.497103,0.355000,-0.681696,0.921155,0.324751,0.892169,1.090373,0.321887,0.948843,1.033925,0.322473,0.929609,0.978040,0.323653,0.910668,0.864309,0.325067,0.872944,,,,,,,,,,,,,,,
33,0.330000,-0.664276,0.343864,0.895575,-0.585581,0.341810,0.879190,-0.593703,0.353409,0.636855,-0.506970,0.338504,0.864578,-0.429892,0.336975,0.848503,1.162211,0.342530,-0.578505,1.207894,0.349449,-0.819077,1.260893,0.339572,-0.580419,1.052619,0.331159,0.683542,-0.379371,0.353637,-0.701058,-0.536850,0.362750,-0.916877,-0.615085,0.356423,-0.661929,-0.497103,0.354969,-0.681675,0.921168,0.324752,0.892172,1.090430,0.321901,0.948828,1.033968,0.322503,0.929613,0.977999,0.323591,0.910574,0.864364,0.325061,0.872944,,,,,,,,,,,,,,,
34,0.340000,-0.664298,0.343881,0.895572,-0.585563,0.341781,0.879207,-0.593734,0.353397,0.636859,-0.506992,0.338489,0.864581,-0.429874,0.337024,0.848500,1.162374,0.342756,-0.577465,1.205615,0.346298,-0.819093,1.261326,0.339288,-0.579396,1.052641,0.331176,0.683547,-0.379378,0.353625,-0.701063,-0.536850,0.362702,-0.916906,-0.615410,0.356817,-0.661945,-0.497087,0.354991,-0.681704,0.921192,0.324723,0.892159,1.090405,0.321900,0.948833,1.033985,0.322493,0.929618,0.978035,0.323594,0.910580,0.865357,0.326011,0.872638,,,,,,,,,,,,,,,
35,0.350000,-0.664314,0.343845,0.895594,-0.585615,0.341789,0.879213,-0.593757,0.353386,0.636873,-0.507003,0.338491,0.864595,-0.429919,0.336994,0.848510,1.162528,0.342677,-0.576557,1.205274,0.346360,-0.818171,1.261556,0.339313,-0.578628,1.052680,0.331155,0.683558,-0.379372,0.353631,-0.701060,-0.536810,0.362726,-0.916916,-0.615047,0.356422,-0.661945,-0.497097,0.354962,-0.681712,0.921184,0.324738,0.892145,1.090461,0.321918,0.948847,1.033994,0.322509,0.929614,0.978056,0.323586,0.910581,0.864409,0.325084,0.872942,,,,,,,,,,,,,,,
36,0.360000,-0.664321,0.343846,0.895607,-0.585626,0.341802,0.879204,-0.593777,0.353397,0.636873,-0.507011,0.338475,0.864591,-0.429976,0.336983,0.848526,1.162791,0.342633,-0.575772,1.205267,0.346412,-0.817417,1.261837,0.339348,-0.577731,1.052694,0.331189,0.683551,-0.379357,0.353632,-0.701055,-0.536824,0.362743,-0.916890,-0.615406,0.356821,-0.661934,-0.497070,0.354975,-0.681699,0.921219,0.324696,0.892149,1.090481,0.321940,0.948866,1.033987,0.322499,0.929612,0.978083,0.323593,0.910587,0.864423,0.325093,0.872949,,,,,,,,,,,,,,,
