Format Version,1.23,Take Name,Take 2024-02-12 06.38.41 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.38.42.291 PM,Capture Start Frame,3681191,Total Frames in Take,6043,Total Exported Frames,6043,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1431,14.310000,0.337570,0.339676,0.748670,0.218684,0.341443,0.736133,0.206187,0.357219,-0.484667,0.166596,0.352977,-0.244170,0.265425,0.351206,-0.248325,0.362760,0.345569,0.511452,0.456266,0.337318,0.762262,1.092940,0.328815,-0.120049,1.168295,0.326397,0.832285,1.152133,0.327785,-0.128893,1.247834,0.324973,0.844492,1.173814,0.336398,-0.375022,1.210575,0.326324,-0.138370,1.322138,0.333674,0.613271,1.325487,0.320599,0.856366,1.269387,0.324518,-0.147266,1.404621,0.319244,0.868434,1.328001,0.323030,-0.156559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,14.320000,0.337442,0.339607,0.747814,0.218548,0.341261,0.735141,0.205776,0.357385,-0.484579,0.165866,0.353070,-0.244336,0.264743,0.351108,-0.248396,0.362886,0.345524,0.510619,0.456182,0.337235,0.761534,1.093683,0.328828,-0.118707,1.168301,0.326406,0.832260,1.152518,0.327266,-0.127407,1.247840,0.324979,0.844478,1.174130,0.336298,-0.373820,1.211231,0.326387,-0.137200,1.322154,0.333704,0.613267,1.325481,0.320569,0.856373,1.270007,0.324571,-0.146288,1.404632,0.319249,0.868432,1.328654,0.323172,-0.155526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,14.330000,0.337243,0.339727,0.747117,0.218353,0.341394,0.734368,0.205277,0.357398,-0.484689,0.164562,0.353088,-0.244693,0.264472,0.350860,-0.248479,0.362907,0.345672,0.509866,0.455972,0.337334,0.760958,1.094460,0.328705,-0.117351,1.168306,0.326397,0.832256,1.153202,0.327287,-0.126261,1.247856,0.325010,0.844447,1.174570,0.336292,-0.372480,1.212024,0.326406,-0.135882,1.322140,0.333667,0.613251,1.325526,0.320584,0.856342,1.270818,0.324706,-0.144988,1.404633,0.319260,0.868425,1.329306,0.323293,-0.154325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,14.340000,0.337014,0.339705,0.746588,0.218013,0.341243,0.733813,0.204720,0.357469,-0.484613,0.164086,0.353131,-0.244626,0.264593,0.350719,-0.248276,0.362737,0.345623,0.509285,0.455664,0.337228,0.760369,1.095044,0.328666,-0.116026,1.169334,0.328444,0.832809,1.153843,0.327283,-0.124953,1.247895,0.324965,0.844463,1.175105,0.336329,-0.371239,1.212601,0.326324,-0.134657,1.322187,0.333679,0.613263,1.325500,0.320550,0.856364,1.271443,0.324708,-0.143725,1.404664,0.319272,0.868439,1.329831,0.323254,-0.153092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,14.350000,0.336705,0.339607,0.746163,0.217713,0.341228,0.733379,0.203961,0.357487,-0.484622,0.164388,0.352976,-0.244146,0.262929,0.350708,-0.248524,0.362402,0.345665,0.508760,0.455405,0.337276,0.759812,1.095466,0.328669,-0.114627,1.169344,0.328446,0.832811,1.154594,0.327334,-0.123584,1.247923,0.324991,0.844482,1.175827,0.336166,-0.369813,1.213148,0.326292,-0.133251,1.322185,0.333654,0.613275,1.325533,0.320571,0.856357,1.271987,0.324650,-0.142373,1.404681,0.319261,0.868425,1.330418,0.322937,-0.151625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,14.360000,0.336554,0.339647,0.745835,0.217520,0.341283,0.733120,0.202825,0.357464,-0.484574,0.162392,0.352880,-0.244545,0.262184,0.350738,-0.248594,0.362087,0.345671,0.508414,0.455136,0.337354,0.759392,1.095675,0.329013,-0.113194,1.169367,0.328437,0.832785,1.155384,0.327660,-0.122448,1.247980,0.324988,0.844478,1.176726,0.336112,-0.368383,1.213742,0.326434,-0.131756,1.322219,0.333670,0.613265,1.325563,0.320555,0.856359,1.272766,0.324650,-0.140778,1.404707,0.319269,0.868415,1.331101,0.323122,-0.150041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,14.370000,0.336441,0.339561,0.745561,0.217381,0.341186,0.732959,0.202417,0.357576,-0.484350,0.162440,0.352995,-0.244070,0.261615,0.350918,-0.248356,0.361872,0.345565,0.508186,0.455007,0.337252,0.759153,1.096647,0.328785,-0.111888,1.169397,0.328449,0.832823,1.155897,0.327721,-0.120842,1.247997,0.324980,0.844504,1.177636,0.336134,-0.366993,1.214418,0.326252,-0.130261,1.322198,0.333657,0.613277,1.325576,0.320552,0.856359,1.273353,0.324585,-0.139258,1.404727,0.319281,0.868429,1.331883,0.323193,-0.148412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,14.380000,0.336405,0.339635,0.745426,0.217346,0.341268,0.732843,0.201156,0.357465,-0.484292,0.161043,0.353129,-0.244073,0.260708,0.350983,-0.248164,0.361741,0.345575,0.508056,0.454946,0.337303,0.758921,1.097370,0.328695,-0.110606,1.168414,0.326424,0.832273,1.156673,0.327660,-0.119407,1.248020,0.324978,0.844493,1.178724,0.336019,-0.365644,1.215069,0.326215,-0.128807,1.322222,0.333649,0.613270,1.325098,0.320259,0.855524,1.273968,0.324559,-0.137742,1.404756,0.319264,0.868428,1.332688,0.323273,-0.146735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,14.390000,0.336379,0.339555,0.745299,0.217336,0.341195,0.732665,0.200147,0.357477,-0.484113,0.159922,0.353088,-0.244046,0.259772,0.351013,-0.248026,0.361753,0.345601,0.507861,0.455521,0.336495,0.758997,1.098202,0.328693,-0.109461,1.169402,0.328445,0.832849,1.157467,0.327590,-0.118149,1.248062,0.325036,0.844500,1.179826,0.336048,-0.364208,1.215959,0.326308,-0.127404,1.322238,0.333677,0.613299,1.325077,0.320215,0.855498,1.274753,0.324698,-0.136236,1.404768,0.319309,0.868452,1.333599,0.323379,-0.145184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,14.400000,0.336384,0.339542,0.745117,0.217357,0.341205,0.732502,0.199271,0.357628,-0.484173,0.159028,0.353032,-0.244074,0.258714,0.350951,-0.247828,0.361775,0.345607,0.507674,0.454972,0.337229,0.758508,1.099193,0.328900,-0.108070,1.169388,0.328443,0.832852,1.157992,0.327243,-0.116545,1.248000,0.324964,0.844517,1.181025,0.336067,-0.362851,1.216268,0.326453,-0.125708,1.322243,0.333648,0.613300,1.325615,0.320589,0.856379,1.275675,0.324508,-0.134765,1.404733,0.319276,0.868433,1.335143,0.323232,-0.143470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,14.410000,0.336332,0.339458,0.744788,0.217393,0.341231,0.732167,0.198520,0.357666,-0.484121,0.157969,0.353155,-0.243962,0.257665,0.350976,-0.247672,0.361738,0.345574,0.507414,0.455495,0.336510,0.758490,1.100181,0.329032,-0.106662,1.168408,0.326426,0.832300,1.159162,0.327384,-0.115215,1.248003,0.324989,0.844504,1.182162,0.336111,-0.361394,1.217975,0.326435,-0.124592,1.322242,0.333666,0.613276,1.325570,0.320556,0.856375,1.276918,0.324467,-0.133212,1.404730,0.319275,0.868450,1.335625,0.323163,-0.142164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,14.420000,0.336294,0.339439,0.744433,0.217322,0.341169,0.731722,0.198110,0.357693,-0.483987,0.158195,0.352973,-0.243519,0.256900,0.350996,-0.247615,0.361616,0.345591,0.507027,0.454931,0.337175,0.757761,1.101505,0.328880,-0.105093,1.168388,0.326404,0.832310,1.160336,0.327360,-0.113666,1.247987,0.324964,0.844517,1.183389,0.336078,-0.359913,1.219242,0.326245,-0.122993,1.322226,0.333678,0.613317,1.325119,0.320287,0.855540,1.278095,0.324416,-0.131731,1.404724,0.319286,0.868470,1.336917,0.323354,-0.140565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,14.430000,0.336121,0.339435,0.743832,0.217165,0.341250,0.731241,0.197378,0.357649,-0.483923,0.156267,0.353334,-0.243826,0.255803,0.351316,-0.247699,0.361399,0.345606,0.506484,0.454775,0.337226,0.757229,1.102844,0.328870,-0.103405,1.168365,0.326418,0.832313,1.161901,0.327378,-0.112071,1.247956,0.324988,0.844517,1.184534,0.335932,-0.358296,1.220546,0.326320,-0.121453,1.322190,0.333670,0.613324,1.325520,0.320536,0.856395,1.279358,0.324598,-0.130291,1.404691,0.319262,0.868476,1.338229,0.323328,-0.139191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,14.440000,0.335972,0.339464,0.743203,0.217031,0.341135,0.730682,0.196394,0.357533,-0.483853,0.156804,0.353090,-0.243408,0.255795,0.351249,-0.247672,0.361339,0.345648,0.505809,0.454647,0.337229,0.756641,1.104168,0.328749,-0.101824,1.168333,0.326387,0.832300,1.163187,0.327377,-0.110546,1.247892,0.324955,0.844507,1.185530,0.336004,-0.356717,1.221939,0.326323,-0.119967,1.322179,0.333655,0.613325,1.325534,0.320581,0.856380,1.280774,0.324503,-0.128804,1.404647,0.319261,0.868477,1.339522,0.323061,-0.137800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,14.450000,0.335788,0.339391,0.742678,0.216917,0.341123,0.730176,0.195314,0.357497,-0.483852,0.156177,0.353023,-0.243368,0.255449,0.351000,-0.247813,0.361247,0.345683,0.505341,0.454501,0.337225,0.756209,1.105529,0.328613,-0.100042,1.168325,0.326419,0.832302,1.164544,0.327382,-0.108931,1.247890,0.325029,0.844526,1.186576,0.336063,-0.355101,1.223181,0.326135,-0.118363,1.322188,0.333679,0.613338,1.325001,0.320234,0.855536,1.282083,0.324225,-0.127308,1.404634,0.319248,0.868487,1.340738,0.323126,-0.136406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,14.460000,0.335641,0.339413,0.742200,0.216836,0.341091,0.729578,0.194255,0.357449,-0.483674,0.154286,0.353007,-0.243555,0.254135,0.351113,-0.247900,0.361336,0.345576,0.504817,0.454057,0.337561,0.755662,1.106801,0.328224,-0.098261,1.168306,0.326409,0.832281,1.165904,0.327168,-0.107340,1.247906,0.325014,0.844530,1.187541,0.335894,-0.353462,1.224530,0.325984,-0.116765,1.322159,0.333696,0.613299,1.325481,0.320552,0.856390,1.283377,0.324345,-0.125828,1.404628,0.319262,0.868471,1.342032,0.323127,-0.135043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,14.470000,0.335710,0.339357,0.741744,0.216968,0.341128,0.728923,0.193030,0.357358,-0.483658,0.154146,0.353237,-0.243086,0.253543,0.351191,-0.247832,0.361521,0.345560,0.504377,0.454018,0.337546,0.755313,1.108024,0.328377,-0.096497,1.168299,0.326432,0.832285,1.167226,0.327255,-0.105552,1.247836,0.324963,0.844492,1.188433,0.335790,-0.351834,1.225674,0.325959,-0.115231,1.322133,0.333692,0.613305,1.325485,0.320547,0.856389,1.284385,0.324198,-0.124354,1.404642,0.319292,0.868449,1.343276,0.322987,-0.133469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,14.480000,0.335785,0.339438,0.741223,0.217039,0.341164,0.728295,0.192143,0.357386,-0.483467,0.153472,0.353254,-0.242895,0.252835,0.351145,-0.247614,0.361877,0.345547,0.503911,0.454049,0.337614,0.754922,1.109074,0.328566,-0.094826,1.168312,0.326433,0.832287,1.168219,0.327343,-0.103896,1.247861,0.325005,0.844478,1.189288,0.335909,-0.350110,1.226506,0.325794,-0.113264,1.322132,0.333676,0.613265,1.325461,0.320554,0.856378,1.285606,0.324243,-0.122584,1.404627,0.319233,0.868449,1.344248,0.322899,-0.131938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,14.490000,0.335940,0.339399,0.740627,0.217204,0.341286,0.727634,0.191445,0.357471,-0.483308,0.152618,0.353237,-0.242745,0.251902,0.351174,-0.247253,0.362105,0.345524,0.503388,0.454134,0.337583,0.754337,1.110191,0.328598,-0.093197,1.168339,0.326446,0.832290,1.169231,0.327474,-0.102234,1.247840,0.324975,0.844472,1.190482,0.335878,-0.348536,1.227749,0.326107,-0.111661,1.322136,0.333670,0.613287,1.324980,0.320220,0.855537,1.286603,0.324025,-0.120914,1.404657,0.319269,0.868440,1.345297,0.322999,-0.130099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,14.500000,0.336255,0.339427,0.739919,0.217391,0.341357,0.726970,0.190989,0.357608,-0.483008,0.151144,0.353515,-0.242841,0.250847,0.351187,-0.246983,0.362330,0.345522,0.502691,0.454466,0.337519,0.753568,1.111210,0.328640,-0.091829,1.168350,0.326403,0.832262,1.170475,0.327319,-0.100736,1.247922,0.325000,0.844486,1.192042,0.336020,-0.346932,1.228975,0.326040,-0.110083,1.322135,0.333660,0.613274,1.325521,0.320559,0.856354,1.287828,0.324197,-0.119187,1.404656,0.319255,0.868428,1.346563,0.323049,-0.128410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,14.510000,0.336658,0.339468,0.739077,0.217636,0.341315,0.726339,0.189973,0.357901,-0.482954,0.150142,0.353479,-0.242922,0.249947,0.351228,-0.246830,0.362279,0.345581,0.501826,0.454747,0.337447,0.752730,1.112500,0.328631,-0.090507,1.168356,0.326428,0.832267,1.171255,0.326892,-0.099101,1.247953,0.325022,0.844483,1.193512,0.335797,-0.345470,1.230136,0.325934,-0.108603,1.322178,0.333674,0.613267,1.325012,0.320220,0.855505,1.288866,0.324079,-0.117639,1.404670,0.319270,0.868425,1.347780,0.322815,-0.126598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,14.520000,0.336945,0.339571,0.738237,0.217958,0.341204,0.725577,0.188678,0.357582,-0.483070,0.149178,0.353455,-0.242875,0.248963,0.351261,-0.246818,0.362299,0.345670,0.501153,0.455433,0.337365,0.752048,1.113646,0.328685,-0.089009,1.168384,0.326434,0.832276,1.172504,0.326949,-0.097679,1.247920,0.324957,0.844464,1.195003,0.335849,-0.343981,1.231292,0.325996,-0.107140,1.322176,0.333667,0.613266,1.325546,0.320555,0.856353,1.290233,0.323992,-0.115940,1.404703,0.319290,0.868420,1.348948,0.322704,-0.125051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,14.530000,0.336882,0.340452,0.737605,0.218109,0.341290,0.724898,0.188012,0.357671,-0.482971,0.149315,0.354092,-0.242476,0.247926,0.351421,-0.246895,0.362307,0.345620,0.499999,0.455619,0.337472,0.751123,1.114975,0.328656,-0.087651,1.168385,0.326413,0.832265,1.173776,0.327035,-0.096365,1.247987,0.324970,0.844497,1.196319,0.335698,-0.342609,1.232576,0.325854,-0.105692,1.322238,0.333629,0.613275,1.325538,0.320545,0.856365,1.291547,0.323918,-0.114580,1.404698,0.319268,0.868419,1.350289,0.322863,-0.123567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,14.540000,0.336916,0.340406,0.736859,0.218217,0.341321,0.723999,0.186834,0.357546,-0.483140,0.148466,0.354081,-0.242500,0.246951,0.351345,-0.246983,0.362326,0.345649,0.499244,0.455699,0.337424,0.750356,1.116221,0.328651,-0.086198,1.169421,0.328484,0.832820,1.175236,0.326959,-0.094872,1.247983,0.324973,0.844506,1.197412,0.335747,-0.341238,1.233943,0.325833,-0.104352,1.322232,0.333663,0.613285,1.325575,0.320536,0.856358,1.292779,0.324073,-0.113339,1.404721,0.319270,0.868427,1.351626,0.322960,-0.122360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,14.550000,0.336976,0.340506,0.735980,0.218283,0.341424,0.722993,0.185829,0.357646,-0.483118,0.146835,0.353672,-0.242486,0.245595,0.351577,-0.247026,0.362630,0.345653,0.498474,0.455797,0.337501,0.749548,1.117567,0.328476,-0.084773,1.168404,0.326427,0.832278,1.176518,0.326895,-0.093651,1.247982,0.324945,0.844510,1.198272,0.335624,-0.339898,1.235267,0.325928,-0.103179,1.322224,0.333623,0.613282,1.325068,0.320232,0.855521,1.294072,0.324102,-0.112162,1.404719,0.319239,0.868439,1.352731,0.322531,-0.121372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,14.560000,0.336972,0.339672,0.734848,0.218336,0.341468,0.721950,0.184911,0.357616,-0.483108,0.145191,0.353530,-0.242650,0.244757,0.351272,-0.247034,0.363029,0.345743,0.497665,0.455776,0.337519,0.748744,1.118709,0.328191,-0.083401,1.168421,0.326446,0.832281,1.177686,0.326899,-0.092335,1.247992,0.324974,0.844509,1.198986,0.335590,-0.338542,1.235983,0.325514,-0.101708,1.322280,0.333687,0.613298,1.325529,0.320492,0.856397,1.295193,0.323818,-0.111090,1.404729,0.319293,0.868452,1.353803,0.322648,-0.120348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,14.570000,0.337159,0.339706,0.733848,0.218456,0.341339,0.720698,0.184248,0.357588,-0.482748,0.145157,0.353104,-0.242292,0.243643,0.351137,-0.246862,0.363843,0.345805,0.496634,0.455984,0.337421,0.747878,1.119645,0.328178,-0.081946,1.168398,0.326410,0.832291,1.178752,0.326873,-0.090971,1.248011,0.325013,0.844496,1.199497,0.335611,-0.337278,1.237105,0.325479,-0.100426,1.322240,0.333635,0.613301,1.325588,0.320548,0.856392,1.296242,0.323839,-0.109885,1.404730,0.319277,0.868454,1.354776,0.322738,-0.119237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,14.580000,0.337561,0.339668,0.732812,0.218817,0.341464,0.719457,0.183185,0.357615,-0.482519,0.143987,0.353056,-0.242146,0.242520,0.351223,-0.246548,0.364633,0.345904,0.495533,0.456221,0.337381,0.747082,1.120394,0.328296,-0.080327,1.168418,0.326429,0.832290,1.179607,0.326965,-0.089568,1.247978,0.324964,0.844516,1.200005,0.335603,-0.335842,1.237966,0.325552,-0.099143,1.322271,0.333682,0.613321,1.325068,0.320240,0.855539,1.296924,0.323954,-0.108585,1.404718,0.319251,0.868464,1.355522,0.322798,-0.118111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,14.590000,0.338220,0.339749,0.731601,0.219417,0.341331,0.717972,0.181915,0.357681,-0.482345,0.141251,0.353042,-0.242482,0.241343,0.351201,-0.246397,0.365432,0.345756,0.494442,0.456774,0.337325,0.746098,1.121254,0.328421,-0.078807,1.168376,0.326408,0.832312,1.180446,0.327216,-0.088054,1.247954,0.324960,0.844524,1.200524,0.335485,-0.334407,1.238680,0.325647,-0.097823,1.322215,0.333660,0.613320,1.325547,0.320534,0.856408,1.297468,0.323903,-0.107310,1.404696,0.319259,0.868473,1.356301,0.322911,-0.116716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,14.600000,0.339024,0.339857,0.730233,0.220369,0.341418,0.716676,0.180174,0.357740,-0.482382,0.141561,0.353945,-0.241939,0.240097,0.351228,-0.246308,0.366401,0.346005,0.493239,0.457602,0.337318,0.744930,1.121804,0.328303,-0.077458,1.168391,0.326431,0.832303,1.180560,0.326579,-0.086432,1.247942,0.325031,0.844531,1.201233,0.335493,-0.332865,1.239368,0.325805,-0.096452,1.322185,0.333671,0.613313,1.325517,0.320521,0.856396,1.298151,0.324012,-0.105762,1.404696,0.319277,0.868469,1.356872,0.322580,-0.115294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,14.610000,0.339830,0.340117,0.728836,0.221482,0.341462,0.715288,0.179065,0.357744,-0.482376,0.140525,0.353708,-0.242005,0.238715,0.351285,-0.246393,0.367704,0.345796,0.491670,0.458793,0.337528,0.743242,1.122352,0.328272,-0.076231,1.168336,0.326383,0.832302,1.181529,0.327110,-0.085392,1.247909,0.325001,0.844528,1.201961,0.335368,-0.331661,1.240178,0.325978,-0.095205,1.322158,0.333655,0.613301,1.325016,0.320215,0.855511,1.298798,0.323757,-0.104301,1.404669,0.319249,0.868463,1.357484,0.322560,-0.113815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,14.620000,0.341262,0.339775,0.727194,0.222678,0.341393,0.713797,0.177835,0.357851,-0.482479,0.137220,0.353145,-0.242383,0.236950,0.351543,-0.246422,0.368371,0.345826,0.490089,0.459916,0.337471,0.741573,1.122956,0.328416,-0.074897,1.168331,0.326404,0.832299,1.181788,0.326748,-0.083830,1.247916,0.325021,0.844519,1.202815,0.335408,-0.330280,1.240312,0.325359,-0.093467,1.322155,0.333673,0.613309,1.325513,0.320561,0.856381,1.299385,0.323741,-0.102978,1.404650,0.319249,0.868453,1.357941,0.322456,-0.112284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,14.630000,0.342652,0.339924,0.725405,0.223721,0.341475,0.712456,0.176156,0.357833,-0.482646,0.136562,0.353272,-0.242285,0.235938,0.351324,-0.246547,0.369084,0.345706,0.488250,0.461264,0.337478,0.739512,1.123557,0.328423,-0.073690,1.168303,0.326389,0.832280,1.182558,0.326796,-0.082614,1.247921,0.325010,0.844512,1.203627,0.335472,-0.328927,1.241354,0.325834,-0.092544,1.322120,0.333663,0.613285,1.325030,0.320232,0.855537,1.300136,0.323879,-0.101586,1.404645,0.319256,0.868460,1.358578,0.322438,-0.110982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,14.640000,0.343702,0.339793,0.723842,0.224979,0.341540,0.710885,0.175020,0.357844,-0.482625,0.134965,0.353500,-0.242601,0.234691,0.351434,-0.246459,0.369728,0.345562,0.486531,0.462509,0.337430,0.737648,1.124246,0.328418,-0.072577,1.168289,0.326408,0.832290,1.183428,0.326759,-0.081392,1.247869,0.325000,0.844500,1.204268,0.335349,-0.327810,1.242105,0.325711,-0.091232,1.322134,0.333658,0.613268,1.325488,0.320589,0.856357,1.300897,0.323848,-0.100400,1.404620,0.319265,0.868435,1.359280,0.322486,-0.109707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,14.650000,0.344914,0.339933,0.722096,0.226238,0.341591,0.709458,0.174008,0.357728,-0.482842,0.134312,0.353367,-0.242713,0.233615,0.351584,-0.246613,0.370421,0.345514,0.484774,0.463827,0.337436,0.735758,1.125227,0.328477,-0.071263,1.169316,0.328469,0.832804,1.184104,0.326848,-0.080251,1.247878,0.325027,0.844480,1.204994,0.335227,-0.326616,1.242529,0.325418,-0.089834,1.322149,0.333680,0.613274,1.324976,0.320222,0.855526,1.301616,0.323863,-0.099357,1.404630,0.319258,0.868441,1.360100,0.322250,-0.108619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,14.660000,0.346197,0.339859,0.720642,0.227317,0.341649,0.708046,0.173046,0.357899,-0.483225,0.133941,0.353164,-0.242816,0.232527,0.351639,-0.246746,0.371656,0.345494,0.483161,0.464837,0.337476,0.734195,1.126013,0.328531,-0.070219,1.168309,0.326383,0.832244,1.184889,0.326941,-0.079220,1.247844,0.325005,0.844454,1.205698,0.335308,-0.325454,1.243306,0.325498,-0.088884,1.322169,0.333649,0.613297,1.325015,0.320244,0.855524,1.302442,0.323984,-0.098340,1.404616,0.319235,0.868444,1.360855,0.322130,-0.107714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,14.670000,0.347417,0.339802,0.719006,0.228712,0.341573,0.706196,0.172302,0.357924,-0.483305,0.132846,0.353325,-0.242989,0.231564,0.351647,-0.246886,0.373142,0.345605,0.481651,0.466234,0.337375,0.732652,1.126736,0.328537,-0.069184,1.168331,0.326425,0.832262,1.185624,0.326939,-0.078221,1.247871,0.325008,0.844457,1.206113,0.335237,-0.324550,1.244130,0.325567,-0.087919,1.322165,0.333666,0.613276,1.324981,0.320244,0.855493,1.303262,0.323837,-0.097324,1.404658,0.319268,0.868440,1.361587,0.322232,-0.106815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,14.680000,0.348625,0.339747,0.717511,0.229914,0.341614,0.704600,0.171192,0.358021,-0.483478,0.130426,0.353443,-0.243478,0.230755,0.351811,-0.247041,0.374775,0.345693,0.480092,0.467458,0.337348,0.731366,1.127235,0.328402,-0.067834,1.168346,0.326413,0.832262,1.186414,0.327181,-0.077278,1.247876,0.324998,0.844456,1.206584,0.335222,-0.323494,1.244775,0.325534,-0.086905,1.322176,0.333692,0.613286,1.325527,0.320539,0.856349,1.303791,0.323769,-0.096382,1.404679,0.319296,0.868424,1.362184,0.322407,-0.105821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,14.690000,0.349846,0.339719,0.715949,0.231159,0.341660,0.702835,0.170221,0.358008,-0.483674,0.130214,0.353543,-0.243518,0.229495,0.351547,-0.247516,0.376295,0.345606,0.478610,0.468589,0.337243,0.730046,1.127766,0.328255,-0.066652,1.169361,0.328470,0.832806,1.186854,0.327109,-0.075982,1.247941,0.324969,0.844457,1.206908,0.335269,-0.322340,1.245332,0.325481,-0.085856,1.322212,0.333670,0.613276,1.325052,0.320237,0.855512,1.304232,0.323799,-0.095338,1.404689,0.319258,0.868415,1.362620,0.322433,-0.104859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,14.700000,0.351139,0.339855,0.714255,0.232520,0.341692,0.701135,0.168633,0.357943,-0.483934,0.129295,0.353658,-0.243508,0.228806,0.351550,-0.247761,0.377468,0.345224,0.476994,0.470046,0.337326,0.728209,1.128082,0.328089,-0.065569,1.168405,0.326429,0.832285,1.186816,0.326293,-0.074496,1.247985,0.325003,0.844503,1.207258,0.335338,-0.321094,1.245817,0.325502,-0.084685,1.322206,0.333671,0.613295,1.325107,0.320239,0.855515,1.304605,0.323860,-0.094154,1.404727,0.319263,0.868427,1.362963,0.322431,-0.103690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,14.710000,0.352107,0.340049,0.712422,0.233851,0.341684,0.699600,0.167695,0.358076,-0.484028,0.128538,0.353671,-0.243565,0.227950,0.351617,-0.248002,0.378628,0.345493,0.475039,0.471241,0.337464,0.726359,1.128397,0.327992,-0.064234,1.168416,0.326405,0.832267,1.187097,0.326272,-0.073164,1.248009,0.324985,0.844504,1.207403,0.335303,-0.319845,1.246221,0.325705,-0.083455,1.322218,0.333665,0.613262,1.325573,0.320560,0.856358,1.304823,0.323831,-0.092859,1.404744,0.319282,0.868423,1.363283,0.322424,-0.102314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
